Name_data_0,Data_0,Name_data_1,Data_1,Name_data_2,Data_2,Data_3,Data_4,Data_5,Date
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,4.95,Energiamaksu,0.38,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Turku Energia Oy,2025-03-10
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,3.95,Energiamaksu,0.50,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Imatran Seudun Sähkö Oy,2025-03-10
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,3.95,Energiamaksu,0.50,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Korpelan Energia Oy,2025-03-10
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,5.01,Energiamaksu,0.38,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Väre Oy,2025-03-10
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,0.50,Kuukausimaksu,4.02,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Kuoreveden Sähkö Oy,2025-03-10
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,4.52,Energiamaksu,0.44,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Koillis-Satakunnan Sähkö Oy,2025-03-10
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,4.56,Energiamaksu,0.46,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Pohjois-Karjalan Sähkö Oy,2025-03-10
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,4.99,Energiamaksu,0.42,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Nordic Green Energy,2025-03-10
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,0.55,Kuukausimaksu,4.05,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Nurmijärven Sähkö Oy,2025-03-10
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,4.95,Energiamaksu,0.46,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Väre Oy,2025-03-10
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,4.89,Energiamaksu,0.49,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Köyliön-Säkylän Sähkö Oy,2025-03-10
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,4.48,Energiamaksu,0.54,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Vihreä Älyenergia Oy,2025-03-10
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,4.04,Energiamaksu,0.60,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Keravan Energia Oy,2025-03-10
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,0.49,Kuukausimaksu,4.96,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Helen Oy,2025-03-10
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,4.91,Energiamaksu,0.50,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Lumme Energia,2025-03-10
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,5.00,Energiamaksu,0.50,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Omavoima Oy,2025-03-10
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,0.54,Kuukausimaksu,4.78,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Vihreä Älyenergia Oy,2025-03-10
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,4.96,Energiamaksu,0.60,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Oomi Oy,2025-03-10
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,0.50,Kuukausimaksu,5.95,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Vattenfall Oy,2025-03-10
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,2.53,Energiamaksu,0.92,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Kokkolan Energia Oy,2025-03-10
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,3.50,Energiamaksu,0.85,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Aalto energia Oy,2025-03-10
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,5.99,Energiamaksu,0.59,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Fortum Markets Oy,2025-03-10
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,0.59,Kuukausimaksu,5.99,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Keravan Energia Oy,2025-03-10
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,5.01,Energiamaksu,0.73,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Väre Oy,2025-03-10
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,4.00,Energiamaksu,0.87,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Vaasan Sähkö Oy,2025-03-10
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,3.04,Energiamaksu,1.01,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Herrfors Oy Ab,2025-03-10
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,0.71,Kuukausimaksu,5.57,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Kuoreveden Sähkö Oy,2025-03-10
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,0.00,Energiamaksu,0.79,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Turku Energia Oy,2025-03-10
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,0.90,Kuukausimaksu,4.04,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Keravan Energia Oy,2025-03-10
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,4.95,Energiamaksu,0.85,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Vihreä Älyenergia Oy,2025-03-10
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,5.97,Energiamaksu,0.80,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Oomi Oy,2025-03-10
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,4.99,Energiamaksu,0.99,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Nordic Green Energy,2025-03-10
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,1.32,Kuukausimaksu,5.57,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Kuoreveden Sähkö Oy,2025-03-10
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,5.95,Energiamaksu,7.49,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Aalto energia Oy,2025-03-10
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,7.80,Kuukausimaksu,4.50,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Aalto energia Oy,2025-03-10
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,4.50,Energiamaksu,7.80,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Hehku Energia Oy,2025-03-10
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,7.99,Kuukausimaksu,2.99,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Cheap Energy Finland Oy,2025-03-10
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,3.95,Energiamaksu,8.50,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Imatran Seudun Sähkö Oy,2025-03-10
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,9.50,Kuukausimaksu,4.05,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Alajärven Sähkö Oy,2025-03-10
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,10.96,Kuukausimaksu,2.55,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Kokkolan Energia Oy,2025-03-10
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,3.98,Energiamaksu,11.17,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Helen Oy,2025-03-10
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,4.56,Energiamaksu,11.45,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Pohjois-Karjalan Sähkö Oy,2025-03-10
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,11.70,Kuukausimaksu,4.90,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Turku Energia Oy,2025-03-10
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,3.54,Energiamaksu,12.65,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Vaasan Sähkö Oy,2025-03-10
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,4.52,Energiamaksu,12.55,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Koillis-Satakunnan Sähkö Oy,2025-03-10
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,12.66,Kuukausimaksu,4.56,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Pohjois-Karjalan Sähkö Oy,2025-03-10
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,3.54,Energiamaksu,13.10,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Vaasan Sähkö Oy,2025-03-10
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,3.99,Energiamaksu,13.50,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Keravan Energia Oy,2025-03-10
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,13.36,Kuukausimaksu,5.56,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Lumme Energia,2025-03-10
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,4.55,Energiamaksu,13.49,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Lammaisten Energia Oy,2025-03-10
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,4.50,Energiamaksu,13.50,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Aalto energia Oy,2025-03-10
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,5.99,Energiamaksu,13.55,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Helen Oy,2025-03-10
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,5.99,Energiamaksu,13.55,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Helen Oy,2025-03-10
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,4.96,Energiamaksu,13.90,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Oomi Oy,2025-03-10
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,4.96,Energiamaksu,13.99,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Fortum Markets Oy,2025-03-10
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,13.95,Kuukausimaksu,5.95,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Aalto energia Oy,2025-03-10
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,14.01,Kuukausimaksu,6.20,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Väre Oy,2025-03-10
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,3.99,Energiamaksu,14.50,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Keravan Energia Oy,2025-03-10
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,14.50,Kuukausimaksu,3.99,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Keravan Energia Oy,2025-03-10
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,3.95,Energiamaksu,15.08,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Imatran Seudun Sähkö Oy,2025-03-10
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,4.55,Energiamaksu,15.08,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Vattenfall Oy,2025-03-10
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,3.95,Energiamaksu,15.45,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Aalto energia Oy,2025-03-10
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,4.96,Energiamaksu,15.90,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Oomi Oy,2025-03-10
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,3.95,Energiamaksu,17.71,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Imatran Seudun Sähkö Oy,2025-03-10
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,2.99,Energiamaksu,20.23,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Nurmijärven Sähkö Oy,2025-03-10
Sopimustyyppi,"(6 kk)
Määräaikainen",Energiamaksu,5.99,Kuukausimaksu,3.23,Kiinteähintainen,Sopimuskauden keston mukaan,Vattenfall Oy,2025-03-10
Sopimustyyppi,"(6 kk)
Määräaikainen",Kuukausimaksu,4.50,Energiamaksu,5.90,Kiinteähintainen,Sopimuskauden keston mukaan,Porvoon Energia Oy,2025-03-10
Sopimustyyppi,"(6 kk)
Määräaikainen",Energiamaksu,5.99,Kuukausimaksu,4.08,Kiinteähintainen,Sopimuskauden keston mukaan,Aalto energia Oy,2025-03-10
Sopimustyyppi,"(6 kk)
Määräaikainen",Energiamaksu,5.95,Kuukausimaksu,4.50,Kiinteähintainen,Sopimuskauden keston mukaan,Kokkolan Energia Oy,2025-03-10
Sopimustyyppi,"(6 kk)
Määräaikainen",Energiamaksu,5.95,Kuukausimaksu,4.55,Kiinteähintainen,Sopimuskauden keston mukaan,Vaasan Sähkö Oy,2025-03-10
Sopimustyyppi,"(6 kk)
Määräaikainen",Kuukausimaksu,5.91,Energiamaksu,5.88,Kiinteähintainen,Sopimuskauden keston mukaan,Lumme Energia,2025-03-10
Sopimustyyppi,"(6 kk)
Määräaikainen",Energiamaksu,5.97,Kuukausimaksu,5.45,Kiinteähintainen,Sopimuskauden keston mukaan,Turku Energia Oy,2025-03-10
Sopimustyyppi,"(6 kk)
Määräaikainen",Energiamaksu,5.99,Kuukausimaksu,5.90,Kiinteähintainen,Sopimuskauden keston mukaan,Imatran Seudun Sähkö Oy,2025-03-10
Sopimustyyppi,"(contracttypefixed_Below6)
Määräaikainen",Energiamaksu,6.79,Kuukausimaksu,4.99,Kiinteähintainen,Sopimuskauden keston mukaan,Aalto energia Oy,2025-03-10
Sopimustyyppi,"(6 kk)
Määräaikainen",Energiamaksu,6.99,Kuukausimaksu,4.99,Kiinteähintainen,Sopimuskauden keston mukaan,Hehku Energia Oy,2025-03-10
Sopimustyyppi,"(24 kk)
Määräaikainen",Energiamaksu,7.28,Kuukausimaksu,4.48,Kiinteähintainen,Sopimuskauden keston mukaan,Vihreä Älyenergia Oy,2025-03-10
Sopimustyyppi,"(contracttypefixed_Between1323)
Määräaikainen",Kuukausimaksu,2.99,Energiamaksu,7.55,Kiinteähintainen,Sopimuskauden keston mukaan,Vihreä Älyenergia Oy,2025-03-10
Sopimustyyppi,"(12 kk)
Määräaikainen",Kuukausimaksu,4.48,Energiamaksu,7.41,Kiinteähintainen,Sopimuskauden keston mukaan,Vihreä Älyenergia Oy,2025-03-10
Sopimustyyppi,"(contracttypefixed_Over24)
Määräaikainen",Kuukausimaksu,3.88,Energiamaksu,7.54,Kiinteähintainen,Sopimuskauden keston mukaan,Cheap Energy Finland Oy,2025-03-10
Sopimustyyppi,"(6 kk)
Määräaikainen",Kuukausimaksu,4.99,Energiamaksu,7.45,Kiinteähintainen,Sopimuskauden keston mukaan,Vihreä Älyenergia Oy,2025-03-10
Sopimustyyppi,"(6 kk)
Määräaikainen",Energiamaksu,7.55,Kuukausimaksu,5.45,Kiinteähintainen,Sopimuskauden keston mukaan,Turku Energia Oy,2025-03-10
Sopimustyyppi,"(6 kk)
Määräaikainen",Kuukausimaksu,5.99,Energiamaksu,7.49,Kiinteähintainen,Sopimuskauden keston mukaan,Helen Oy,2025-03-10
Sopimustyyppi,"(contracttypefixed_Between1323)
Määräaikainen",Kuukausimaksu,5.99,Energiamaksu,7.49,Kiinteähintainen,Sopimuskauden keston mukaan,Helen Oy,2025-03-10
Sopimustyyppi,"(12 kk)
Määräaikainen",Energiamaksu,7.68,Kuukausimaksu,4.50,Kiinteähintainen,Sopimuskauden keston mukaan,Hehku Energia Oy,2025-03-10
Sopimustyyppi,"(12 kk)
Määräaikainen",Kuukausimaksu,5.45,Energiamaksu,7.59,Kiinteähintainen,Sopimuskauden keston mukaan,Turku Energia Oy,2025-03-10
Sopimustyyppi,"(24 kk)
Määräaikainen",Kuukausimaksu,5.45,Energiamaksu,7.59,Kiinteähintainen,Sopimuskauden keston mukaan,Turku Energia Oy,2025-03-10
Sopimustyyppi,"(contracttypefixed_Below6)
Määräaikainen",Kuukausimaksu,4.99,Energiamaksu,7.65,Kiinteähintainen,Sopimuskauden keston mukaan,Vihreä Älyenergia Oy,2025-03-10
Sopimustyyppi,"(24 kk)
Määräaikainen",Kuukausimaksu,3.90,Energiamaksu,7.80,Kiinteähintainen,Sopimuskauden keston mukaan,Porvoon Energia Oy,2025-03-10
Sopimustyyppi,"(12 kk)
Määräaikainen",Kuukausimaksu,3.90,Energiamaksu,7.80,Kiinteähintainen,Sopimuskauden keston mukaan,Porvoon Energia Oy,2025-03-10
Sopimustyyppi,"(12 kk)
Määräaikainen",Energiamaksu,7.75,Kuukausimaksu,4.55,Kiinteähintainen,Sopimuskauden keston mukaan,Vaasan Sähkö Oy,2025-03-10
Sopimustyyppi,"(24 kk)
Määräaikainen",Kuukausimaksu,4.95,Energiamaksu,7.78,Kiinteähintainen,Sopimuskauden keston mukaan,Vihreä Älyenergia Oy,2025-03-10
Sopimustyyppi,"(contracttypefixed_Between1323)
Määräaikainen",Kuukausimaksu,4.91,Energiamaksu,7.79,Kiinteähintainen,Sopimuskauden keston mukaan,Lumme Energia,2025-03-10
Sopimustyyppi,"(24 kk)
Määräaikainen",Kuukausimaksu,5.45,Energiamaksu,7.74,Kiinteähintainen,Sopimuskauden keston mukaan,Cheap Energy Finland Oy,2025-03-10
Sopimustyyppi,"(12 kk)
Määräaikainen",Energiamaksu,7.90,Kuukausimaksu,4.50,Kiinteähintainen,Sopimuskauden keston mukaan,Alajärven Sähkö Oy,2025-03-10
Sopimustyyppi,"(24 kk)
Määräaikainen",Energiamaksu,7.90,Kuukausimaksu,4.50,Kiinteähintainen,Sopimuskauden keston mukaan,Alajärven Sähkö Oy,2025-03-10
Sopimustyyppi,"(12 kk)
Määräaikainen",Kuukausimaksu,3.90,Energiamaksu,8.00,Kiinteähintainen,Sopimuskauden keston mukaan,Porvoon Energia Oy,2025-03-10
Sopimustyyppi,"(24 kk)
Määräaikainen",Kuukausimaksu,3.90,Energiamaksu,8.00,Kiinteähintainen,Sopimuskauden keston mukaan,Porvoon Energia Oy,2025-03-10
Sopimustyyppi,"(12 kk)
Määräaikainen",Kuukausimaksu,3.90,Energiamaksu,8.00,Kiinteähintainen,Sopimuskauden keston mukaan,Porvoon Energia Oy,2025-03-10
Sopimustyyppi,"(24 kk)
Määräaikainen",Kuukausimaksu,3.90,Energiamaksu,8.00,Kiinteähintainen,Sopimuskauden keston mukaan,Porvoon Energia Oy,2025-03-10
Sopimustyyppi,"(24 kk)
Määräaikainen",Energiamaksu,8.00,Kuukausimaksu,4.00,Kiinteähintainen,Sopimuskauden keston mukaan,Paneliankosken Voima Oy,2025-03-10
Sopimustyyppi,"(24 kk)
Määräaikainen",Energiamaksu,7.96,Kuukausimaksu,4.52,Kiinteähintainen,Sopimuskauden keston mukaan,Koillis-Satakunnan Sähkö Oy,2025-03-10
Sopimustyyppi,"(12 kk)
Määräaikainen",Kuukausimaksu,4.95,Energiamaksu,7.91,Kiinteähintainen,Sopimuskauden keston mukaan,Vihreä Älyenergia Oy,2025-03-10
Sopimustyyppi,"(24 kk)
Määräaikainen",Energiamaksu,7.97,Kuukausimaksu,4.55,Kiinteähintainen,Sopimuskauden keston mukaan,Vaasan Sähkö Oy,2025-03-10
Sopimustyyppi,"(24 kk)
Määräaikainen",Kuukausimaksu,5.00,Energiamaksu,7.95,Kiinteähintainen,Sopimuskauden keston mukaan,Omavoima Oy,2025-03-10
Sopimustyyppi,"(24 kk)
Määräaikainen",Energiamaksu,7.99,Kuukausimaksu,4.90,Kiinteähintainen,Sopimuskauden keston mukaan,Imatran Seudun Sähkö Oy,2025-03-10
Sopimustyyppi,"(muu)
Määräaikainen",Energiamaksu,7.95,Kuukausimaksu,5.35,Kiinteähintainen,Sopimuskauden keston mukaan,Turku Energia Oy,2025-03-10
Sopimustyyppi,"(12 kk)
Määräaikainen",Energiamaksu,8.09,Kuukausimaksu,4.52,Kiinteähintainen,Sopimuskauden keston mukaan,Koillis-Satakunnan Sähkö Oy,2025-03-10
Sopimustyyppi,"(24 kk)
Määräaikainen",Kuukausimaksu,5.90,Energiamaksu,7.98,Kiinteähintainen,Sopimuskauden keston mukaan,Hehku Energia Oy,2025-03-10
Sopimustyyppi,"(24 kk)
Määräaikainen",Kuukausimaksu,5.99,Energiamaksu,7.97,Kiinteähintainen,Sopimuskauden keston mukaan,Väre Oy,2025-03-10
Sopimustyyppi,"(12 kk)
Määräaikainen",Kuukausimaksu,5.90,Energiamaksu,7.99,Kiinteähintainen,Sopimuskauden keston mukaan,Imatran Seudun Sähkö Oy,2025-03-10
Sopimustyyppi,"(12 kk)
Määräaikainen",Kuukausimaksu,5.99,Energiamaksu,7.99,Kiinteähintainen,Sopimuskauden keston mukaan,Väre Oy,2025-03-10
Sopimustyyppi,"(24 kk)
Määräaikainen",Kuukausimaksu,5.99,Energiamaksu,7.99,Kiinteähintainen,Sopimuskauden keston mukaan,Helen Oy,2025-03-10
Sopimustyyppi,"(12 kk)
Määräaikainen",Energiamaksu,8.25,Kuukausimaksu,4.00,Kiinteähintainen,Sopimuskauden keston mukaan,Paneliankosken Voima Oy,2025-03-10
Sopimustyyppi,"(contracttypefixed_Below6)
Määräaikainen",Kuukausimaksu,5.99,Energiamaksu,8.07,Kiinteähintainen,Sopimuskauden keston mukaan,Väre Oy,2025-03-10
Sopimustyyppi,"(12 kk)
Määräaikainen",Energiamaksu,8.20,Kuukausimaksu,5.00,Kiinteähintainen,Sopimuskauden keston mukaan,Omavoima Oy,2025-03-10
Sopimustyyppi,"(12 kk)
Määräaikainen",Kuukausimaksu,5.99,Energiamaksu,8.09,Kiinteähintainen,Sopimuskauden keston mukaan,Helen Oy,2025-03-10
Sopimustyyppi,"(12 kk)
Määräaikainen",Kuukausimaksu,4.91,Energiamaksu,8.25,Kiinteähintainen,Sopimuskauden keston mukaan,Lumme Energia,2025-03-10
Sopimustyyppi,"(24 kk)
Määräaikainen",Energiamaksu,8.20,Kuukausimaksu,5.50,Kiinteähintainen,Sopimuskauden keston mukaan,Keravan Energia Oy,2025-03-10
Sopimustyyppi,"(contracttypefixed_Below6)
Määräaikainen",Kuukausimaksu,0.00,Energiamaksu,8.88,Kiinteähintainen,Sopimuskauden keston mukaan,Cheap Energy Finland Oy,2025-03-10
Sopimustyyppi,"(24 kk)
Määräaikainen",Kuukausimaksu,5.90,Energiamaksu,8.19,Kiinteähintainen,Sopimuskauden keston mukaan,Oomi Oy,2025-03-10
Sopimustyyppi,"(24 kk)
Määräaikainen",Kuukausimaksu,4.91,Energiamaksu,8.33,Kiinteähintainen,Sopimuskauden keston mukaan,Lumme Energia,2025-03-10
Sopimustyyppi,"(24 kk)
Määräaikainen",Energiamaksu,8.20,Kuukausimaksu,6.00,Kiinteähintainen,Sopimuskauden keston mukaan,Keravan Energia Oy,2025-03-10
Sopimustyyppi,"(12 kk)
Määräaikainen",Energiamaksu,8.25,Kuukausimaksu,5.95,Kiinteähintainen,Sopimuskauden keston mukaan,Vattenfall Oy,2025-03-10
