Name_data_0,Data_0,Name_data_1,Data_1,Name_data_2,Data_2,Data_3,Data_4,Data_5,Date
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,13.95,Kuukausimaksu,5.95,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Aalto energia Oy,2025-04-02
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,14.01,Kuukausimaksu,6.20,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Väre Oy,2025-04-02
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,3.95,Energiamaksu,15.08,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Imatran Seudun Sähkö Oy,2025-04-02
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,4.55,Energiamaksu,15.08,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Vattenfall Oy,2025-04-02
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,3.95,Energiamaksu,15.45,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Aalto energia Oy,2025-04-02
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,4.96,Energiamaksu,15.90,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Oomi Oy,2025-04-02
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,3.95,Energiamaksu,17.71,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Imatran Seudun Sähkö Oy,2025-04-02
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,2.99,Energiamaksu,20.23,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Nurmijärven Sähkö Oy,2025-04-02
Sopimustyyppi,"(contracttypefixed_Below6)
Määräaikainen",Kuukausimaksu,5.99,Energiamaksu,4.93,Kiinteähintainen,Sopimuskauden keston mukaan,Väre Oy,2025-04-02
Sopimustyyppi,"(6 kk)
Määräaikainen",Kuukausimaksu,5.91,Energiamaksu,4.99,Kiinteähintainen,Sopimuskauden keston mukaan,Lumme Energia,2025-04-02
Sopimustyyppi,"(6 kk)
Määräaikainen",Kuukausimaksu,4.50,Energiamaksu,5.50,Kiinteähintainen,Sopimuskauden keston mukaan,Porvoon Energia Oy,2025-04-02
Sopimustyyppi,"(muu)
Määräaikainen",Kuukausimaksu,4.65,Energiamaksu,5.60,Kiinteähintainen,Sopimuskauden keston mukaan,Parikkalan Valo Oy,2025-04-02
Sopimustyyppi,"(6 kk)
Määräaikainen",Energiamaksu,5.97,Kuukausimaksu,2.99,Kiinteähintainen,Sopimuskauden keston mukaan,Vattenfall Oy,2025-04-02
Sopimustyyppi,"(contracttypefixed_Below6)
Määräaikainen",Energiamaksu,5.98,Kuukausimaksu,2.99,Kiinteähintainen,Sopimuskauden keston mukaan,Aalto energia Oy,2025-04-02
Sopimustyyppi,"(6 kk)
Määräaikainen",Kuukausimaksu,2.99,Energiamaksu,5.98,Kiinteähintainen,Sopimuskauden keston mukaan,Cheap Energy Finland Oy,2025-04-02
Sopimustyyppi,"(6 kk)
Määräaikainen",Energiamaksu,5.95,Kuukausimaksu,3.55,Kiinteähintainen,Sopimuskauden keston mukaan,Kokkolan Energia Oy,2025-04-02
Sopimustyyppi,"(6 kk)
Määräaikainen",Energiamaksu,5.99,Kuukausimaksu,4.08,Kiinteähintainen,Sopimuskauden keston mukaan,Aalto energia Oy,2025-04-02
Sopimustyyppi,"(contracttypefixed_Below6)
Määräaikainen",Kuukausimaksu,4.99,Energiamaksu,5.89,Kiinteähintainen,Sopimuskauden keston mukaan,Vihreä Älyenergia Oy,2025-04-02
Sopimustyyppi,"(6 kk)
Määräaikainen",Kuukausimaksu,4.55,Energiamaksu,5.95,Kiinteähintainen,Sopimuskauden keston mukaan,Vaasan Sähkö Myynti Oy,2025-04-02
Sopimustyyppi,"(6 kk)
Määräaikainen",Energiamaksu,5.97,Kuukausimaksu,5.45,Kiinteähintainen,Sopimuskauden keston mukaan,Turku Energia Oy,2025-04-02
Sopimustyyppi,"(6 kk)
Määräaikainen",Energiamaksu,5.99,Kuukausimaksu,5.90,Kiinteähintainen,Sopimuskauden keston mukaan,Imatran Seudun Sähkö Oy,2025-04-02
Sopimustyyppi,"(contracttypefixed_Below6)
Määräaikainen",Energiamaksu,6.79,Kuukausimaksu,4.99,Kiinteähintainen,Sopimuskauden keston mukaan,Aalto energia Oy,2025-04-02
Sopimustyyppi,"(6 kk)
Määräaikainen",Kuukausimaksu,4.99,Energiamaksu,6.89,Kiinteähintainen,Sopimuskauden keston mukaan,Vihreä Älyenergia Oy,2025-04-02
Sopimustyyppi,"(contracttypefixed_Between1323)
Määräaikainen",Kuukausimaksu,5.99,Energiamaksu,6.79,Kiinteähintainen,Sopimuskauden keston mukaan,Helen Oy,2025-04-02
Sopimustyyppi,"(contracttypefixed_Over24)
Määräaikainen",Kuukausimaksu,4.65,Energiamaksu,6.99,Kiinteähintainen,Sopimuskauden keston mukaan,Cheap Energy Finland Oy,2025-04-02
Sopimustyyppi,"(6 kk)
Määräaikainen",Energiamaksu,6.99,Kuukausimaksu,4.99,Kiinteähintainen,Sopimuskauden keston mukaan,Hehku Energia Oy,2025-04-02
Sopimustyyppi,"(contracttypefixed_Between1323)
Määräaikainen",Kuukausimaksu,5.90,Energiamaksu,6.99,Kiinteähintainen,Sopimuskauden keston mukaan,Oomi Oy,2025-04-02
Sopimustyyppi,"(24 kk)
Määräaikainen",Kuukausimaksu,4.45,Energiamaksu,7.19,Kiinteähintainen,Sopimuskauden keston mukaan,Cheap Energy Finland Oy,2025-04-02
Sopimustyyppi,"(12 kk)
Määräaikainen",Kuukausimaksu,5.99,Energiamaksu,7.10,Kiinteähintainen,Sopimuskauden keston mukaan,Väre Oy,2025-04-02
Sopimustyyppi,"(24 kk)
Määräaikainen",Kuukausimaksu,5.99,Energiamaksu,7.15,Kiinteähintainen,Sopimuskauden keston mukaan,Väre Oy,2025-04-02
Sopimustyyppi,"(6 kk)
Määräaikainen",Kuukausimaksu,5.99,Energiamaksu,7.19,Kiinteähintainen,Sopimuskauden keston mukaan,Helen Oy,2025-04-02
Sopimustyyppi,"(contracttypefixed_Between1323)
Määräaikainen",Kuukausimaksu,2.99,Energiamaksu,7.55,Kiinteähintainen,Sopimuskauden keston mukaan,Vihreä Älyenergia Oy,2025-04-02
Sopimustyyppi,"(24 kk)
Määräaikainen",Kuukausimaksu,3.90,Energiamaksu,7.50,Kiinteähintainen,Sopimuskauden keston mukaan,Porvoon Energia Oy,2025-04-02
Sopimustyyppi,"(12 kk)
Määräaikainen",Kuukausimaksu,3.90,Energiamaksu,7.50,Kiinteähintainen,Sopimuskauden keston mukaan,Porvoon Energia Oy,2025-04-02
Sopimustyyppi,"(muu)
Määräaikainen",Energiamaksu,7.58,Kuukausimaksu,3.55,Kiinteähintainen,Sopimuskauden keston mukaan,Kokkolan Energia Oy,2025-04-02
Sopimustyyppi,"(24 kk)
Määräaikainen",Kuukausimaksu,3.90,Energiamaksu,7.70,Kiinteähintainen,Sopimuskauden keston mukaan,Porvoon Energia Oy,2025-04-02
Sopimustyyppi,"(12 kk)
Määräaikainen",Kuukausimaksu,3.90,Energiamaksu,7.70,Kiinteähintainen,Sopimuskauden keston mukaan,Porvoon Energia Oy,2025-04-02
Sopimustyyppi,"(24 kk)
Määräaikainen",Kuukausimaksu,3.90,Energiamaksu,7.70,Kiinteähintainen,Sopimuskauden keston mukaan,Porvoon Energia Oy,2025-04-02
Sopimustyyppi,"(12 kk)
Määräaikainen",Kuukausimaksu,3.90,Energiamaksu,7.70,Kiinteähintainen,Sopimuskauden keston mukaan,Porvoon Energia Oy,2025-04-02
Sopimustyyppi,"(24 kk)
Määräaikainen",Energiamaksu,7.59,Kuukausimaksu,4.95,Kiinteähintainen,Sopimuskauden keston mukaan,Vihreä Älyenergia Oy,2025-04-02
Sopimustyyppi,"(6 kk)
Määräaikainen",Energiamaksu,7.55,Kuukausimaksu,5.45,Kiinteähintainen,Sopimuskauden keston mukaan,Turku Energia Oy,2025-04-02
Sopimustyyppi,"(12 kk)
Määräaikainen",Energiamaksu,7.68,Kuukausimaksu,4.50,Kiinteähintainen,Sopimuskauden keston mukaan,Hehku Energia Oy,2025-04-02
Sopimustyyppi,"(12 kk)
Määräaikainen",Kuukausimaksu,5.45,Energiamaksu,7.59,Kiinteähintainen,Sopimuskauden keston mukaan,Turku Energia Oy,2025-04-02
Sopimustyyppi,"(12 kk)
Määräaikainen",Kuukausimaksu,4.95,Energiamaksu,7.69,Kiinteähintainen,Sopimuskauden keston mukaan,Vihreä Älyenergia Oy,2025-04-02
Sopimustyyppi,"(12 kk)
Määräaikainen",Kuukausimaksu,4.55,Energiamaksu,7.75,Kiinteähintainen,Sopimuskauden keston mukaan,Vaasan Sähkö Myynti Oy,2025-04-02
Sopimustyyppi,"(24 kk)
Määräaikainen",Kuukausimaksu,5.99,Energiamaksu,7.59,Kiinteähintainen,Sopimuskauden keston mukaan,Helen Oy,2025-04-02
Sopimustyyppi,"(24 kk)
Määräaikainen",Energiamaksu,7.70,Kuukausimaksu,5.35,Kiinteähintainen,Sopimuskauden keston mukaan,Turku Energia Oy,2025-04-02
Sopimustyyppi,"(contracttypefixed_Between1323)
Määräaikainen",Kuukausimaksu,4.91,Energiamaksu,7.81,Kiinteähintainen,Sopimuskauden keston mukaan,Lumme Energia,2025-04-02
Sopimustyyppi,"(12 kk)
Määräaikainen",Kuukausimaksu,5.99,Energiamaksu,7.69,Kiinteähintainen,Sopimuskauden keston mukaan,Helen Oy,2025-04-02
Sopimustyyppi,"(12 kk)
Määräaikainen",Energiamaksu,7.90,Kuukausimaksu,4.50,Kiinteähintainen,Sopimuskauden keston mukaan,Alajärven Sähkö Oy,2025-04-02
Sopimustyyppi,"(24 kk)
Määräaikainen",Energiamaksu,7.90,Kuukausimaksu,4.50,Kiinteähintainen,Sopimuskauden keston mukaan,Alajärven Sähkö Oy,2025-04-02
Sopimustyyppi,"(12 kk)
Määräaikainen",Energiamaksu,8.09,Kuukausimaksu,2.97,Kiinteähintainen,Sopimuskauden keston mukaan,Vattenfall Oy,2025-04-02
Sopimustyyppi,"(24 kk)
Määräaikainen",Energiamaksu,7.80,Kuukausimaksu,5.50,Kiinteähintainen,Sopimuskauden keston mukaan,Keravan Energia Oy,2025-04-02
Sopimustyyppi,"(24 kk)
Määräaikainen",Energiamaksu,8.00,Kuukausimaksu,4.00,Kiinteähintainen,Sopimuskauden keston mukaan,Paneliankosken Voima Oy,2025-04-02
Sopimustyyppi,"(24 kk)
Määräaikainen",Energiamaksu,7.96,Kuukausimaksu,4.52,Kiinteähintainen,Sopimuskauden keston mukaan,Koillis-Satakunnan Sähkö Oy,2025-04-02
Sopimustyyppi,"(24 kk)
Määräaikainen",Kuukausimaksu,4.55,Energiamaksu,7.97,Kiinteähintainen,Sopimuskauden keston mukaan,Vaasan Sähkö Myynti Oy,2025-04-02
Sopimustyyppi,"(24 kk)
Määräaikainen",Energiamaksu,7.80,Kuukausimaksu,6.00,Kiinteähintainen,Sopimuskauden keston mukaan,Keravan Energia Oy,2025-04-02
Sopimustyyppi,"(24 kk)
Määräaikainen",Kuukausimaksu,5.00,Energiamaksu,7.95,Kiinteähintainen,Sopimuskauden keston mukaan,Omavoima Oy,2025-04-02
Sopimustyyppi,"(24 kk)
Määräaikainen",Energiamaksu,7.99,Kuukausimaksu,4.90,Kiinteähintainen,Sopimuskauden keston mukaan,Imatran Seudun Sähkö Oy,2025-04-02
Sopimustyyppi,"(muu)
Määräaikainen",Energiamaksu,7.95,Kuukausimaksu,5.35,Kiinteähintainen,Sopimuskauden keston mukaan,Turku Energia Oy,2025-04-02
Sopimustyyppi,"(24 kk)
Määräaikainen",Kuukausimaksu,5.90,Energiamaksu,7.89,Kiinteähintainen,Sopimuskauden keston mukaan,Oomi Oy,2025-04-02
Sopimustyyppi,"(12 kk)
Määräaikainen",Energiamaksu,8.09,Kuukausimaksu,4.52,Kiinteähintainen,Sopimuskauden keston mukaan,Koillis-Satakunnan Sähkö Oy,2025-04-02
Sopimustyyppi,"(12 kk)
Määräaikainen",Kuukausimaksu,5.50,Energiamaksu,7.99,Kiinteähintainen,Sopimuskauden keston mukaan,Keravan Energia Oy,2025-04-02
Sopimustyyppi,"(24 kk)
Määräaikainen",Kuukausimaksu,5.50,Energiamaksu,7.99,Kiinteähintainen,Sopimuskauden keston mukaan,Keravan Energia Oy,2025-04-02
Sopimustyyppi,"(24 kk)
Määräaikainen",Kuukausimaksu,4.95,Energiamaksu,8.09,Kiinteähintainen,Sopimuskauden keston mukaan,Vihreä Älyenergia Oy,2025-04-02
Sopimustyyppi,"(24 kk)
Määräaikainen",Kuukausimaksu,5.90,Energiamaksu,7.98,Kiinteähintainen,Sopimuskauden keston mukaan,Hehku Energia Oy,2025-04-02
Sopimustyyppi,"(12 kk)
Määräaikainen",Kuukausimaksu,5.90,Energiamaksu,7.99,Kiinteähintainen,Sopimuskauden keston mukaan,Imatran Seudun Sähkö Oy,2025-04-02
Sopimustyyppi,"(12 kk)
Määräaikainen",Kuukausimaksu,5.90,Energiamaksu,7.99,Kiinteähintainen,Sopimuskauden keston mukaan,Oomi Oy,2025-04-02
Sopimustyyppi,"(12 kk)
Määräaikainen",Energiamaksu,7.99,Kuukausimaksu,6.00,Kiinteähintainen,Sopimuskauden keston mukaan,Keravan Energia Oy,2025-04-02
Sopimustyyppi,"(12 kk)
Määräaikainen",Kuukausimaksu,4.91,Energiamaksu,8.14,Kiinteähintainen,Sopimuskauden keston mukaan,Lumme Energia,2025-04-02
Sopimustyyppi,"(12 kk)
Määräaikainen",Energiamaksu,8.25,Kuukausimaksu,4.00,Kiinteähintainen,Sopimuskauden keston mukaan,Paneliankosken Voima Oy,2025-04-02
Sopimustyyppi,"(24 kk)
Määräaikainen",Kuukausimaksu,4.91,Energiamaksu,8.16,Kiinteähintainen,Sopimuskauden keston mukaan,Lumme Energia,2025-04-02
Sopimustyyppi,"(12 kk)
Määräaikainen",Energiamaksu,8.20,Kuukausimaksu,5.00,Kiinteähintainen,Sopimuskauden keston mukaan,Omavoima Oy,2025-04-02
Sopimustyyppi,"(12 kk)
Määräaikainen",Energiamaksu,8.38,Kuukausimaksu,3.55,Kiinteähintainen,Sopimuskauden keston mukaan,Kokkolan Energia Oy,2025-04-02
Sopimustyyppi,"(24 kk)
Määräaikainen",Kuukausimaksu,5.95,Energiamaksu,8.12,Kiinteähintainen,Sopimuskauden keston mukaan,Vattenfall Oy,2025-04-02
Sopimustyyppi,"(12 kk)
Määräaikainen",Kuukausimaksu,5.50,Energiamaksu,8.18,Kiinteähintainen,Sopimuskauden keston mukaan,Keravan Energia Oy,2025-04-02
Sopimustyyppi,"(12 kk)
Määräaikainen",Kuukausimaksu,4.95,Energiamaksu,8.29,Kiinteähintainen,Sopimuskauden keston mukaan,Vihreä Älyenergia Oy,2025-04-02
Sopimustyyppi,"(24 kk)
Määräaikainen",Energiamaksu,8.58,Kuukausimaksu,3.55,Kiinteähintainen,Sopimuskauden keston mukaan,Kokkolan Energia Oy,2025-04-02
Sopimustyyppi,"(24 kk)
Määräaikainen",Kuukausimaksu,4.56,Energiamaksu,8.47,Kiinteähintainen,Sopimuskauden keston mukaan,Pohjois-Karjalan Sähkö Oy,2025-04-02
Sopimustyyppi,"(12 kk)
Määräaikainen",Energiamaksu,8.62,Kuukausimaksu,4.52,Kiinteähintainen,Sopimuskauden keston mukaan,Koillis-Satakunnan Sähkö Oy,2025-04-02
Sopimustyyppi,"(12 kk)
Määräaikainen",Kuukausimaksu,4.91,Energiamaksu,8.76,Kiinteähintainen,Sopimuskauden keston mukaan,Lumme Energia,2025-04-02
Sopimustyyppi,"(12 kk)
Määräaikainen",Energiamaksu,8.69,Kuukausimaksu,5.65,Kiinteähintainen,Sopimuskauden keston mukaan,Turku Energia Oy,2025-04-02
Sopimustyyppi,"(24 kk)
Määräaikainen",Kuukausimaksu,4.91,Energiamaksu,8.78,Kiinteähintainen,Sopimuskauden keston mukaan,Lumme Energia,2025-04-02
Sopimustyyppi,"(12 kk)
Määräaikainen",Energiamaksu,8.70,Kuukausimaksu,6.00,Kiinteähintainen,Sopimuskauden keston mukaan,Keravan Energia Oy,2025-04-02
Sopimustyyppi,"(24 kk)
Määräaikainen",Kuukausimaksu,4.00,Energiamaksu,9.11,Kiinteähintainen,Sopimuskauden keston mukaan,Nurmijärven Sähkö Oy,2025-04-02
Sopimustyyppi,"(12 kk)
Määräaikainen",Energiamaksu,9.25,Kuukausimaksu,4.00,Kiinteähintainen,Sopimuskauden keston mukaan,Paneliankosken Voima Oy,2025-04-02
Sopimustyyppi,"(12 kk)
Määräaikainen",Energiamaksu,10.11,Kuukausimaksu,4.00,Kiinteähintainen,Sopimuskauden keston mukaan,Nurmijärven Sähkö Oy,2025-04-02
Sopimustyyppi,"(12 kk)
Määräaikainen",Kuukausimaksu,4.95,Energiamaksu,10.95,Kiinteähintainen,Sopimuskauden keston mukaan,Aalto energia Oy,2025-04-02
Sopimustyyppi,"(6 kk)
Määräaikainen",Energiamaksu,4.48,Kuukausimaksu,5.79,Hybridi,Sopimuskauden keston mukaan,Väre Oy,2025-04-02
Sopimustyyppi,"(6 kk)
Määräaikainen",Kuukausimaksu,5.40,Energiamaksu,5.49,Hybridi,Sopimuskauden keston mukaan,Imatran Seudun Sähkö Oy,2025-04-02
Sopimustyyppi,"(6 kk)
Määräaikainen",Kuukausimaksu,5.90,Energiamaksu,5.49,Hybridi,Sopimuskauden keston mukaan,Oomi Oy,2025-04-02
Sopimustyyppi,"(6 kk)
Määräaikainen",Kuukausimaksu,3.95,Energiamaksu,6.25,Hybridi,Sopimuskauden keston mukaan,Korpelan Energia Oy,2025-04-02
Sopimustyyppi,"(24 kk)
Määräaikainen",Kuukausimaksu,5.79,Energiamaksu,6.32,Hybridi,Sopimuskauden keston mukaan,Väre Oy,2025-04-02
Sopimustyyppi,"(6 kk)
Määräaikainen",Energiamaksu,6.60,Kuukausimaksu,3.55,Hybridi,Sopimuskauden keston mukaan,Kokkolan Energia Oy,2025-04-02
Sopimustyyppi,"(12 kk)
Määräaikainen",Kuukausimaksu,5.79,Energiamaksu,6.34,Hybridi,Sopimuskauden keston mukaan,Väre Oy,2025-04-02
Sopimustyyppi,"(24 kk)
Määräaikainen",Kuukausimaksu,3.95,Energiamaksu,6.75,Hybridi,Sopimuskauden keston mukaan,Korpelan Energia Oy,2025-04-02
Sopimustyyppi,"(24 kk)
Määräaikainen",Energiamaksu,6.84,Kuukausimaksu,4.50,Hybridi,Sopimuskauden keston mukaan,Hehku Energia Oy,2025-04-02
Sopimustyyppi,"(24 kk)
Määräaikainen",Energiamaksu,6.76,Kuukausimaksu,5.49,Hybridi,Sopimuskauden keston mukaan,Hehku Energia Oy,2025-04-02
Sopimustyyppi,"(12 kk)
Määräaikainen",Kuukausimaksu,3.95,Energiamaksu,6.95,Hybridi,Sopimuskauden keston mukaan,Korpelan Energia Oy,2025-04-02
Sopimustyyppi,"(contracttypefixed_Between1323)
Määräaikainen",Kuukausimaksu,4.91,Energiamaksu,6.86,Hybridi,Sopimuskauden keston mukaan,Lumme Energia,2025-04-02
Sopimustyyppi,"(24 kk)
Määräaikainen",Energiamaksu,6.99,Kuukausimaksu,4.90,Hybridi,Sopimuskauden keston mukaan,Imatran Seudun Sähkö Oy,2025-04-02
Sopimustyyppi,"(24 kk)
Määräaikainen",Kuukausimaksu,5.90,Energiamaksu,6.89,Hybridi,Sopimuskauden keston mukaan,Oomi Oy,2025-04-02
Sopimustyyppi,"(12 kk)
Määräaikainen",Kuukausimaksu,5.40,Energiamaksu,6.99,Hybridi,Sopimuskauden keston mukaan,Imatran Seudun Sähkö Oy,2025-04-02
Sopimustyyppi,"(12 kk)
Määräaikainen",Kuukausimaksu,5.90,Energiamaksu,6.99,Hybridi,Sopimuskauden keston mukaan,Oomi Oy,2025-04-02
Sopimustyyppi,"(12 kk)
Määräaikainen",Kuukausimaksu,4.04,Energiamaksu,7.26,Hybridi,Sopimuskauden keston mukaan,Lumme Energia,2025-04-02
Sopimustyyppi,"(24 kk)
Määräaikainen",Kuukausimaksu,4.04,Energiamaksu,7.28,Hybridi,Sopimuskauden keston mukaan,Lumme Energia,2025-04-02
Sopimustyyppi,"(24 kk)
Määräaikainen",Kuukausimaksu,4.00,Energiamaksu,7.50,Hybridi,Sopimuskauden keston mukaan,Paneliankosken Voima Oy,2025-04-02
Sopimustyyppi,"(24 kk)
Määräaikainen",Kuukausimaksu,5.99,Energiamaksu,7.29,Hybridi,Sopimuskauden keston mukaan,Helen Oy,2025-04-02
Sopimustyyppi,"(24 kk)
Määräaikainen",Kuukausimaksu,5.50,Energiamaksu,7.40,Hybridi,Sopimuskauden keston mukaan,Keravan Energia Oy,2025-04-02
Sopimustyyppi,"(12 kk)
Määräaikainen",Kuukausimaksu,5.99,Energiamaksu,7.39,Hybridi,Sopimuskauden keston mukaan,Helen Oy,2025-04-02
Sopimustyyppi,"(12 kk)
Määräaikainen",Kuukausimaksu,4.00,Energiamaksu,7.75,Hybridi,Sopimuskauden keston mukaan,Paneliankosken Voima Oy,2025-04-02
