contract_name,retailer_name,fixed_price_element_ore_kwh,unit_price_ore_kwh,wholesale_price_monthly_avg_ore_kwh,markup_ore_kwh,variable_costs_ore_kwh,vat_ore_kwh,total_ore_kwh,energy_source,contract_type,date,bidding_zone
Kvartspris utan bindningstid - Bra Miljöval,GodEl,18.72 öre/kWh,0,26.09 öre/kWh,0.00 öre/kWh,3.12 öre/kWh,11.98 öre/kWh,59.91 öre/kWh,Sol_Vind_Vatten_Bra miljöval,quarterly_price,2026-05-02,SE1
Rörligt timpris,SVEKRAFT AB,0.00 öre/kWh,0,26.09 öre/kWh,1.49 öre/kWh,4.00 öre/kWh,7.89 öre/kWh,39.48 öre/kWh,Fossilt,hourly_price,2026-05-02,SE1
"Rörligt timpris, 100 % Fossilfri el",SVEKRAFT AB,0.00 öre/kWh,0,26.09 öre/kWh,1.49 öre/kWh,4.00 öre/kWh,7.89 öre/kWh,39.48 öre/kWh,Sol_Vind_Vatten_Biobränsle,hourly_price,2026-05-02,SE1
Rörligt timpris,Motala Energi AB,9.60 öre/kWh,0,26.09 öre/kWh,1.90 öre/kWh,5.00 öre/kWh,10.65 öre/kWh,53.24 öre/kWh,Fossilt,hourly_price,2026-05-02,SE1
"RÖRLIGT TIMPRIS UTAN BINDNING, 100 % FOSSILFRI EL",STOCKHOLMS ELBOLAG AB,19.20 öre/kWh,0,26.09 öre/kWh,1.90 öre/kWh,9.15 öre/kWh,14.09 öre/kWh,70.42 öre/kWh,Sol_Vind_Vatten_Biobränsle,hourly_price,2026-05-02,SE1
Rörligt pris,SVEKRAFT AB,0.00 öre/kWh,0,26.09 öre/kWh,1.90 öre/kWh,4.00 öre/kWh,8.00 öre/kWh,39.99 öre/kWh,Fossilt,variable_price,2026-05-02,SE1
"Rörligt pris, 100 % Fossilfri el",SVEKRAFT AB,0.00 öre/kWh,0,26.09 öre/kWh,1.90 öre/kWh,4.00 öre/kWh,8.00 öre/kWh,39.99 öre/kWh,Sol_Vind_Vatten_Biobränsle,variable_price,2026-05-02,SE1
Rörligt pris,Motala Energi AB,9.60 öre/kWh,0,26.09 öre/kWh,1.90 öre/kWh,5.00 öre/kWh,10.65 öre/kWh,53.24 öre/kWh,Fossilt,variable_price,2026-05-02,SE1
Rörligt pris utan bindningstid - Bra Miljöval,GodEl,18.72 öre/kWh,0,26.09 öre/kWh,0.00 öre/kWh,2.57 öre/kWh,11.85 öre/kWh,59.23 öre/kWh,Sol_Vind_Vatten_Bra miljöval,variable_price,2026-05-02,SE1
"RÖRLIGT MÅNADSPRIS, 100 % FOSSILFRI EL",STOCKHOLMS ELBOLAG AB,19.20 öre/kWh,0,26.09 öre/kWh,1.90 öre/kWh,9.15 öre/kWh,14.09 öre/kWh,70.42 öre/kWh,Sol_Vind_Vatten_Biobränsle,variable_price,2026-05-02,SE1
Mixpris 1 år,SVEKRAFT AB,0.00 öre/kWh,27.20 öre/kWh,13.05 öre/kWh,0.95 öre/kWh,2.00 öre/kWh,10.80 öre/kWh,53.99 öre/kWh,Fossilt,mixed_price,2026-05-02,SE1
"Mixpris 1 år, 100 % Fossilfri el",SVEKRAFT AB,0.00 öre/kWh,27.20 öre/kWh,13.05 öre/kWh,0.95 öre/kWh,2.00 öre/kWh,10.80 öre/kWh,53.99 öre/kWh,Sol_Vind_Vatten_Biobränsle,mixed_price,2026-05-02,SE1
FAST PRIS 6 MÅN,CHEAP ENERGY AB,0.00 öre/kWh,53.52 öre/kWh,0,0,0,13.38 öre/kWh,66.90 öre/kWh,Fossilt,fixed_price_6_months,2026-05-02,SE1
"FAST PRIS 6 MÅN, NORDENMILJÖ",CHEAP ENERGY AB,0.00 öre/kWh,53.52 öre/kWh,0,0,0,13.38 öre/kWh,66.90 öre/kWh,Sol_Vind_Vatten_Biobränsle,fixed_price_6_months,2026-05-02,SE1
Fast pris 6 månader,SVEKRAFT AB,0.00 öre/kWh,53.59 öre/kWh,0,0,0,13.40 öre/kWh,66.99 öre/kWh,Fossilt,fixed_price_6_months,2026-05-02,SE1
"Fast pris 6 månader, 100 % Fossilfri el",SVEKRAFT AB,0.00 öre/kWh,53.59 öre/kWh,0,0,0,13.40 öre/kWh,66.99 öre/kWh,Sol_Vind_Vatten_Biobränsle,fixed_price_6_months,2026-05-02,SE1
FAST PRIS 6 MÅN,STOCKHOLMS ELBOLAG AB,19.20 öre/kWh,39.90 öre/kWh,0,0,0,14.78 öre/kWh,73.88 öre/kWh,Fossilt,fixed_price_6_months,2026-05-02,SE1
Fast pris 6 månader,Motala Energi AB,9.60 öre/kWh,49.90 öre/kWh,0,0,0,14.88 öre/kWh,74.38 öre/kWh,Fossilt,fixed_price_6_months,2026-05-02,SE1
"FAST PRIS 6 MÅN, 100 % FOSSILFRI EL",STOCKHOLMS ELBOLAG AB,19.20 öre/kWh,41.50 öre/kWh,0,0,0,15.18 öre/kWh,75.88 öre/kWh,Sol_Vind_Vatten_Biobränsle,fixed_price_6_months,2026-05-02,SE1
Fast elpris 6 mån återvunnnen el,Bodens Energi AB,16.80 öre/kWh,46.80 öre/kWh,0,0,0,15.90 öre/kWh,79.50 öre/kWh,Fossilt,fixed_price_6_months,2026-05-02,SE1
Fast elpris 6 mån förnybar el,Bodens Energi AB,16.80 öre/kWh,47.50 öre/kWh,0,0,0,16.07 öre/kWh,80.38 öre/kWh,Sol_Vind_Vatten_Biobränsle,fixed_price_6_months,2026-05-02,SE1
Fast pris 6 månader för elområde 1,Luleå Energi AB,14.40 öre/kWh,51.30 öre/kWh,0,0,0,16.43 öre/kWh,82.13 öre/kWh,Vatten_Kärnkraft,fixed_price_6_months,2026-05-02,SE1
Fast pris 6 månader VattenEl för elområde 1,Luleå Energi AB,14.40 öre/kWh,54.30 öre/kWh,0,0,0,17.18 öre/kWh,85.88 öre/kWh,Vatten,fixed_price_6_months,2026-05-02,SE1
Fast pris 6 månader VindEl för elområde 1,Luleå Energi AB,14.40 öre/kWh,54.30 öre/kWh,0,0,0,17.18 öre/kWh,85.88 öre/kWh,Vind,fixed_price_6_months,2026-05-02,SE1
Fast pris 6 månader Bra Miljöval för elområde 1,Luleå Energi AB,14.40 öre/kWh,55.80 öre/kWh,0,0,0,17.55 öre/kWh,87.75 öre/kWh,Vind_Vatten_Bra miljöval,fixed_price_6_months,2026-05-02,SE1
"Fast pris 6 månader, Prisområde 1",Jukkasjärvi Energi AB,18.00 öre/kWh,53.20 öre/kWh,0,0,0,17.80 öre/kWh,89.00 öre/kWh,Kärnkraft,fixed_price_6_months,2026-05-02,SE1
FAST PRIS 6 MÅN,SVEALANDS ELBOLAG AB,33.12 öre/kWh,45.90 öre/kWh,0,0,0,19.75 öre/kWh,98.78 öre/kWh,Fossilt,fixed_price_6_months,2026-05-02,SE1
Fast pris 6 mån Fossilfri Elmix,Mälarenergi AB,23.52 öre/kWh,56.50 öre/kWh,0,0,0,20.00 öre/kWh,100.03 öre/kWh,Sol_Vind_Vatten_Kärnkraft,fixed_price_6_months,2026-05-02,SE1
"FAST PRIS 6 MÅN, 100 % FOSSILFRI EL",SVEALANDS ELBOLAG AB,33.12 öre/kWh,47.50 öre/kWh,0,0,0,20.16 öre/kWh,100.78 öre/kWh,Sol_Vind_Vatten_Biobränsle,fixed_price_6_months,2026-05-02,SE1
Fast pris 6 mån Solkraft,Mälarenergi AB,23.52 öre/kWh,57.60 öre/kWh,0,0,0,20.28 öre/kWh,101.40 öre/kWh,Sol,fixed_price_6_months,2026-05-02,SE1
Fast pris 6 mån Vattenkraft,Mälarenergi AB,23.52 öre/kWh,57.60 öre/kWh,0,0,0,20.28 öre/kWh,101.40 öre/kWh,Vatten,fixed_price_6_months,2026-05-02,SE1
Fast pris 6 mån Vindkraft,Mälarenergi AB,23.52 öre/kWh,57.60 öre/kWh,0,0,0,20.28 öre/kWh,101.40 öre/kWh,Vind,fixed_price_6_months,2026-05-02,SE1
Fast pris 6 månader 100% förnybar energi,Karlstads Energi AB,11.52 öre/kWh,70.00 öre/kWh,0,0,0,20.38 öre/kWh,101.90 öre/kWh,Sol_Vind_Vatten_Biobränsle,fixed_price_6_months,2026-05-02,SE1
"Fastpris 6 mån, elområde 1, 2 och 3",Västervik Miljö & Energi AB,12.60 öre/kWh,69.90 öre/kWh,0,0,0,20.63 öre/kWh,103.13 öre/kWh,Vatten,fixed_price_6_months,2026-05-02,SE1
Vattenel fast avtal 6 mån,Norrtälje Energi Försäljnings AB,12.00 öre/kWh,72.30 öre/kWh,0,0,0,21.07 öre/kWh,105.38 öre/kWh,Vatten,fixed_price_6_months,2026-05-02,SE1
Bra Miljöval fast avtal 6 mån,Norrtälje Energi Försäljnings AB,12.00 öre/kWh,73.30 öre/kWh,0,0,0,21.32 öre/kWh,106.63 öre/kWh,Vind_Vatten_Bra miljöval,fixed_price_6_months,2026-05-02,SE1
1899-el fast avtal 6 mån,Norrtälje Energi Försäljnings AB,12.00 öre/kWh,73.30 öre/kWh,0,0,0,21.32 öre/kWh,106.63 öre/kWh,Sol_Biobränsle,fixed_price_6_months,2026-05-02,SE1
"Fast pris 6 mån Elområde 1, 2, 3",Gotlands Elförsäljning AB,21.60 öre/kWh,68.90 öre/kWh,0,0,0,22.63 öre/kWh,113.13 öre/kWh,Sol_Vind_Vatten_Kärnkraft,fixed_price_6_months,2026-05-02,SE1
Fossilfritt avtal - Fast elpris 6 månader,Vattenfall AB,19.20 öre/kWh,71.90 öre/kWh,0,0,0,22.77 öre/kWh,113.88 öre/kWh,Vatten_Kärnkraft,fixed_price_6_months,2026-05-02,SE1
Fossilfritt avtal - Fast elpris 6 månader med Kärnkraft,Vattenfall AB,19.20 öre/kWh,71.90 öre/kWh,0,0,0,22.77 öre/kWh,113.88 öre/kWh,Kärnkraft,fixed_price_6_months,2026-05-02,SE1
Fossilfritt avtal - Fast elpris 6 månader med Vind- eller Vattenkraft,Vattenfall AB,19.20 öre/kWh,71.90 öre/kWh,0,0,0,22.77 öre/kWh,113.88 öre/kWh,Vind_Vatten,fixed_price_6_months,2026-05-02,SE1
Fossilfritt avtal - Fast elpris 6 månader med Solkraft,Vattenfall AB,19.20 öre/kWh,72.90 öre/kWh,0,0,0,23.02 öre/kWh,115.13 öre/kWh,Sol,fixed_price_6_months,2026-05-02,SE1
"Fast pris 6 mån Vatten Elområde 1, 2, 3",Gotlands Elförsäljning AB,21.60 öre/kWh,71.90 öre/kWh,0,0,0,23.38 öre/kWh,116.88 öre/kWh,Vatten,fixed_price_6_months,2026-05-02,SE1
"Fast pris 6 mån Vind Elområde 1, 2, 3",Gotlands Elförsäljning AB,21.60 öre/kWh,71.90 öre/kWh,0,0,0,23.38 öre/kWh,116.88 öre/kWh,Vind,fixed_price_6_months,2026-05-02,SE1
Fast elpris 6 mån,Mölndal Energi AB,23.52 öre/kWh,71.20 öre/kWh,0,0,0,23.68 öre/kWh,118.40 öre/kWh,Sol_Vind_Vatten_Biobränsle_Kärnkraft,fixed_price_6_months,2026-05-02,SE1
Fast pris 6 månader Fossilfri El Elområde 1,E.ON,19.20 öre/kWh,75.60 öre/kWh,0,0,0,23.70 öre/kWh,118.50 öre/kWh,Kärnkraft,fixed_price_6_months,2026-05-02,SE1
Fastpris 6 mån,Västerbergslagens Elförsäljning AB,21.60 öre/kWh,73.20 öre/kWh,0,0,0,23.70 öre/kWh,118.50 öre/kWh,Vatten_Kärnkraft,fixed_price_6_months,2026-05-02,SE1
Fast pris 6 månader SE1,Jönköping Energi AB,19.20 öre/kWh,76.81 öre/kWh,0,0,0,24.00 öre/kWh,120.01 öre/kWh,Vind_Vatten_Biobränsle,fixed_price_6_months,2026-05-02,SE1
Fastpris 6 mån vattenkraft,Västerbergslagens Elförsäljning AB,21.60 öre/kWh,80.20 öre/kWh,0,0,0,25.45 öre/kWh,127.25 öre/kWh,Vatten,fixed_price_6_months,2026-05-02,SE1
Fast pris 6 månader Förnybar El Elområde 1,E.ON,26.40 öre/kWh,75.60 öre/kWh,0,0,0,25.50 öre/kWh,127.50 öre/kWh,Sol_Vind_Vatten_Biobränsle,fixed_price_6_months,2026-05-02,SE1
Fast pris 6 månader,Telinet Energi AB,33.12 öre/kWh,72.50 öre/kWh,0,0,0,26.41 öre/kWh,132.03 öre/kWh,Sol_Vind_Vatten_Biobränsle,fixed_price_6_months,2026-05-02,SE1
FAST PRIS 1 ÅR,CHEAP ENERGY AB,0.00 öre/kWh,54.32 öre/kWh,0,0,0,13.58 öre/kWh,67.90 öre/kWh,Fossilt,fixed_price_1_year,2026-05-02,SE1
"FAST PRIS 1 ÅR, NORDENMILJÖ",CHEAP ENERGY AB,0.00 öre/kWh,54.32 öre/kWh,0,0,0,13.58 öre/kWh,67.90 öre/kWh,Sol_Vind_Vatten_Biobränsle,fixed_price_1_year,2026-05-02,SE1
Fast pris 1 år,SVEKRAFT AB,0.00 öre/kWh,54.39 öre/kWh,0,0,0,13.60 öre/kWh,67.99 öre/kWh,Fossilt,fixed_price_1_year,2026-05-02,SE1
"Fast pris 1 år, 100 % Fossilfri el",SVEKRAFT AB,0.00 öre/kWh,54.39 öre/kWh,0,0,0,13.60 öre/kWh,67.99 öre/kWh,Sol_Vind_Vatten_Biobränsle,fixed_price_1_year,2026-05-02,SE1
"Fastpris 1 år, 100 % förnybar energi, ingen fast avgift",Sala-Heby Energi AB,0.00 öre/kWh,64.90 öre/kWh,0,0,0,16.23 öre/kWh,81.13 öre/kWh,Sol_Vind_Vatten_Biobränsle,fixed_price_1_year,2026-05-02,SE1
Fast pris 1 år,Motala Energi AB,9.60 öre/kWh,56.90 öre/kWh,0,0,0,16.63 öre/kWh,83.13 öre/kWh,Fossilt,fixed_price_1_year,2026-05-02,SE1
FAST PRIS 1 ÅR,STOCKHOLMS ELBOLAG AB,19.20 öre/kWh,50.90 öre/kWh,0,0,0,17.52 öre/kWh,87.63 öre/kWh,Fossilt,fixed_price_1_year,2026-05-02,SE1
"FAST PRIS 1 ÅR, 100 % FOSSILFRI EL",STOCKHOLMS ELBOLAG AB,19.20 öre/kWh,52.50 öre/kWh,0,0,0,17.93 öre/kWh,89.63 öre/kWh,Sol_Vind_Vatten_Biobränsle,fixed_price_1_year,2026-05-02,SE1
Fast elpris 1 år återvunnnen el,Bodens Energi AB,16.80 öre/kWh,57.00 öre/kWh,0,0,0,18.45 öre/kWh,92.25 öre/kWh,Fossilt,fixed_price_1_year,2026-05-02,SE1
Fast pris 1 år elområde 1,Eksjö Energi ELIT AB,7.50 öre/kWh,66.40 öre/kWh,0,0,0,18.48 öre/kWh,92.38 öre/kWh,Sol_Vind_Vatten_Biobränsle,fixed_price_1_year,2026-05-02,SE1
Fast elpris 1 år förnybar el,Bodens Energi AB,16.80 öre/kWh,57.70 öre/kWh,0,0,0,18.63 öre/kWh,93.13 öre/kWh,Sol_Vind_Vatten_Biobränsle,fixed_price_1_year,2026-05-02,SE1
Fast pris,Sundsvall Energi AB,13.20 öre/kWh,63.49 öre/kWh,0,0,0,19.17 öre/kWh,95.86 öre/kWh,Fossilt,fixed_price_1_year,2026-05-02,SE1
Fast pris 1 år för elområde 1,Luleå Energi AB,14.40 öre/kWh,62.70 öre/kWh,0,0,0,19.27 öre/kWh,96.38 öre/kWh,Vatten_Kärnkraft,fixed_price_1_year,2026-05-02,SE1
Fast pris 1 år,Töre Elförsäljning AB,15.00 öre/kWh,63.00 öre/kWh,0,0,0,19.50 öre/kWh,97.50 öre/kWh,Vatten,fixed_price_1_year,2026-05-02,SE1
FAST PRIS 1 ÅR,SVEALANDS ELBOLAG AB,33.12 öre/kWh,45.90 öre/kWh,0,0,0,19.75 öre/kWh,98.78 öre/kWh,Fossilt,fixed_price_1_year,2026-05-02,SE1
"Fast pris 1 år område 1, 100% fossilfri energi!",BestEl,16.80 öre/kWh,63.10 öre/kWh,0,0,0,19.98 öre/kWh,99.88 öre/kWh,Sol_Vind_Vatten_Kärnkraft,fixed_price_1_year,2026-05-02,SE1
Fast pris 1 år VattenEl för elområde 1,Luleå Energi AB,14.40 öre/kWh,65.70 öre/kWh,0,0,0,20.02 öre/kWh,100.13 öre/kWh,Vatten,fixed_price_1_year,2026-05-02,SE1
Fast pris 1 år VindEl för elområde 1,Luleå Energi AB,14.40 öre/kWh,65.70 öre/kWh,0,0,0,20.02 öre/kWh,100.13 öre/kWh,Vind,fixed_price_1_year,2026-05-02,SE1
"FAST PRIS 1 ÅR, 100 % FOSSILFRI EL",SVEALANDS ELBOLAG AB,33.12 öre/kWh,47.50 öre/kWh,0,0,0,20.16 öre/kWh,100.78 öre/kWh,Sol_Vind_Vatten_Biobränsle,fixed_price_1_year,2026-05-02,SE1
Fast pris 1 år Bra Miljöval för elområde 1,Luleå Energi AB,14.40 öre/kWh,67.20 öre/kWh,0,0,0,20.40 öre/kWh,102.00 öre/kWh,Vind_Vatten_Bra miljöval,fixed_price_1_year,2026-05-02,SE1
Fast pris 1 år Prisområde 1,Jukkasjärvi Energi AB,18.00 öre/kWh,64.60 öre/kWh,0,0,0,20.65 öre/kWh,103.25 öre/kWh,Kärnkraft,fixed_price_1_year,2026-05-02,SE1
