contract_name,retailer_name,fixed_price_element_ore_kwh,unit_price_ore_kwh,wholesale_price_monthly_avg_ore_kwh,markup_ore_kwh,variable_costs_ore_kwh,vat_ore_kwh,total_ore_kwh,energy_source,contract_type,date,bidding_zone
Fossilfritt avtal - Kvartspris med Kärnkraft,Vattenfall AB,21.60 öre/kWh,0,31.62 öre/kWh,8.40 öre/kWh,4.22 öre/kWh,16.46 öre/kWh,82.30 öre/kWh,Kärnkraft,quarterly_price,2026-01-02,SE1
Fossilfritt avtal - Kvartspris,Vattenfall AB,21.60 öre/kWh,0,31.62 öre/kWh,8.40 öre/kWh,4.22 öre/kWh,16.46 öre/kWh,82.30 öre/kWh,Vatten_Kärnkraft,quarterly_price,2026-01-02,SE1
Fossilfritt avtal - Kvartspris med Vind- eller Vattenkraft,Vattenfall AB,21.60 öre/kWh,0,31.62 öre/kWh,12.40 öre/kWh,4.22 öre/kWh,17.46 öre/kWh,87.30 öre/kWh,Vind_Vatten,quarterly_price,2026-01-02,SE1
Fossilfritt avtal - Kvartspris med Solkraft,Vattenfall AB,21.60 öre/kWh,0,31.62 öre/kWh,13.40 öre/kWh,4.22 öre/kWh,17.71 öre/kWh,88.55 öre/kWh,Sol,quarterly_price,2026-01-02,SE1
Fossilfritt avtal - Rörligt elpris med Kärnkraft,Vattenfall AB,21.60 öre/kWh,0,31.62 öre/kWh,8.40 öre/kWh,5.64 öre/kWh,16.82 öre/kWh,84.08 öre/kWh,Kärnkraft,variable_price,2026-01-02,SE1
Fossilfritt avtal - Rörligt elpris,Vattenfall AB,21.60 öre/kWh,0,31.62 öre/kWh,8.40 öre/kWh,5.64 öre/kWh,16.82 öre/kWh,84.08 öre/kWh,Vatten_Kärnkraft,variable_price,2026-01-02,SE1
Fossilfritt avtal - Rörligt elpris med Vind- eller Vattenkraft,Vattenfall AB,21.60 öre/kWh,0,31.62 öre/kWh,12.40 öre/kWh,5.64 öre/kWh,17.82 öre/kWh,89.08 öre/kWh,Vind_Vatten,variable_price,2026-01-02,SE1
Fossilfritt avtal - Rörligt elpris med Solkraft,Vattenfall AB,21.60 öre/kWh,0,31.62 öre/kWh,13.40 öre/kWh,5.64 öre/kWh,18.07 öre/kWh,90.33 öre/kWh,Sol,variable_price,2026-01-02,SE1
Fossilfritt avtal - Mixat elpris 1 år,Vattenfall AB,20.40 öre/kWh,28.35 öre/kWh,15.81 öre/kWh,4.20 öre/kWh,2.82 öre/kWh,17.89 öre/kWh,89.47 öre/kWh,Vatten_Kärnkraft,mixed_price,2026-01-02,SE1
Fossilfritt avtal - Mixat elpris 1 år med Kärnkraft,Vattenfall AB,20.40 öre/kWh,28.35 öre/kWh,15.81 öre/kWh,4.20 öre/kWh,2.82 öre/kWh,17.89 öre/kWh,89.47 öre/kWh,Kärnkraft,mixed_price,2026-01-02,SE1
