contract_name,retailer_name,fixed_price_element_ore_kwh,unit_price_ore_kwh,wholesale_price_monthly_avg_ore_kwh,markup_ore_kwh,variable_costs_ore_kwh,vat_ore_kwh,total_ore_kwh,energy_source,contract_type,date,bidding_zone
Rörligt timpris,SVEKRAFT AB,0.00 öre/kWh,0,108.45 öre/kWh,3.99 öre/kWh,2.00 öre/kWh,28.61 öre/kWh,143.05 öre/kWh,Fossilt,hourly_price,2026-02-01,SE3
"Rörligt timpris, 100 % Fossilfri el",SVEKRAFT AB,0.00 öre/kWh,0,108.45 öre/kWh,3.99 öre/kWh,2.00 öre/kWh,28.61 öre/kWh,143.05 öre/kWh,Sol_Vind_Vatten_Biobränsle,hourly_price,2026-02-01,SE3
Rörligt timpris,Motala Energi AB,9.60 öre/kWh,0,108.45 öre/kWh,5.90 öre/kWh,4.00 öre/kWh,31.99 öre/kWh,159.94 öre/kWh,Fossilt,hourly_price,2026-02-01,SE3
"RÖRLIGT TIMPRIS UTAN BINDNING, 100 % FOSSILFRI EL",STOCKHOLMS ELBOLAG AB,19.20 öre/kWh,0,108.45 öre/kWh,5.90 öre/kWh,4.00 öre/kWh,34.39 öre/kWh,171.94 öre/kWh,Sol_Vind_Vatten_Biobränsle,hourly_price,2026-02-01,SE3
Rörligt pris,SVEKRAFT AB,0.00 öre/kWh,0,108.45 öre/kWh,5.79 öre/kWh,2.00 öre/kWh,29.06 öre/kWh,145.30 öre/kWh,Fossilt,variable_price,2026-02-01,SE3
"Rörligt pris, 100 % Fossilfri el",SVEKRAFT AB,0.00 öre/kWh,0,108.45 öre/kWh,5.79 öre/kWh,2.00 öre/kWh,29.06 öre/kWh,145.30 öre/kWh,Sol_Vind_Vatten_Biobränsle,variable_price,2026-02-01,SE3
Rörligt pris,Motala Energi AB,9.60 öre/kWh,0,108.45 öre/kWh,5.90 öre/kWh,4.00 öre/kWh,31.99 öre/kWh,159.94 öre/kWh,Fossilt,variable_price,2026-02-01,SE3
"RÖRLIGT MÅNADSPRIS, 100 % FOSSILFRI EL",STOCKHOLMS ELBOLAG AB,19.20 öre/kWh,0,108.45 öre/kWh,5.90 öre/kWh,4.00 öre/kWh,34.39 öre/kWh,171.94 öre/kWh,Sol_Vind_Vatten_Biobränsle,variable_price,2026-02-01,SE3
Mixpris 1 år,SVEKRAFT AB,0.00 öre/kWh,41.59 öre/kWh,54.23 öre/kWh,1.50 öre/kWh,1.00 öre/kWh,24.58 öre/kWh,122.90 öre/kWh,Fossilt,mixed_price,2026-02-01,SE3
"Mixpris 1 år, 100 % Fossilfri el",SVEKRAFT AB,0.00 öre/kWh,41.59 öre/kWh,54.23 öre/kWh,1.50 öre/kWh,1.00 öre/kWh,24.58 öre/kWh,122.90 öre/kWh,Sol_Vind_Vatten_Biobränsle,mixed_price,2026-02-01,SE3
FAST PRIS 6 MÅN,CHEAP ENERGY AB,0.00 öre/kWh,86.32 öre/kWh,0,0,0,21.58 öre/kWh,107.90 öre/kWh,Fossilt,fixed_price_6_months,2026-02-01,SE3
"FAST PRIS 6 MÅN, NORDENMILJÖ",CHEAP ENERGY AB,0.00 öre/kWh,86.32 öre/kWh,0,0,0,21.58 öre/kWh,107.90 öre/kWh,Sol_Vind_Vatten_Biobränsle,fixed_price_6_months,2026-02-01,SE3
Fast pris 6 månader,SVEKRAFT AB,0.00 öre/kWh,86.39 öre/kWh,0,0,0,21.60 öre/kWh,107.99 öre/kWh,Fossilt,fixed_price_6_months,2026-02-01,SE3
"Fast pris 6 månader, 100 % Fossilfri el",SVEKRAFT AB,0.00 öre/kWh,86.39 öre/kWh,0,0,0,21.60 öre/kWh,107.99 öre/kWh,Sol_Vind_Vatten_Biobränsle,fixed_price_6_months,2026-02-01,SE3
"Fast pris 6 mån Elområde 1, 2, 3",Gotlands Elförsäljning AB,0.00 öre/kWh,90.00 öre/kWh,0,0,0,22.50 öre/kWh,112.50 öre/kWh,Sol_Vind_Vatten_Kärnkraft,fixed_price_6_months,2026-02-01,SE3
Fast pris 6 månader,Motala Energi AB,9.60 öre/kWh,83.90 öre/kWh,0,0,0,23.38 öre/kWh,116.88 öre/kWh,Fossilt,fixed_price_6_months,2026-02-01,SE3
FAST PRIS 6 MÅN,STOCKHOLMS ELBOLAG AB,19.20 öre/kWh,75.90 öre/kWh,0,0,0,23.77 öre/kWh,118.88 öre/kWh,Fossilt,fixed_price_6_months,2026-02-01,SE3
"FAST PRIS 6 MÅN, 100 % FOSSILFRI EL",STOCKHOLMS ELBOLAG AB,19.20 öre/kWh,77.50 öre/kWh,0,0,0,24.18 öre/kWh,120.88 öre/kWh,Sol_Vind_Vatten_Biobränsle,fixed_price_6_months,2026-02-01,SE3
