Date,Hour,EE,LT,LV,AT,BE,FR,GER,NL,PL,DK1,DK2,FI,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
2025-08-04,00-01,"4,98","70,49","70,49","79,13","81,02","80,99","81,05","81,05","82,54","81,05","70,43","2,43","64,93","72,66","6,21","1,73","18,07","2,42","2,74","39,24","70,42"
2025-08-04,01-02,"5,04","68,44","68,44","70,07","70,07","70,07","70,07","70,07","77,78","70,07","68,39","2,23","63,19","69,66","5,52","1,49","9,99","2,22","2,54","38,02","68,38"
2025-08-04,02-03,"4,97","64,08","64,08","69,97","69,97","69,97","69,97","69,97","70,18","69,97","64,04","2,24","59,13","68,23","4,19","1,62","1,88","2,23","2,50","35,48","64,03"
2025-08-04,03-04,"4,97","49,40","49,40","69,23","78,27","63,80","70,62","74,22","74,58","70,62","69,19","2,00","43,96","68,04","8,00","1,89","9,98","2,01","1,97","26,68","49,31"
2025-08-04,04-05,"4,98","56,39","56,39","72,16","74,76","61,78","74,03","75,69","75,70","74,03","64,54","2,59","49,23","70,61","7,91","2,39","1,79","2,64","2,03","30,23","56,27"
2025-08-04,05-06,"5,04","75,60","75,60","73,92","84,18","65,70","82,94","85,45","83,47","82,94","82,94","3,75","65,82","74,18","10,35","1,81","1,67","3,81","2,92","40,43","75,43"
2025-08-04,06-07,"5,38","87,19","87,19","91,99","96,55","74,33","95,12","98,08","95,93","89,83","89,82","5,38","74,47","83,47","9,89","1,05","1,76","5,03","4,03","45,46","88,51"
2025-08-04,07-08,"10,01","97,34","97,34","99,77","106,51","78,83","102,72","106,76","102,46","101,96","101,94","10,01","79,72","88,44","16,72","1,06","18,19","5,69","4,24","48,64","99,91"
2025-08-04,08-09,"9,99","95,50","95,50","95,29","105,06","78,43","101,44","105,06","99,27","101,44","101,42","9,99","77,55","86,91","15,42","0,99","19,46","6,34","4,93","48,19","98,63"
2025-08-04,09-10,"5,81","88,98","88,98","85,96","97,05","52,57","97,05","100,92","102,96","97,04","97,01","5,81","69,58","77,37","15,79","1,01","18,52","5,89","4,51","43,47","93,18"
2025-08-04,10-11,"4,73","74,27","74,27","66,38","66,00","30,00","80,05","78,36","87,03","77,90","77,90","4,73","63,15","70,09","14,77","1,06","18,36","4,80","3,65","38,11","74,04"
2025-08-04,11-12,"4,42","54,38","54,38","45,67","33,46","13,75","56,33","49,54","80,67","50,00","54,52","4,42","46,41","61,88","12,22","1,74","18,27","4,47","3,61","28,60","54,48"
2025-08-04,12-13,"4,17","14,98","14,98","14,34","10,49","6,76","14,84","13,41","85,02","13,74","14,64","4,17","11,61","37,58","9,33","3,00","19,30","4,19","3,79","8,98","14,63"
2025-08-04,13-14,"3,91","4,14","4,14","4,05","4,05","4,05","4,05","4,05","84,45","4,05","4,15","3,91","4,28","4,57","4,54","3,02","4,43","3,90","4,10","4,13","4,15"
2025-08-04,14-15,"3,61","3,62","3,62","0,66","0,65","0,65","0,66","0,65","83,55","0,72","2,34","3,61","3,63","3,63","3,66","3,04","3,64","3,60","3,61","3,62","3,62"
2025-08-04,15-16,"4,15","12,75","12,75","10,23","-0,65","0,00","0,02","0,02","84,24","0,02","4,16","4,15","4,18","4,18","4,23","3,05","4,19","4,13","4,15","4,15","4,15"
2025-08-04,16-17,"6,28","17,57","17,57","34,80","5,57","5,79","22,09","11,19","85,21","11,19","17,51","4,51","14,78","15,12","8,76","3,05","13,92","4,48","3,95","10,73","17,50"
2025-08-04,17-18,"50,36","50,36","50,36","64,97","16,69","7,28","67,24","38,28","93,02","31,19","67,17","4,46","28,62","46,61","12,09","2,39","21,15","4,51","3,56","21,61","59,40"
2025-08-04,18-19,"124,06","124,06","124,06","80,87","45,39","38,94","80,91","65,08","124,06","28,36","80,80","6,29","26,98","56,20","12,39","1,76","22,46","4,90","3,78","21,97","69,32"
2025-08-04,19-20,"163,80","163,80","163,80","92,95","73,12","63,70","84,54","83,64","163,80","57,63","84,39","5,30","17,26","67,50","10,16","1,15","22,26","4,49","3,36","17,35","71,02"
2025-08-04,20-21,"189,60","189,60","189,60","95,66","75,05","70,25","80,21","80,56","189,60","17,65","80,18","2,88","55,35","68,03","10,17","1,07","18,96","2,88","2,62","36,03","77,05"
2025-08-04,21-22,"144,12","144,12","144,12","87,67","73,77","74,00","72,70","73,79","144,12","3,64","72,56","3,00","9,39","66,92","6,85","1,04","20,47","2,29","1,43","11,26","59,09"
2025-08-04,22-23,"103,90","103,90","103,90","70,78","67,05","67,14","66,63","67,05","104,45","0,00","29,67","0,97","0,36","59,84","5,60","0,92","19,65","0,85","0,39","3,24","23,13"
2025-08-04,23-00,"3,90","3,90","3,90","59,95","48,91","49,40","47,69","48,59","101,70","2,34","3,56","0,00","0,00","47,43","4,30","0,93","15,17","0,01","-0,18","0,79","2,89"
