Date,Hour,EE,LT,LV,AT,BE,FR,GER,NL,PL,DK1,DK2,FI,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
2025-08-07,00-01,"0,42","0,42","0,42","96,88","95,91","88,42","97,58","97,58","97,76","97,58","97,58","0,00","0,51","85,45","0,00","0,75","2,64","0,00","0,14","0,38","0,49"
2025-08-07,01-02,"0,18","0,18","0,18","94,68","83,75","61,20","97,04","94,00","98,09","94,00","94,00","-0,02","0,01","78,81","-0,30","0,62","3,35","-0,02","0,03","0,16","0,22"
2025-08-07,02-03,"0,12","0,12","0,12","88,80","71,80","44,63","91,44","88,13","94,10","88,13","88,13","-0,02","-0,17","77,31","-0,63","0,00","3,51","-0,02","-0,01","0,10","0,14"
2025-08-07,03-04,"0,71","0,71","0,71","86,99","68,57","52,66","88,79","83,38","94,10","83,38","83,38","-0,02","-5,02","63,27","-2,16","0,21","2,36","-0,02","0,13","0,64","0,85"
2025-08-07,04-05,"0,84","0,84","0,84","86,95","65,24","46,60","88,93","82,07","92,81","82,07","82,07","0,00","-6,25","50,63","-2,14","0,57","2,45","0,00","0,17","0,76","1,00"
2025-08-07,05-06,"2,93","2,93","2,93","89,90","64,26","41,73","92,85","84,87","95,38","88,52","91,04","2,21","-4,17","54,40","-1,54","0,68","2,05","2,21","2,29","2,84","3,08"
2025-08-07,06-07,"5,44","5,44","5,44","103,88","71,49","42,97","107,46","99,45","110,91","103,05","105,64","4,00","-3,36","64,53","-0,01","0,81","1,80","3,57","3,76","5,00","5,65"
2025-08-07,07-08,"20,63","20,63","20,63","99,05","87,04","71,97","106,50","101,92","106,26","106,50","106,50","4,09","13,73","70,11","3,67","0,84","1,33","4,02","4,09","9,72","14,72"
2025-08-07,08-09,"4,92","20,01","20,01","51,60","85,44","77,02","100,48","94,67","105,07","100,00","100,48","4,92","5,34","68,52","2,36","1,04","3,59","4,79","4,85","5,09","5,18"
2025-08-07,09-10,"3,99","20,70","20,70","27,06","73,90","71,65","77,63","74,53","52,54","77,63","77,15","3,99","38,69","47,28","3,60","1,04","0,93","3,99","4,09","23,37","41,46"
2025-08-07,10-11,"4,11","5,26","5,26","1,23","22,23","22,23","22,23","22,22","7,23","22,23","22,22","4,11","5,77","43,39","2,81","1,00","1,10","4,10","4,29","4,91","5,35"
2025-08-07,11-12,"2,76","2,90","2,90","0,00","0,00","0,00","0,00","0,00","0,00","1,98","3,01","2,75","3,18","47,26","2,02","1,05","2,89","2,60","2,70","2,89","2,95"
2025-08-07,12-13,"1,40","1,40","1,40","-0,22","-0,03","-0,01","-0,12","-0,10","-0,14","1,67","1,39","1,42","1,23","18,61","1,94","1,06","4,09","1,42","1,43","1,40","1,39"
2025-08-07,13-14,"1,10","1,10","1,10","-3,57","-0,18","-0,02","-1,99","-1,89","-2,61","2,10","1,10","1,11","1,29","1,29","1,21","1,10","1,28","1,11","1,11","1,10","1,10"
2025-08-07,14-15,"2,01","2,30","2,30","-0,10","-0,19","-0,07","-0,29","-0,21","0,12","2,35","2,37","2,00","2,64","17,78","2,28","1,54","1,55","2,00","2,15","2,28","2,33"
2025-08-07,15-16,"2,88","2,88","2,88","-0,01","-0,01","-0,01","-0,01","-0,01","65,01","2,05","3,02","2,88","2,93","39,66","2,21","1,63","3,69","2,88","2,90","2,98","3,00"
2025-08-07,16-17,"4,27","4,63","4,63","3,38","2,00","3,81","2,00","2,05","86,64","2,37","4,63","4,27","4,73","48,10","2,67","1,72","2,75","4,27","4,32","4,51","4,57"
2025-08-07,17-18,"36,54","36,54","36,54","64,57","56,49","48,97","65,59","64,08","86,27","64,08","62,97","5,39","44,04","49,48","8,63","1,97","3,48","5,39","5,50","28,02","48,59"
2025-08-07,18-19,"85,59","85,59","85,59","97,19","80,57","70,00","94,23","91,58","116,75","91,58","94,23","6,32","64,08","72,75","7,34","2,21","4,08","6,33","6,14","41,13","72,94"
2025-08-07,19-20,"139,74","139,74","139,74","114,47","103,10","101,53","111,95","106,00","139,74","106,00","111,98","7,02","75,24","85,24","8,03","1,73","7,91","6,85","6,54","48,65","86,71"
2025-08-07,20-21,"159,93","159,93","159,93","135,05","116,05","115,42","141,94","112,34","159,93","125,03","141,95","6,07","78,42","88,97","7,79","1,68","7,73","6,08","5,78","49,86","90,14"
2025-08-07,21-22,"129,04","129,04","129,04","126,63","118,30","110,74","127,50","126,34","129,04","126,34","127,51","5,40","80,00","90,74","7,73","1,69","5,39","5,40","5,10","51,41","91,93"
2025-08-07,22-23,"85,87","85,87","85,87","110,00","110,00","110,00","110,00","110,00","110,00","110,00","110,01","4,01","74,97","87,33","6,76","2,79","3,99","4,02","3,79","47,42","85,43"
2025-08-07,23-00,"37,50","37,50","37,50","101,28","101,28","101,28","101,28","101,28","101,28","101,28","101,28","3,15","33,68","86,85","5,15","2,52","3,67","3,15","3,22","21,70","37,40"
