Date,Hour,EE,LT,LV,AT,BE,FR,GER,NL,PL,DK1,DK2,FI,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
2025-07-25,00-01,"53,23","53,23","53,23","104,93","98,74","88,69","111,27","109,21","112,39","111,27","111,26","17,89","59,90","88,79","2,00","2,02","13,01","17,83","21,12","39,16","53,76"
2025-07-25,01-02,"44,60","44,60","44,60","100,95","102,17","96,52","103,67","102,90","104,28","103,67","103,67","11,19","42,08","86,24","8,27","2,15","12,27","11,18","11,26","29,13","44,55"
2025-07-25,02-03,"10,12","10,12","10,12","93,38","92,96","78,48","97,05","94,90","98,67","97,05","97,05","10,12","9,92","85,11","9,35","2,10","12,18","10,11","10,09","9,96","9,89"
2025-07-25,03-04,"9,85","9,85","9,85","89,76","85,23","58,99","92,94","88,93","96,22","92,64","92,94","9,85","9,85","81,37","9,35","2,07","12,12","9,84","9,88","9,82","9,82"
2025-07-25,04-05,"9,99","9,99","9,99","96,08","86,90","51,97","96,97","91,71","99,11","91,71","96,97","9,99","9,89","80,67","9,31","2,03","12,14","9,98","10,02","9,90","9,84"
2025-07-25,05-06,"101,92","101,92","101,92","90,02","90,53","63,43","98,20","94,22","101,92","94,22","98,20","13,47","11,96","82,24","9,43","2,11","12,05","13,47","12,93","12,68","12,54"
2025-07-25,06-07,"111,87","111,87","111,87","106,96","91,60","77,97","108,87","106,10","111,87","106,10","108,86","17,77","16,11","83,26","10,20","2,11","12,19","17,77","17,02","16,83","16,70"
2025-07-25,07-08,"35,01","53,07","53,07","109,96","95,56","85,98","112,95","108,00","113,07","108,00","112,94","35,01","51,94","86,14","9,42","2,18","12,65","32,77","31,61","42,98","53,10"
2025-07-25,08-09,"39,20","42,77","42,77","109,90","109,67","98,35","110,85","110,11","111,18","110,85","110,84","39,20","58,33","89,73","7,99","2,30","12,67","31,88","37,95","41,94","43,75"
2025-07-25,09-10,"35,02","47,29","47,29","97,60","95,66","86,44","98,20","96,79","112,20","98,20","98,19","35,02","55,37","87,77","8,60","2,29","12,28","32,70","34,23","41,82","47,84"
2025-07-25,10-11,"21,32","44,08","44,08","93,83","87,20","62,40","94,08","90,10","99,01","94,08","94,08","21,32","42,71","85,79","9,25","2,17","12,13","21,00","19,12","31,98","44,07"
2025-07-25,11-12,"18,76","53,04","53,04","83,07","82,91","65,74","85,15","83,65","91,98","85,15","85,15","18,76","50,76","84,75","9,30","2,18","11,90","18,45","17,16","35,99","53,03"
2025-07-25,12-13,"17,27","48,29","48,29","81,21","80,43","59,01","83,09","81,35","85,46","83,09","83,09","17,27","46,26","80,85","9,75","2,25","11,51","17,00","16,03","32,97","48,29"
2025-07-25,13-14,"16,12","33,12","33,12","77,67","69,40","35,04","78,70","72,68","90,06","78,70","78,70","16,12","30,21","77,04","12,44","2,11","11,14","15,83","14,19","23,99","33,00"
2025-07-25,14-15,"14,09","57,90","57,90","76,05","63,43","16,20","76,31","68,32","94,86","74,93","76,07","14,09","49,33","75,06","10,09","2,09","11,81","13,82","12,32","36,10","57,77"
2025-07-25,15-16,"14,64","56,86","56,86","79,82","70,98","40,81","79,27","74,54","94,76","75,14","75,14","14,64","49,28","75,09","9,94","2,11","11,49","14,38","12,68","35,95","56,86"
2025-07-25,16-17,"17,86","57,66","57,66","81,09","73,70","46,49","81,09","76,92","97,82","78,83","78,82","17,86","53,18","78,73","9,58","2,11","12,00","17,62","17,66","38,79","57,77"
2025-07-25,17-18,"40,00","63,26","63,26","96,46","78,59","58,52","84,02","81,52","101,97","81,52","81,52","23,31","56,46","84,36","9,32","2,16","12,33","22,92","20,86","42,75","63,25"
2025-07-25,18-19,"63,09","63,09","63,09","101,96","85,99","63,23","90,45","88,85","150,49","87,63","90,45","26,78","56,51","85,22","10,52","2,07","12,37","26,30","23,97","44,39","63,09"
2025-07-25,19-20,"123,81","123,81","123,81","106,94","96,11","94,90","101,81","104,11","195,59","92,97","101,81","29,33","59,58","90,61","10,94","2,09","12,68","28,78","26,29","47,81","66,25"
2025-07-25,20-21,"198,52","198,52","198,52","109,92","114,20","85,00","109,28","117,44","224,09","108,21","109,28","17,98","59,42","90,80","10,37","2,39","12,50","17,98","17,00","45,20","69,73"
2025-07-25,21-22,"143,61","143,61","143,61","105,00","111,13","104,72","121,21","120,70","171,06","121,21","121,21","13,81","57,91","87,74","9,42","2,47","12,89","13,81","12,95","42,61","68,27"
2025-07-25,22-23,"60,00","60,00","60,00","106,06","113,32","105,00","112,60","114,00","133,85","112,60","112,59","10,20","59,54","85,38","7,56","2,30","13,00","10,12","14,17","39,58","60,53"
2025-07-25,23-00,"58,94","58,94","58,94","100,93","100,00","81,96","110,25","109,54","113,66","110,25","110,25","8,21","58,41","81,76","2,77","2,09","12,83","8,12","11,51","37,86","59,46"
