Date,Hour,EE,LT,LV,AT,BE,FR,GER,NL,PL,DK1,DK2,FI,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
2025-03-24,00-01,"111,28","111,28","111,28","111,51","107,16","97,60","110,45","108,50","111,28","110,45","110,42","11,33","46,78","49,13","23,04","1,83","42,42","3,19","0,56","22,44","29,84"
2025-03-24,01-02,"25,27","25,27","25,27","107,29","100,38","79,87","107,29","102,81","107,10","107,29","107,26","11,29","46,83","49,30","22,94","1,83","42,29","3,12","0,46","22,39","29,85"
2025-03-24,02-03,"25,58","25,58","25,58","101,91","97,65","85,17","101,91","99,11","101,78","101,91","101,88","11,74","46,93","49,52","23,30","1,78","42,25","3,64","0,96","22,69","30,11"
2025-03-24,03-04,"25,96","25,96","25,96","98,94","94,79","82,75","98,94","96,30","98,72","98,94","98,91","12,19","47,23","49,85","23,31","1,75","42,47","4,10","1,05","23,05","30,47"
2025-03-24,04-05,"22,04","22,04","22,04","101,99","96,23","79,51","101,99","98,64","101,72","101,99","101,95","12,93","47,91","50,64","24,16","1,78","43,06","4,83","1,46","23,75","31,16"
2025-03-24,05-06,"119,60","119,60","119,60","120,16","111,60","87,72","119,82","114,90","119,60","119,82","119,81","32,70","49,34","51,83","19,22","1,86","44,58","6,74","0,63","45,59","52,29"
2025-03-24,06-07,"85,03","85,03","85,03","141,50","134,75","115,60","141,50","137,41","141,70","141,50","141,56","20,99","57,98","61,53","10,58","0,97","50,70","8,30","1,48","104,19","139,14"
2025-03-24,07-08,"172,61","172,61","172,61","164,28","158,00","146,32","164,28","161,62","164,44","164,28","164,37","40,00","70,50","73,01","13,62","1,72","64,24","10,49","-0,17","122,96","161,58"
2025-03-24,08-09,"167,99","167,99","167,99","162,30","156,74","145,52","161,86","159,09","162,16","161,86","161,97","50,32","66,90","69,37","11,10","1,50","60,75","13,08","0,91","126,36","163,88"
2025-03-24,09-10,"139,82","139,82","139,82","135,77","131,52","119,47","135,38","132,84","135,39","135,38","135,46","35,00","54,45","56,44","9,83","1,86","49,52","10,82","1,22","102,51","132,61"
2025-03-24,10-11,"114,43","114,43","114,43","111,51","110,00","107,06","111,16","110,25","111,30","111,16","111,22","19,47","52,09","53,72","14,98","1,85","48,03","7,96","1,35","79,44","109,00"
2025-03-24,11-12,"111,26","111,26","111,26","109,77","99,24","79,09","107,36","101,16","108,37","107,36","107,42","6,55","50,66","52,26","14,35","1,80","46,60","6,56","0,62","75,76","105,56"
2025-03-24,12-13,"105,66","105,66","105,66","105,39","94,43","74,96","100,75","94,43","103,27","100,75","100,79","5,67","50,66","52,24","14,62","1,78","46,67","5,70","0,30","71,95","99,69"
2025-03-24,13-14,"120,00","120,00","120,00","110,07","91,50","68,64","100,87","91,50","104,17","100,87","100,92","5,37","50,36","51,93","14,49","1,74","46,38","5,41","-0,31","71,79","99,79"
2025-03-24,14-15,"174,27","174,27","174,27","120,19","92,91","62,76","106,57","92,91","110,93","106,57","106,62","5,71","49,83","51,43","12,48","1,75","45,67","5,76","-1,33","77,20","106,51"
2025-03-24,15-16,"123,06","123,06","123,06","127,93","99,13","61,64","115,85","99,59","119,60","99,59","115,91","5,11","50,07","51,71","11,25","1,70","45,71","5,20","-2,07","82,29","114,72"
2025-03-24,16-17,"136,87","136,87","136,87","134,62","114,19","76,60","130,95","119,91","132,76","119,91","131,02","4,88","54,44","56,27","10,70","1,32","49,54","5,00","-3,41","91,38","128,86"
2025-03-24,17-18,"162,58","162,58","162,58","155,01","134,63","94,64","154,15","146,43","154,98","149,44","154,24","5,40","64,01","66,20","12,00","0,88","58,18","5,47","-4,46","107,83","151,70"
2025-03-24,18-19,"223,63","223,63","223,63","211,99","173,09","136,68","211,99","200,61","219,76","205,05","212,11","5,82","87,60","90,61","16,09","0,24","79,70","6,01","-8,87","147,63","208,54"
2025-03-24,19-20,"199,68","199,68","199,68","193,00","187,77","179,10","193,00","190,85","193,78","191,67","193,11","3,93","79,04","81,73","15,63","0,88","71,77","4,38","-5,80","130,62","185,74"
2025-03-24,20-21,"161,92","161,92","161,92","161,98","160,75","158,30","161,84","161,30","161,92","161,84","161,92","2,99","52,89","54,67","10,46","0,81","48,05","3,23","-2,10","87,99","124,00"
2025-03-24,21-22,"138,84","138,84","138,84","138,95","134,29","120,96","138,55","135,78","138,84","136,85","138,55","0,37","48,85","49,94","23,78","1,61","46,17","0,36","-0,30","32,30","55,80"
2025-03-24,22-23,"125,76","125,76","125,76","126,19","121,38","107,92","125,58","122,96","125,76","125,56","125,55","1,26","47,83","49,29","23,53","1,61","44,76","1,22","-0,67","20,54","31,24"
2025-03-24,23-00,"115,17","115,17","115,17","115,47","112,36","103,43","115,16","113,30","115,17","115,14","115,12","0,01","46,98","48,46","22,39","1,64","43,91","-0,02","-1,86","19,47","30,29"
