Date,Hour,EE,LT,LV,AT,BE,FR,GER,NL,PL,DK1,DK2,FI,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
2025-10-24,00-01,"20,78","20,78","20,78","106,90","13,24","16,32","15,96","15,20","105,72","31,40","21,48","20,75","39,03","36,78","57,01","3,96","40,12","8,71","18,00","20,44","21,39"
2025-10-24,01-02,"18,87","18,87","18,87","89,43","19,04","22,39","19,40","19,40","105,26","19,40","19,40","17,12","27,45","25,65","42,01","5,24","28,32","9,99","16,75","18,63","19,33"
2025-10-24,02-03,"12,16","12,16","12,16","86,33","10,89","13,26","12,93","12,93","95,64","12,93","12,93","11,05","18,15","15,82","28,36","4,17","21,44","6,51","10,83","12,00","12,45"
2025-10-24,03-04,"8,76","8,76","8,76","69,91","8,72","11,62","9,05","9,05","92,84","9,05","9,05","8,74","14,09","11,97","23,16","1,73","17,12","3,76","7,59","8,62","9,01"
2025-10-24,04-05,"13,37","13,37","13,37","87,49","11,34","12,33","13,98","10,06","105,25","13,98","13,97","13,36","20,46","17,94","32,52","3,51","25,54","6,82","11,85","13,21","13,70"
2025-10-24,05-06,"9,76","9,76","9,76","82,81","8,57","12,47","10,02","6,76","98,21","10,02","10,02","9,74","17,28","14,99","26,41","2,29","22,70","4,70","8,66","9,63","9,99"
2025-10-24,06-07,"9,22","9,22","9,22","66,66","7,85","11,00","8,99","6,41","94,40","8,99","8,98","9,21","16,85","14,59","24,74","2,28","22,76","4,28","7,82","8,61","8,90"
2025-10-24,07-08,"8,64","8,64","8,64","50,47","5,48","7,89","6,35","4,38","85,98","6,35","6,35","8,63","16,00","13,68","21,44","1,89","23,26","3,02","5,74","6,17","6,33"
2025-10-24,08-09,"12,51","12,51","12,51","74,99","8,76","12,31","10,03","7,17","94,89","10,03","10,03","12,50","15,75","13,39","25,98","1,44","20,00","4,13","8,41","9,58","9,99"
2025-10-24,09-10,"12,51","12,51","12,51","73,77","5,57","9,23","6,88","3,93","87,52","6,88","6,88","12,50","10,80","9,19","17,80","1,12","13,71","2,85","5,77","6,57","6,86"
2025-10-24,10-11,"12,51","12,51","12,51","51,14","4,16","6,68","5,06","3,03","90,74","5,06","5,06","12,50","8,85","7,49","13,70","1,20","11,69","2,24","4,34","4,86","5,04"
2025-10-24,11-12,"13,12","13,12","13,12","43,15","3,36","5,50","4,13","2,41","86,86","4,26","4,26","13,11","8,57","7,14","12,56","1,21","11,91","1,91","3,71","4,10","4,25"
2025-10-24,12-13,"20,63","20,63","20,63","87,49","2,25","5,30","3,80","3,80","87,94","4,59","5,41","20,61","8,72","6,72","14,61","1,26","12,36","2,22","4,58","5,17","5,39"
2025-10-24,13-14,"20,63","20,63","20,63","85,01","-0,13","3,95","0,10","0,10","84,31","3,29","5,19","20,61","8,87","5,72","15,39","1,31","15,36","2,12","4,45","4,98","5,17"
2025-10-24,14-15,"15,92","15,92","15,92","50,43","-0,04","2,38","0,10","0,10","92,52","3,29","5,05","15,91","8,52","5,50","14,65","1,33","14,74","2,18","4,36","4,85","5,03"
2025-10-24,15-16,"15,92","15,92","15,92","50,42","-0,04","2,38","0,10","0,10","95,33","3,28","4,70","15,90","7,88","5,10","13,51","1,34","13,64","2,08","4,08","4,52","4,69"
2025-10-24,16-17,"16,56","16,56","16,56","47,84","1,41","2,86","2,52","2,50","89,03","3,37","4,27","16,54","6,65","5,18","10,89","1,85","9,73","2,07","3,70","4,10","4,25"
2025-10-24,17-18,"20,70","20,70","20,70","76,90","1,19","4,75","1,34","1,34","75,59","3,24","4,25","20,68","6,57","4,84","10,68","2,30","10,46","2,28","3,76","4,11","4,23"
2025-10-24,18-19,"21,62","21,62","21,62","87,62","1,68","5,36","2,33","2,27","95,69","3,27","4,27","21,60","6,71","5,17","11,03","1,99","9,96","2,05","3,70","4,11","4,26"
2025-10-24,19-20,"29,22","29,22","29,22","87,62","2,52","6,67","2,57","2,52","105,25","3,49","4,28","29,19","6,83","5,30","11,37","2,03","10,00","1,90","3,66","4,10","4,26"
2025-10-24,20-21,"20,78","20,78","20,78","48,84","3,57","4,13","4,13","3,88","96,39","4,13","4,24","20,75","6,71","5,53","11,13","1,44","8,47","1,76","3,55","4,04","4,22"
2025-10-24,21-22,"33,03","33,03","33,03","86,47","3,99","5,84","4,66","4,41","101,49","4,66","4,66","32,99","7,57","6,22","12,79","1,60","9,55","1,70","3,83","4,42","4,63"
2025-10-24,22-23,"51,46","51,46","51,46","106,05","7,00","11,34","7,35","7,00","99,04","7,35","7,35","51,40","11,88","9,79","20,00","2,59","14,94","2,75","6,07","6,99","7,31"
2025-10-24,23-00,"85,00","85,00","85,00","118,98","11,90","14,40","13,96","11,88","87,78","13,96","13,87","84,91","18,96","16,69","28,37","8,69","22,12","8,29","12,19","13,28","13,67"
