Date,Hour,EE,LT,LV,AT,BE,FR,GER,NL,PL,DK1,DK2,FI,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
2025-08-12,00-01,"99,07","99,07","99,07","93,00","93,00","93,00","93,00","93,00","93,00","93,00","93,06","67,79","92,93","88,60","2,37","1,76","4,99","-0,01","6,52","31,56","88,31"
2025-08-12,01-02,"89,67","89,67","89,67","89,67","89,67","89,67","89,67","89,67","89,67","89,67","89,70","49,98","85,00","85,15","2,34","1,73","4,09","2,66","5,44","40,82","85,09"
2025-08-12,02-03,"85,56","85,56","85,56","85,41","85,41","85,41","85,41","85,41","85,41","85,41","85,44","38,01","80,94","81,87","2,28","1,74","4,99","2,24","4,91","38,49","81,10"
2025-08-12,03-04,"88,94","88,94","88,94","84,79","81,44","79,06","85,13","84,09","85,37","85,13","85,17","38,00","82,97","81,14","2,28","1,71","4,09","0,32","4,34","35,06","82,64"
2025-08-12,04-05,"50,00","87,13","87,13","85,58","76,32","69,67","86,48","83,48","87,13","86,48","86,50","50,00","80,96","80,00","2,28","1,73","4,99","1,04","3,95","39,09","84,41"
2025-08-12,05-06,"94,99","94,99","94,99","92,59","77,46","66,34","93,97","88,87","94,99","93,97","93,98","94,99","98,03","80,06","2,32","1,73","4,08","3,37","4,15","47,73","91,67"
2025-08-12,06-07,"108,46","108,46","108,46","105,03","87,88","75,52","106,91","101,51","108,46","106,91","106,93","69,30","105,97","87,19","2,88","1,75","2,64","3,48","6,02","50,10","104,26"
2025-08-12,07-08,"105,36","105,36","105,36","104,33","104,63","102,81","104,63","101,96","105,36","104,63","104,63","118,74","113,31","92,35","2,70","1,89","3,37","6,52","6,25","54,99","102,12"
2025-08-12,08-09,"98,20","98,20","98,20","96,00","98,65","98,69","98,71","98,64","98,20","98,71","98,71","123,98","108,34","88,99","3,28","3,29","3,03","8,03","8,15","53,19","97,71"
2025-08-12,09-10,"90,70","90,26","90,26","72,60","92,76","92,50","92,49","92,74","85,79","92,49","92,49","90,70","100,26","82,14","3,70","2,50","3,24","6,95","7,07","48,92","90,27"
2025-08-12,10-11,"111,80","79,52","79,52","26,98","80,39","66,34","79,53","79,35","42,23","79,53","79,53","111,80","89,88","74,23","4,29","2,51","3,44","7,00","7,15","43,53","79,53"
2025-08-12,11-12,"91,28","40,43","40,43","15,18","40,94","40,94","40,41","40,00","24,37","40,41","40,41","91,28","82,49","68,17","4,22","3,30","3,31","7,24","7,00","23,81","40,42"
2025-08-12,12-13,"71,25","20,63","20,63","8,38","8,38","8,38","8,38","8,38","8,38","8,38","8,37","71,25","48,80","40,62","4,30","2,49","3,34","7,64","7,38","7,89","8,38"
2025-08-12,13-14,"77,65","20,70","20,70","3,00","3,00","3,00","3,00","3,00","3,00","4,59","4,47","77,65","36,80","30,77","5,00","2,49","3,56","4,38","4,46","4,47","4,47"
2025-08-12,14-15,"86,76","77,90","77,90","5,15","5,15","5,15","5,15","5,15","5,15","5,15","5,28","86,76","81,62","67,55","4,47","1,89","3,61","5,32","5,27","5,28","5,28"
2025-08-12,15-16,"107,87","35,05","35,05","35,05","35,05","35,05","35,05","35,05","35,05","35,05","35,05","107,87","84,10","69,10","4,53","2,50","4,08","7,13","7,28","21,21","35,05"
2025-08-12,16-17,"99,72","73,43","73,43","72,68","67,49","63,80","73,12","71,89","85,15","73,12","73,12","99,72","87,82","72,43","4,73","2,49","4,09","8,17","8,34","40,76","73,11"
2025-08-12,17-18,"100,66","100,66","100,66","90,69","94,31","85,82","94,06","95,00","100,66","94,06","95,23","100,66","96,15","78,81","5,46","1,80","4,09","7,46","10,46","45,55","96,40"
2025-08-12,18-19,"137,23","137,23","137,23","102,96","97,91","96,78","106,10","101,03","137,23","106,10","106,90","146,96","102,59","85,15","4,62","2,49","3,04","8,88","13,64","48,39","107,89"
2025-08-12,19-20,"190,00","190,00","190,00","131,70","149,00","143,64","149,31","149,44","222,15","149,31","149,40","180,28","125,90","104,43","5,00","1,94","2,76","9,12","21,05","57,05","151,75"
2025-08-12,20-21,"178,41","178,41","178,41","154,93","156,00","154,93","156,16","155,65","294,17","156,16","156,25","178,42","133,02","110,48","4,85","2,45","2,73","15,19","27,12","63,20","158,58"
2025-08-12,21-22,"148,76","148,76","148,76","144,54","140,55","140,81","140,40","140,35","157,56","140,40","142,54","148,76","145,68","121,09","4,67","2,50","3,02","11,88","15,29","71,91","143,19"
2025-08-12,22-23,"111,95","111,95","111,95","114,68","123,00","118,41","114,07","114,07","114,27","114,07","111,95","111,95","123,14","102,05","4,38","2,49","3,98","8,07","8,22","62,11","111,95"
2025-08-12,23-00,"97,72","97,72","97,72","98,35","102,30","100,37","97,73","94,00","97,96","97,73","97,73","97,72","107,49","88,88","3,25","2,30","7,30","6,32","6,43","53,55","97,73"
