Date,Hour,EE,LT,LV,AT,BE,FR,GER,NL,PL,DK1,DK2,FI,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
2025-10-10,00-01,"72,59","72,59","72,59","98,39","99,00","98,23","95,72","101,88","93,68","93,37","92,63","2,55","26,28","27,02","12,00","1,08","24,78","1,17","0,52","5,02","8,05"
2025-10-10,01-02,"58,31","58,31","58,31","91,19","90,10","90,01","89,14","90,78","87,62","44,48","44,16","2,52","18,14","42,65","9,16","1,08","21,73","0,96","0,52","5,00","6,86"
2025-10-10,02-03,"50,00","50,00","50,00","87,39","86,54","86,63","86,45","86,49","85,59","42,24","41,93","2,33","13,25","40,45","6,93","1,09","17,66","0,45","0,17","4,99","6,87"
2025-10-10,03-04,"55,39","78,53","78,53","83,14","80,96","81,20","80,73","80,84","78,53","39,99","39,68","1,51","9,72","38,25","5,51","1,09","14,63","0,31","0,10","3,24","4,75"
2025-10-10,04-05,"55,39","90,03","90,03","91,51","90,89","90,89","90,84","90,86","90,03","48,64","48,38","1,32","8,15","46,50","5,38","1,09","14,51","0,74","0,53","2,27","3,73"
2025-10-10,05-06,"55,39","82,99","82,99","85,46","84,45","84,50","84,36","84,40","82,99","47,05","46,79","1,28","7,84","44,98","5,20","1,09","14,00","0,73","0,52","2,19","3,59"
2025-10-10,06-07,"55,39","82,64","82,64","84,22","83,53","83,50","83,50","83,51","82,64","45,99","45,74","1,26","7,70","43,96","5,11","1,09","13,71","0,72","0,52","2,16","3,53"
2025-10-10,07-08,"55,39","55,39","55,39","82,46","81,23","81,17","81,17","81,19","79,61","41,84","41,62","1,27","7,48","40,01","4,86","1,08","12,84","0,68","0,49","2,21","3,50"
2025-10-10,08-09,"36,54","36,54","36,54","83,36","83,20","83,18","83,19","83,19","83,00","52,00","51,72","0,97","6,91","49,70","5,08","1,08","14,12","0,73","0,53","1,49","2,88"
2025-10-10,09-10,"34,49","34,49","34,49","81,04","80,04","79,99","79,99","80,00","78,71","49,27","49,00","1,00","6,80","47,09","4,93","1,08","13,57","0,72","0,53","1,55","2,89"
2025-10-10,10-11,"33,67","33,67","33,67","80,09","78,94","78,80","78,91","78,91","77,51","49,27","49,00","0,98","6,75","47,09","4,91","1,08","13,53","0,71","0,52","1,53","2,86"
2025-10-10,11-12,"33,67","33,67","33,67","79,60","78,26","78,00","78,26","78,26","76,70","45,59","45,34","0,97","6,64","43,58","4,71","1,08","12,82","0,63","0,46","1,59","2,87"
2025-10-10,12-13,"33,67","33,67","33,67","81,35","78,63","75,00","79,77","79,45","78,68","50,04","49,75","1,00","6,92","47,82","4,96","1,07","14,26","0,72","0,52","1,57","2,93"
2025-10-10,13-14,"49,99","49,99","49,99","80,96","77,08","72,00","78,70","78,18","77,07","44,68","44,42","1,15","7,10","42,70","4,82","1,07","13,42","0,71","0,52","1,90","3,20"
2025-10-10,14-15,"72,59","72,59","72,59","80,19","76,50","73,90","77,40","76,81","74,01","43,79","43,54","1,12","7,71","41,86","4,95","1,07","13,71","0,49","0,30","2,13","3,49"
2025-10-10,15-16,"55,39","74,43","74,43","80,50","75,97","70,92","77,27","77,27","74,43","41,57","41,34","1,15","7,71","39,75","4,86","1,07","13,31","0,47","0,28","2,22","3,55"
2025-10-10,16-17,"72,59","78,04","78,04","81,49","75,13","66,00","78,77","76,53","78,04","44,67","44,32","1,26","9,41","42,73","5,28","1,06","15,42","0,22","0,01","2,79","4,36"
2025-10-10,17-18,"72,60","79,25","79,25","83,05","76,04","66,00","80,06","77,60","79,25","42,01","41,71","2,18","13,22","40,24","6,56","1,06","17,71","0,28","0,01","4,86","6,76"
2025-10-10,18-19,"72,60","73,15","73,15","81,00","75,00","70,01","76,81","75,66","73,15","41,08","40,80","3,00","16,76","39,39","7,80","1,06","20,14","0,34","0,00","6,71","8,94"
2025-10-10,19-20,"95,99","95,99","95,99","86,94","80,23","77,00","81,20","80,53","75,18","40,75","40,51","4,46","23,16","39,15","10,09","1,06","24,78","0,45","0,00","10,01","12,85"
2025-10-10,20-21,"72,59","72,59","72,59","81,62","75,34","70,92","76,82","75,89","72,31","44,39","44,14","5,29","27,43","42,67","12,28","1,04","28,58","0,46","-0,14","11,88","15,28"
2025-10-10,21-22,"144,11","144,11","144,11","95,56","80,99","77,89","81,28","80,87","64,87","45,23","45,03","8,82","42,34","43,64","17,96","1,04","39,73","0,92","0,00","19,52","24,42"
2025-10-10,22-23,"175,81","175,81","175,81","100,21","84,72","81,75","84,79","84,47","67,20","50,18","49,97","10,21","46,98","48,42","20,05","1,04","44,10","1,57","0,52","21,97","27,34"
2025-10-10,23-00,"187,21","187,21","187,21","115,36","97,35","84,92","101,40","98,83","88,32","38,75","38,65","10,65","48,91","54,36","20,61","1,04","44,98","1,72","0,64","22,82","28,06"
