Date,Hour,EE,LT,LV,AT,BE,FR,GER,NL,PL,DK1,DK2,FI,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
2025-03-29,00-01,"22,06","22,06","22,06","119,14","99,67","26,28","113,62","104,32","115,32","108,26","113,62","0,00","13,01","48,86","2,50","1,07","21,96","1,05","1,47","2,31","3,15"
2025-03-29,01-02,"19,95","19,95","19,95","108,03","92,60","39,26","103,91","96,17","105,31","103,91","103,91","0,00","9,74","48,86","2,61","1,03","19,87","0,60","0,82","2,31","3,63"
2025-03-29,02-03,"5,29","5,29","5,29","100,25","85,32","40,39","96,54","89,10","97,91","96,54","96,54","0,00","10,53","48,92","3,26","1,00","20,56","0,10","0,12","2,91","5,22"
2025-03-29,03-04,"25,28","25,28","25,28","100,00","83,60","37,19","96,22","88,04","97,66","96,22","96,22","0,00","28,01","48,78","3,62","0,98","31,98","0,10","0,12","14,13","25,21"
2025-03-29,04-05,"36,94","36,94","36,94","100,22","86,12","34,85","96,50","89,27","97,59","96,50","96,50","-0,01","37,96","47,99","4,31","1,07","38,26","0,11","0,12","20,77","36,86"
2025-03-29,05-06,"40,00","40,00","40,00","95,96","84,67","37,99","92,74","87,07","93,58","92,74","92,74","0,01","40,73","48,03","4,09","1,04","40,20","0,12","0,13","22,58","39,92"
2025-03-29,06-07,"36,97","36,97","36,97","99,70","88,30","39,64","96,73","91,00","99,69","96,73","96,73","0,91","39,00","48,23","3,04","1,03","39,13","0,92","0,92","21,11","36,96"
2025-03-29,07-08,"1,26","22,02","22,02","101,63","89,52","53,08","98,44","92,93","99,72","98,44","98,44","1,26","37,25","48,51","3,02","1,20","38,02","1,26","1,26","13,02","22,05"
2025-03-29,08-09,"1,91","4,81","4,81","96,72","81,57","50,39","91,86","85,67","87,70","91,86","91,86","1,91","40,99","48,50","3,21","1,21","40,59","2,09","2,20","3,74","4,92"
2025-03-29,09-10,"1,24","3,07","3,07","80,68","67,58","41,76","76,14","70,62","71,08","76,14","76,14","1,24","43,91","48,52","6,24","1,09","42,66","2,16","2,59","2,78","3,17"
2025-03-29,10-11,"0,01","2,73","2,73","88,04","56,23","27,10","65,67","59,25","2,79","65,67","65,67","0,01","43,79","48,55","5,76","1,08","42,57","1,48","2,08","2,31","2,84"
2025-03-29,11-12,"0,00","1,08","1,08","93,34","57,34","32,46","65,34","59,46","1,08","65,34","65,34","0,00","44,83","47,91","10,70","1,07","43,15","1,10","1,60","0,95","1,02"
2025-03-29,12-13,"0,00","1,05","1,05","88,07","57,80","34,56","65,33","59,92","5,24","65,33","65,33","0,00","43,72","43,21","8,00","1,05","41,22","0,87","1,24","0,86","0,98"
2025-03-29,13-14,"-0,80","-0,80","-0,80","110,04","2,65","7,00","2,06","0,88","-19,12","2,06","2,06","-0,02","34,78","34,91","11,10","1,04","32,92","0,29","0,47","-0,67","-1,04"
2025-03-29,14-15,"1,51","1,51","1,51","110,05","3,67","3,94","3,94","2,34","15,50","3,94","3,94","0,73","20,44","20,09","3,21","1,04","19,28","1,18","1,37","1,38","1,53"
2025-03-29,15-16,"7,29","7,29","7,29","111,26","24,33","21,34","25,27","23,64","82,14","25,27","25,27","2,59","33,96","33,11","3,10","1,00","31,98","2,59","2,66","14,28","24,66"
2025-03-29,16-17,"63,20","63,20","63,20","121,43","54,14","15,87","66,26","58,00","137,05","56,37","56,37","3,03","45,66","44,80","7,30","1,04","42,97","3,03","3,14","25,32","45,82"
2025-03-29,17-18,"104,36","104,36","104,36","125,07","84,44","35,45","100,10","90,49","138,31","90,49","100,10","3,39","49,12","49,63","22,77","1,49","46,68","3,39","3,83","29,91","56,16"
2025-03-29,18-19,"149,53","149,53","149,53","151,39","130,22","79,93","146,91","136,70","149,53","136,70","146,91","3,90","50,72","52,39","14,58","3,50","43,93","3,90","4,16","30,30","56,55"
2025-03-29,19-20,"85,18","85,18","85,18","154,14","137,90","93,47","152,22","143,96","154,86","143,96","152,23","3,82","50,46","51,74","12,79","6,10","44,24","3,82","3,96","29,95","55,53"
2025-03-29,20-21,"53,95","53,95","53,95","129,03","110,95","79,32","121,07","114,77","137,38","114,77","121,07","3,84","49,47","50,72","11,09","3,17","42,64","3,83","4,04","29,17","53,70"
2025-03-29,21-22,"51,13","51,13","51,13","103,97","89,79","57,35","100,42","93,81","137,57","93,81","97,92","4,00","49,18","49,31","8,33","4,89","44,19","4,00","4,06","27,99","51,01"
2025-03-29,22-23,"48,86","48,86","48,86","85,09","76,65","54,39","82,75","76,65","143,55","76,65","76,65","4,20","48,99","48,68","4,66","4,19","43,99","4,20","4,20","27,08","48,86"
2025-03-29,23-00,"43,18","43,18","43,18","69,85","61,95","45,61","68,27","61,95","101,03","43,26","43,26","4,79","45,26","43,96","3,77","3,53","42,53","4,79","4,80","24,48","43,24"
