Date,Hour,EE,LT,LV,AT,BE,FR,GER,NL,PL,DK1,DK2,FI,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
2025-07-30,00-01,"6,22","33,93","33,93","97,36","89,99","54,44","94,92","92,16","95,90","83,01","82,99","4,99","72,96","77,95","2,28","1,64","20,82","5,35","10,47","31,46","38,79"
2025-07-30,01-02,"5,28","33,55","33,55","93,29","86,01","50,92","90,88","87,99","91,85","79,02","53,70","5,28","71,96","77,19","2,30","1,61","17,78","5,64","10,85","31,10","38,27"
2025-07-30,02-03,"4,56","4,56","4,56","87,04","83,56","43,75","86,93","86,00","93,47","78,39","58,94","4,28","11,40","74,57","2,37","1,66","22,54","4,28","4,35","4,54","4,60"
2025-07-30,03-04,"4,21","4,48","4,48","87,15","71,99","38,48","83,24","77,18","94,69","75,99","44,07","4,21","11,17","73,65","2,50","1,68","22,13","4,22","4,28","4,45","4,52"
2025-07-30,04-05,"5,91","6,43","6,43","89,47","71,70","32,55","84,89","78,25","93,55","75,65","20,07","5,91","13,42","72,68","2,27","1,67","22,11","5,92","6,03","6,38","6,51"
2025-07-30,05-06,"16,90","22,29","22,29","99,65","80,55","38,48","94,72","87,65","96,75","76,50","23,07","16,90","35,97","74,10","2,27","1,63","17,44","17,18","19,15","21,94","22,88"
2025-07-30,06-07,"54,29","54,29","54,29","103,12","93,50","45,51","100,38","96,46","103,12","79,88","55,90","30,45","74,79","76,45","2,35","1,63","17,17","21,85","25,25","42,97","55,49"
2025-07-30,07-08,"40,00","65,90","65,90","95,35","92,93","72,96","97,47","95,05","99,34","90,00","60,19","30,29","71,91","75,94","0,68","1,64","24,40","27,10","28,77","46,45","59,91"
2025-07-30,08-09,"31,26","62,77","62,77","87,69","95,45","57,38","93,88","98,31","91,78","93,88","93,88","31,26","67,51","74,27","2,84","1,88","24,26","26,77","27,24","46,49","63,18"
2025-07-30,09-10,"28,13","60,44","60,44","67,47","80,10","46,74","79,02","82,55","73,82","79,02","60,97","28,13","65,15","71,59","3,70","2,68","24,98","26,85","27,31","45,33","60,84"
2025-07-30,10-11,"30,82","30,82","30,82","51,06","62,20","33,59","63,29","63,29","58,59","63,29","31,52","30,82","38,75","69,86","4,29","2,50","25,43","27,51","27,91","30,52","31,35"
2025-07-30,11-12,"35,20","35,20","35,20","40,46","40,35","39,88","40,43","40,37","40,44","40,43","37,25","34,64","62,63","63,68","4,29","1,73","22,92","22,60","26,92","34,24","36,74"
2025-07-30,12-13,"24,41","24,41","24,41","24,79","24,79","24,79","24,79","24,79","24,79","24,79","24,78","24,96","29,17","29,64","10,37","2,49","18,48","22,43","22,89","24,24","24,69"
2025-07-30,13-14,"17,69","17,69","17,69","17,69","17,69","17,69","17,69","17,69","17,69","17,69","17,76","17,69","20,66","22,35","10,61","2,40","19,39","16,40","16,76","17,52","17,78"
2025-07-30,14-15,"17,97","17,97","17,97","10,70","10,70","10,70","10,70","10,70","46,74","10,70","10,83","17,97","29,39","30,00","10,26","3,33","22,73","10,53","10,80","10,89","10,93"
2025-07-30,15-16,"28,20","28,20","28,20","28,49","26,97","24,21","28,03","27,40","42,96","28,03","28,03","28,20","33,64","44,56","8,49","1,74","22,69","25,11","25,60","27,34","27,91"
2025-07-30,16-17,"43,13","43,13","43,13","47,93","38,93","19,89","45,61","41,31","59,58","45,61","43,96","43,13","52,96","60,35","8,49","1,76","24,77","38,99","39,73","42,76","43,75"
2025-07-30,17-18,"55,02","55,02","55,02","81,06","64,03","31,06","75,68","69,19","82,28","75,68","75,68","55,02","63,91","72,02","9,57","1,78","25,00","40,86","41,71","49,77","55,64"
2025-07-30,18-19,"58,26","58,26","58,26","87,74","80,03","40,75","93,97","87,18","116,37","90,32","90,31","58,26","68,07","77,05","10,82","1,76","24,98","44,97","45,92","53,63","58,95"
2025-07-30,19-20,"65,90","65,90","65,90","101,93","102,71","69,55","101,86","105,00","155,09","101,86","101,86","65,90","70,48","80,00","10,53","2,13","25,62","44,96","45,93","54,93","61,48"
2025-07-30,20-21,"58,44","58,44","58,44","109,00","112,97","77,99","109,07","115,55","192,39","109,07","68,44","58,44","72,33","83,06","10,62","1,76","25,23","44,10","45,09","55,92","64,21"
2025-07-30,21-22,"63,82","63,82","63,82","110,83","110,45","101,49","109,00","111,06","154,13","109,00","64,57","63,82","70,70","81,37","10,69","1,76","24,97","38,86","39,76","53,41","64,38"
2025-07-30,22-23,"42,97","42,97","42,97","102,15","104,20","104,36","104,00","104,15","116,20","104,00","43,76","42,97","52,00","79,32","10,53","1,68","24,98","38,92","39,81","42,63","43,57"
2025-07-30,23-00,"28,97","30,34","30,34","88,62","93,02","92,18","92,41","93,03","104,17","92,41","30,85","28,97","36,35","78,67","10,17","1,61","24,50","27,67","28,31","30,13","30,72"
