Date,Hour,EE,LT,LV,AT,BE,FR,GER,NL,PL,DK1,DK2,FI,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
2025-02-22,00-01,"40,25","40,25","40,25","93,70","55,52","59,05","50,99","53,83","93,10","40,25","40,25","1,93","49,12","47,92","6,02","2,03","46,04","1,93","1,91","23,43","40,25"
2025-02-22,01-02,"34,60","34,60","34,60","94,94","50,81","53,92","48,62","49,16","88,78","41,83","41,83","1,70","47,80","46,94","6,11","2,52","44,86","1,71","1,55","19,96","34,52"
2025-02-22,02-03,"7,92","7,92","7,92","94,92","49,24","52,12","47,96","47,70","89,56","42,03","42,03","1,51","46,16","45,37","6,00","2,35","43,33","1,52","1,35","4,91","7,87"
2025-02-22,03-04,"53,62","53,62","53,62","94,99","42,74","45,50","42,62","41,34","90,96","41,34","41,34","1,51","40,92","40,89","6,02","2,14","39,95","1,58","1,49","8,03","13,32"
2025-02-22,04-05,"52,97","52,97","52,97","94,98","41,39","44,72","41,20","39,79","89,79","39,79","39,79","1,58","39,20","39,90","6,14","2,21","39,87","1,59","1,50","7,99","13,29"
2025-02-22,05-06,"143,92","143,92","143,92","94,96","51,88","55,54","49,15","50,14","89,13","40,95","40,95","1,39","46,79","46,10","6,94","2,55","43,94","1,40","1,18","10,01","16,96"
2025-02-22,06-07,"148,94","148,94","148,94","127,17","56,08","61,03","49,11","53,31","99,11","47,40","47,40","1,51","48,19","47,58","8,44","2,59","45,31","1,63","1,50","18,21","31,23"
2025-02-22,07-08,"80,69","80,69","80,69","123,18","66,89","70,83","61,22","64,90","100,90","52,12","52,12","1,53","50,08","48,99","10,45","2,17","46,95","1,71","1,62","29,19","50,24"
2025-02-22,08-09,"83,05","83,05","83,05","91,78","71,30","73,33","68,25","70,00","83,50","52,79","52,79","1,44","51,43","50,58","10,53","2,92","48,28","1,85","1,65","30,62","52,86"
2025-02-22,09-10,"79,80","79,80","79,80","70,83","75,32","72,86","67,74","80,00","63,63","60,39","60,39","1,34","51,75","51,32","11,50","3,23","48,76","1,93","1,76","31,86","55,10"
2025-02-22,10-11,"163,03","163,03","163,03","59,15","70,04","64,48","53,21","82,75","47,98","53,21","51,87","1,74","51,24","50,43","8,16","3,12","48,16","2,13","1,97","30,26","51,95"
2025-02-22,11-12,"101,69","101,69","101,69","57,15","70,47","63,00","47,13","85,00","32,89","47,13","41,98","2,42","48,76","47,87","7,53","3,02","45,77","2,60","2,55","19,69","32,86"
2025-02-22,12-13,"120,66","120,66","120,66","53,36","69,22","60,07","40,40","90,25","20,61","40,40","40,40","2,27","48,53","47,68","7,56","3,22","45,55","2,53","2,41","17,33","28,84"
2025-02-22,13-14,"163,02","163,02","163,02","56,35","60,69","58,15","52,69","66,61","46,76","52,69","52,69","1,99","51,09","50,14","7,29","3,07","47,90","2,29","2,15","29,63","50,65"
2025-02-22,14-15,"163,09","163,09","163,09","68,26","67,13","65,05","68,00","67,45","68,07","61,67","61,67","1,35","51,61","51,19","11,58","3,38","48,53","1,97","1,78","31,81","55,04"
2025-02-22,15-16,"86,79","86,79","86,79","98,98","79,46","62,77","85,60","81,68","83,05","66,11","66,11","1,44","52,06","51,48","10,25","3,28","48,91","1,98","1,80","31,72","54,78"
2025-02-22,16-17,"173,14","173,14","173,14","133,42","92,85","63,72","100,95","97,75","108,33","90,38","90,38","1,56","53,24","52,76","11,68","3,39","50,07","2,06","1,90","32,74","56,51"
2025-02-22,17-18,"163,07","163,07","163,07","145,02","116,91","82,22","108,38","131,80","104,89","108,08","108,08","2,27","54,05","54,02","16,20","4,39","50,98","2,27","1,98","34,74","59,57"
2025-02-22,18-19,"143,93","143,93","143,93","142,52","126,41","122,94","106,98","146,00","100,00","106,98","106,98","2,31","53,69","53,67","16,20","4,39","50,65","2,30","2,01","34,52","59,18"
2025-02-22,19-20,"104,00","104,00","104,00","145,22","133,46","130,72","115,18","153,65","104,00","105,88","105,89","2,00","52,61","52,73","16,88","4,39","49,69","2,04","1,97","34,24","58,65"
2025-02-22,20-21,"101,77","101,77","101,77","134,01","125,00","121,47","103,00","147,21","101,77","91,69","91,69","1,35","51,44","51,59","16,20","4,30","48,55","1,87","1,97","33,44","57,67"
2025-02-22,21-22,"99,25","99,25","99,25","123,01","110,91","110,79","101,58","116,18","99,25","91,77","91,77","1,60","51,53","51,28","12,80","4,34","48,50","1,86","2,06","32,46","55,79"
2025-02-22,22-23,"57,69","57,69","57,69","116,44","109,50","107,11","94,27","122,00","87,40","94,27","67,11","1,24","50,91","51,09","16,20","3,84","48,02","1,85","1,87","33,18","57,24"
2025-02-22,23-00,"54,50","54,50","54,50","118,50","106,58","102,20","83,51","119,48","81,87","83,51","67,11","0,51","50,25","50,86","11,59","3,73","47,46","1,38","0,95","31,20","54,19"
