Date,Hour,EE,LT,LV,AT,BE,FR,GER,NL,PL,DK1,DK2,FI,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
2025-08-11,00-01,"20,83","65,62","65,62","95,94","71,02","34,57","99,82","96,00","101,98","99,82","99,82","2,94","56,10","85,93","4,30","0,99","3,69","2,93","3,10","36,84","65,49"
2025-08-11,01-02,"20,77","63,61","63,61","88,05","70,00","31,08","91,97","90,58","93,75","91,97","91,97","2,41","54,19","83,04","4,29","0,97","3,23","2,40","2,56","34,74","63,48"
2025-08-11,02-03,"20,77","38,73","38,73","84,54","70,00","41,46","87,44","86,00","88,83","87,44","87,44","2,48","34,39","77,58","4,10","1,02","3,80","2,47","2,59","21,93","38,64"
2025-08-11,03-04,"20,76","60,04","60,04","81,90","70,20","36,32","85,19","85,02","86,50","85,19","85,20","2,68","50,40","79,35","4,10","1,13","0,84","2,67","2,84","32,83","59,90"
2025-08-11,04-05,"20,75","59,08","59,08","89,68","67,99","38,25","92,85","89,44","94,70","92,85","92,85","3,23","51,36","77,87","2,29","1,60","4,68","3,23","3,34","32,79","59,01"
2025-08-11,05-06,"21,01","61,19","61,19","100,38","73,70","40,37","103,51","97,24","106,06","103,51","103,51","3,89","47,46","77,43","10,55","1,72","3,40","3,88","3,87","32,38","60,75"
2025-08-11,06-07,"88,31","88,31","88,31","123,62","98,60","39,06","129,22","128,95","133,21","129,22","129,26","88,31","62,06","85,34","0,00","2,50","7,73","2,23","8,95","35,67","81,44"
2025-08-11,07-08,"93,27","93,27","93,27","117,85","101,64","34,40","133,49","132,65","132,94","133,49","133,54","93,27","60,81","88,04","4,30","2,50","12,06","4,81","10,59","37,71","85,54"
2025-08-11,08-09,"105,00","105,00","105,00","92,46","91,69","50,14","105,35","106,19","105,00","105,35","105,35","101,49","109,23","88,89","4,09","2,60","4,57","8,56","8,18","53,79","98,21"
2025-08-11,09-10,"81,75","81,75","81,75","64,92","85,66","58,34","90,75","91,13","61,34","90,75","90,75","82,43","98,49","80,11","4,93","2,88","3,73","9,21","8,83","49,28","88,51"
2025-08-11,10-11,"37,27","37,27","37,27","39,20","50,10","45,00","50,00","49,62","24,31","50,00","47,96","40,10","86,98","70,86","6,13","2,96","4,96","9,80","9,45","28,46","46,85"
2025-08-11,11-12,"30,69","12,51","12,51","2,54","2,54","2,54","2,54","2,54","2,54","2,54","4,58","30,69","77,98","63,54","3,54","3,07","4,40","4,68","4,57","4,59","4,58"
2025-08-11,12-13,"28,01","3,51","3,51","0,00","0,00","0,00","0,00","0,00","0,00","0,65","1,82","28,01","60,74","49,56","2,63","2,62","4,02","1,82","1,82","1,82","1,82"
2025-08-11,13-14,"27,99","1,80","1,80","0,00","0,00","0,00","0,00","0,00","0,00","0,64","1,80","27,99","34,98","28,81","2,45","2,61","3,46","1,80","1,80","1,80","1,80"
2025-08-11,14-15,"21,08","2,96","2,96","0,00","0,00","0,00","0,00","0,00","0,00","0,00","2,96","21,08","79,97","64,95","2,58","2,68","3,71","2,93","2,96","2,95","2,96"
2025-08-11,15-16,"40,04","9,00","9,00","9,00","9,00","9,00","9,00","9,00","10,44","9,00","6,04","40,04","82,00","66,50","3,68","2,74","3,78","6,22","6,03","6,06","6,04"
2025-08-11,16-17,"58,04","58,04","58,04","59,93","49,17","44,50","56,14","54,55","70,84","56,14","56,16","65,05","88,23","71,88","5,58","2,70","4,05","7,71","11,70","23,57","54,47"
2025-08-11,17-18,"97,92","97,92","97,92","91,36","72,13","57,97","92,25","88,65","95,40","92,25","92,28","91,97","92,32","76,11","5,01","2,68","3,66","10,37","13,29","47,51","93,11"
2025-08-11,18-19,"121,31","121,31","121,31","111,92","97,36","90,00","108,26","106,26","121,31","108,26","108,31","134,31","97,27","80,00","6,11","2,60","4,20","9,61","16,47","47,02","109,82"
2025-08-11,19-20,"167,76","167,76","167,76","147,33","132,81","118,68","154,00","149,82","186,35","154,00","154,09","153,70","122,55","100,19","4,29","2,59","3,83","6,46","18,57","56,91","149,23"
2025-08-11,20-21,"199,57","199,57","199,57","196,88","157,49","135,09","191,95","185,00","258,49","191,95","192,06","153,75","144,74","117,86","4,29","2,54","4,12","5,69","19,56","65,45","177,71"
2025-08-11,21-22,"141,08","141,08","141,08","139,69","138,90","138,94","138,88","138,86","142,20","138,88","138,91","141,08","136,08","110,80","3,70","2,60","4,39","5,87","8,98","66,55","135,36"
2025-08-11,22-23,"108,87","108,87","108,87","108,87","108,87","108,87","108,87","108,87","108,87","108,87","108,88","82,11","110,61","91,54","3,69","2,57","5,08","5,62","6,93","56,49","105,96"
2025-08-11,23-00,"95,87","95,87","95,87","96,00","96,00","96,00","96,00","96,00","96,00","96,00","96,01","38,13","98,14","85,38","3,70","2,49","4,95","4,62","5,88","50,00","93,61"
