Date,Hour,EE,LT,LV,AT,BE,FR,GER,NL,PL,DK1,DK2,FI,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
2025-07-08,00-01,"31,67","31,67","31,67","101,00","105,97","61,85","103,83","107,82","111,97","103,83","103,81","15,07","53,68","67,45","0,97","3,33","22,52","4,97","5,06","27,96","35,71"
2025-07-08,01-02,"9,27","9,27","9,27","90,53","92,90","43,45","92,90","96,77","103,13","92,90","92,89","6,98","19,18","66,78","1,99","3,33","21,67","4,90","5,12","8,74","9,88"
2025-07-08,02-03,"8,76","8,76","8,76","86,21","61,00","39,17","86,13","81,49","98,99","81,49","81,49","6,64","19,02","66,89","0,88","4,21","21,22","4,88","4,80","8,44","9,44"
2025-07-08,03-04,"4,95","4,95","4,95","84,35","72,78","31,81","84,78","85,00","101,13","84,78","84,78","4,79","12,43","66,67","1,32","3,95","17,89","4,54","4,64","4,92","5,00"
2025-07-08,04-05,"4,87","4,87","4,87","84,77","74,67","31,91","85,37","85,88","101,60","85,37","85,37","4,58","12,38","66,93","1,72","3,36","18,01","4,43","4,33","4,81","4,95"
2025-07-08,05-06,"9,24","9,24","9,24","88,45","77,16","30,10","91,14","91,14","102,62","91,14","91,14","7,12","19,30","66,55","1,28","4,36","21,36","4,72","5,25","8,88","9,95"
2025-07-08,06-07,"39,02","39,02","39,02","105,00","107,99","38,52","107,99","107,99","122,31","107,99","61,88","24,99","53,65","68,26","0,90","4,89","23,74","4,89","7,04","36,09","42,58"
2025-07-08,07-08,"53,83","53,83","53,83","116,55","114,10","61,13","118,65","118,65","119,03","118,65","164,74","49,17","55,83","69,47","1,34","7,45","23,01","4,99","38,59","52,47","54,15"
2025-07-08,08-09,"64,81","64,81","64,81","111,51","123,60","60,00","117,76","117,76","116,48","117,76","117,76","47,62","50,19","69,94","7,12","2,40","23,88","5,12","7,95","59,45","64,81"
2025-07-08,09-10,"46,61","46,61","46,61","84,79","100,00","18,01","94,06","98,83","91,82","94,06","94,05","31,91","49,66","68,37","8,43","4,92","23,73","5,30","7,17","43,18","49,35"
2025-07-08,10-11,"36,42","36,42","36,42","86,01","73,55","4,31","81,78","77,01","88,07","81,78","81,76","23,59","49,07","66,87","8,45","5,48","23,84","5,12","7,66","34,09","40,54"
2025-07-08,11-12,"17,27","29,17","29,17","86,09","60,68","1,72","78,44","68,95","89,10","78,44","78,42","17,27","48,35","65,26","7,00","5,13","24,24","5,12","6,62","27,49","33,97"
2025-07-08,12-13,"16,41","29,76","29,76","86,08","52,59","1,72","60,15","55,16","90,30","60,15","60,14","16,41","47,91","62,99","6,32","6,64","23,96","5,02","7,50","26,62","34,17"
2025-07-08,13-14,"15,45","28,69","28,69","76,51","41,70","0,00","54,72","48,35","94,22","54,72","54,71","15,45","46,77","60,62","6,31","5,80","25,04","4,98","6,44","25,47","33,14"
2025-07-08,14-15,"17,92","32,04","32,04","70,45","38,39","0,00","53,04","46,05","96,84","53,04","59,34","17,92","57,79","59,57","6,81","3,67","24,40","4,99","4,91","29,83","38,26"
2025-07-08,15-16,"25,00","40,69","40,69","76,98","40,69","0,00","54,65","47,58","101,30","54,65","48,31","25,00","60,61","62,87","8,25","1,10","24,16","4,90","5,83","37,64","46,19"
2025-07-08,16-17,"31,75","55,63","55,63","82,04","57,22","0,00","65,20","60,32","110,55","65,20","65,18","31,75","63,75","66,34","8,52","1,08","24,22","4,99","6,60","47,84","59,03"
2025-07-08,17-18,"78,65","78,65","78,65","81,90","74,53","11,78","79,98","84,35","129,17","79,98","79,99","44,14","63,47","66,47","7,57","1,16","24,12","5,22","7,22","64,17","78,19"
2025-07-08,18-19,"91,09","91,09","91,09","92,29","84,10","45,00","83,92","87,41","132,11","83,92","83,95","46,47","50,31","69,94","4,66","2,26","24,19","5,41","7,19","69,11","86,41"
2025-07-08,19-20,"113,97","113,97","113,97","104,94","105,64","60,39","102,10","107,00","154,17","102,10","102,14","80,90","52,48","73,65","1,11","1,14","24,15","5,77","16,48","98,02","106,30"
2025-07-08,20-21,"130,18","130,18","130,18","110,90","124,98","86,87","122,77","126,49","147,32","122,77","122,81","63,04","71,71","76,82","1,24","0,98","24,32","5,99","6,90","96,77","121,38"
2025-07-08,21-22,"125,05","125,05","125,05","117,97","125,76","82,46","123,34","127,50","125,05","123,34","123,38","57,31","73,05","76,83","2,00","1,15","23,73","5,81","4,87","92,75","120,13"
2025-07-08,22-23,"118,22","118,22","118,22","112,59","117,44","101,59","116,65","118,12","118,22","116,65","116,68","47,40","71,65","75,24","3,87","2,14","23,17","5,47","3,69","83,32","112,44"
2025-07-08,23-00,"100,64","100,64","100,64","99,61","101,64","88,16","100,95","102,19","100,64","100,95","100,97","31,36","66,95","70,15","6,95","1,18","24,36","5,32","2,95","66,76","96,72"
