Date,Hour,EE,LT,LV,AT,BE,FR,GER,NL,PL,DK1,DK2,FI,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
2025-11-04,00-01,"20,75","23,65","23,65","60,37","30,94","15,35","35,10","32,44","54,01","32,44","32,44","3,34","5,80","5,00","4,56","3,67","5,62","3,35","3,23","3,24","3,24"
2025-11-04,01-02,"20,64","20,64","20,64","48,81","15,22","8,93","15,07","14,80","77,51","14,80","14,80","3,36","14,05","14,33","8,61","4,15","13,51","3,39","2,98","3,88","4,15"
2025-11-04,02-03,"3,71","3,71","3,71","47,22","9,47","1,73","9,95","8,96","77,25","8,96","8,96","3,20","8,54","8,69","5,64","3,83","8,24","3,22","2,97","3,15","3,20"
2025-11-04,03-04,"3,61","3,61","3,61","51,57","6,97","-0,01","6,00","5,75","82,29","6,00","6,00","3,05","5,74","5,82","4,30","3,36","5,60","3,06","2,95","2,95","2,95"
2025-11-04,04-05,"3,50","3,50","3,50","51,55","12,83","14,34","9,00","10,45","81,90","9,00","9,00","2,53","8,56","8,73","5,34","3,29","8,23","2,56","2,33","2,02","1,91"
2025-11-04,05-06,"3,01","3,01","3,01","52,86","8,93","4,31","6,72","7,19","82,33","6,72","6,72","2,44","6,41","6,52","4,29","2,94","6,19","2,46","2,31","2,10","2,03"
2025-11-04,06-07,"3,50","3,50","3,50","51,82","11,15","11,24","7,42","8,76","73,21","7,42","7,42","2,19","7,06","7,20","4,46","2,80","6,79","2,21","2,03","1,78","1,69"
2025-11-04,07-08,"12,37","12,37","12,37","59,79","8,40","1,74","5,89","6,47","73,55","5,89","5,89","2,15","5,64","5,71","4,09","2,22","5,49","2,15","2,14","2,00","1,95"
2025-11-04,08-09,"3,60","3,60","3,60","54,35","10,82","15,51","5,14","7,74","76,77","5,14","5,14","1,92","4,90","4,99","3,31","2,30","4,74","1,94","1,82","1,67","1,62"
2025-11-04,09-10,"3,60","3,60","3,60","51,82","4,12","3,70","4,35","5,58","67,63","4,35","4,35","1,72","4,15","4,22","2,86","2,03","4,02","1,74","1,64","1,52","1,47"
2025-11-04,10-11,"3,60","3,60","3,60","52,35","6,22","7,05","5,05","6,55","76,94","5,05","5,05","1,57","4,80","4,89","3,07","1,98","4,63","1,58","1,46","1,29","1,23"
2025-11-04,11-12,"3,60","3,60","3,60","49,95","2,43","0,00","5,16","5,67","80,45","5,16","5,16","1,50","4,91","5,00","3,09","1,93","4,72","1,52","1,39","1,21","1,15"
2025-11-04,12-13,"3,10","3,10","3,10","53,73","5,56","9,54","5,11","5,12","77,96","5,11","5,11","2,08","4,88","4,95","3,43","2,44","4,73","2,09","1,98","1,84","1,79"
2025-11-04,13-14,"1,84","1,84","1,84","51,51","7,00","11,18","5,16","5,82","73,02","5,16","5,16","1,84","4,92","5,00","3,33","2,24","4,75","1,85","1,74","1,58","1,52"
2025-11-04,14-15,"1,80","1,80","1,80","51,47","4,34","5,33","5,76","5,76","78,85","5,76","5,76","1,80","5,48","5,58","3,58","2,28","5,28","1,82","1,68","1,49","1,42"
2025-11-04,15-16,"1,59","3,60","3,60","52,59","1,75","0,04","9,22","6,70","86,84","6,69","6,69","1,59","6,35","6,49","3,90","2,22","6,10","1,62","1,44","1,19","1,10"
2025-11-04,16-17,"3,60","3,60","3,60","45,65","9,47","13,36","5,19","7,12","91,03","5,19","5,19","1,84","4,94","5,03","3,33","2,25","4,78","1,85","1,74","1,58","1,52"
2025-11-04,17-18,"1,84","1,84","1,84","36,49","7,44","10,37","5,17","5,97","92,58","5,17","5,17","1,84","4,92","5,01","3,32","2,24","4,76","1,85","1,74","1,58","1,52"
2025-11-04,18-19,"20,69","20,69","20,69","59,51","4,99","2,12","39,50","21,25","69,72","6,69","6,69","1,82","6,36","6,49","4,00","2,42","6,12","1,84","1,68","1,44","1,35"
2025-11-04,19-20,"24,76","24,76","24,76","67,02","10,01","5,64","34,93","20,92","60,34","8,28","8,28","2,10","4,93","5,01","3,46","2,47","4,78","2,11","2,00","1,86","1,80"
2025-11-04,20-21,"23,08","23,08","23,08","19,05","6,03","5,47","18,77","11,72","68,15","7,04","7,04","2,22","10,51","10,74","6,19","3,31","10,07","2,25","1,95","1,51","1,35"
2025-11-04,21-22,"64,01","64,01","64,01","57,41","26,15","23,98","56,16","39,51","64,01","8,93","8,93","2,51","9,00","9,18","5,62","3,36","8,66","2,53","2,30","1,96","1,84"
2025-11-04,22-23,"86,45","86,45","86,45","98,09","22,10","19,60","69,89","42,57","86,45","8,98","8,98","2,73","9,05","9,23","5,72","3,54","8,71","2,75","2,48","2,50","2,49"
2025-11-04,23-00,"102,00","102,00","102,00","100,16","49,17","21,46","88,91","75,94","102,00","22,63","22,63","3,01","5,73","5,80","4,30","3,36","5,58","3,02","2,90","2,91","2,91"
