Date,Hour,EE,LT,LV,AT,BE,FR,GER,NL,PL,DK1,DK2,FI,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
2025-11-05,00-01,"-0,03","-0,03","-0,03","94,36","46,59","18,61","80,40","71,79","105,68","28,42","28,43","-0,03","49,15","66,34","23,75","6,51","49,68","0,05","-1,54","-3,64","-4,30"
2025-11-05,01-02,"-0,10","-0,10","-0,10","81,83","48,30","27,22","73,61","67,35","105,63","67,35","67,35","-0,10","49,33","65,43","23,75","6,50","49,63","-0,02","-1,62","-3,73","-4,39"
2025-11-05,02-03,"-0,10","-0,10","-0,10","89,01","42,27","12,37","78,24","69,12","102,79","69,12","69,12","-0,10","48,77","65,89","23,51","6,44","49,29","-0,02","-1,61","-3,70","-4,35"
2025-11-05,03-04,"-0,10","-0,10","-0,10","78,82","37,29","3,91","77,07","67,11","97,19","67,11","67,11","-0,10","48,66","64,70","23,43","6,41","48,98","-0,02","-1,60","-3,68","-4,34"
2025-11-05,04-05,"-0,21","-0,21","-0,21","81,08","48,21","24,74","76,25","68,52","104,98","66,61","66,61","-0,20","47,93","64,61","23,17","6,23","48,45","-0,13","-1,67","-3,74","-4,39"
2025-11-05,05-06,"-0,21","-0,21","-0,21","85,17","43,74","17,63","75,14","66,40","99,50","66,40","66,40","-0,20","47,94","63,93","23,16","6,23","48,33","-0,13","-1,67","-3,74","-4,39"
2025-11-05,06-07,"-0,21","-0,21","-0,21","81,09","43,37","16,08","75,98","66,96","94,82","66,96","66,96","-0,21","47,69","64,46","23,06","6,20","48,24","-0,13","-1,66","-3,73","-4,37"
2025-11-05,07-08,"-0,21","-0,21","-0,21","81,01","39,57","9,14","75,92","65,85","90,76","65,85","65,85","-0,21","47,80","63,53","23,08","6,20","48,14","-0,13","-1,67","-3,74","-4,38"
2025-11-05,08-09,"-0,53","-0,53","-0,53","89,07","42,94","20,10","70,46","63,30","95,79","63,30","63,30","-0,53","48,97","61,05","23,42","6,05","48,52","-0,46","-2,01","-4,15","-4,80"
2025-11-05,09-10,"-0,53","-0,53","-0,53","89,04","41,77","15,45","73,30","65,12","93,92","65,12","65,12","-0,53","48,48","62,79","23,25","5,99","48,50","-0,46","-2,00","-4,12","-4,78"
2025-11-05,10-11,"-0,41","-0,41","-0,41","84,90","42,29","14,45","75,42","66,83","95,37","66,04","66,05","-0,41","48,11","63,56","23,17","6,05","48,39","-0,34","-1,86","-3,97","-4,62"
2025-11-05,11-12,"-0,30","-0,30","-0,30","81,03","41,31","10,06","78,24","68,71","96,60","65,53","65,54","-0,30","48,06","63,07","23,19","6,14","48,26","-0,23","-1,75","-3,85","-4,49"
2025-11-05,12-13,"-0,07","-0,07","-0,07","92,92","42,25","16,46","73,31","65,14","94,01","65,14","65,15","-0,07","45,34","62,82","22,01","6,03","46,13","0,00","-1,43","-3,41","-4,02"
2025-11-05,13-14,"-0,03","-0,03","-0,03","81,03","42,04","16,46","72,44","64,61","96,65","64,61","64,61","-0,03","45,33","62,30","22,01","6,06","46,03","0,04","-1,39","-3,37","-3,98"
2025-11-05,14-15,"-0,03","1,01","1,01","79,09","42,60","12,57","78,00","68,92","97,19","64,42","64,43","-0,03","45,03","63,72","21,92","6,04","46,08","0,04","-1,38","-3,35","-3,96"
2025-11-05,15-16,"-0,03","1,02","1,02","75,10","38,00","6,59","74,98","65,56","97,19","61,82","61,83","-0,02","45,13","63,08","21,95","6,05","46,03","0,04","-1,37","-3,35","-3,96"
2025-11-05,16-17,"-0,01","8,64","8,64","80,86","34,67","2,08","73,30","61,91","93,90","61,91","61,91","-0,01","45,05","59,68","21,75","6,08","45,38","0,06","-1,31","-3,31","-3,92"
2025-11-05,17-18,"-0,01","11,97","11,97","81,01","34,79","2,14","73,48","62,14","96,51","62,14","62,15","0,00","45,53","59,91","21,97","6,14","45,78","0,07","-1,32","-3,34","-3,95"
2025-11-05,18-19,"0,01","20,64","20,64","81,07","63,00","0,06","82,79","66,91","103,44","62,89","62,89","0,01","44,86","63,58","21,79","6,09","46,03","0,08","-1,29","-3,30","-3,91"
2025-11-05,19-20,"0,24","23,08","23,08","85,05","65,71","0,10","85,97","69,45","110,66","62,82","62,83","0,25","44,76","64,06","21,94","6,15","46,07","0,32","-1,01","-3,00","-3,60"
2025-11-05,20-21,"1,10","20,70","20,70","71,86","36,88","8,07","71,43","62,56","98,61","62,56","62,57","1,10","46,13","60,46","23,10","6,52","46,71","1,18","-0,02","-2,00","-2,59"
2025-11-05,21-22,"3,01","36,53","36,53","84,90","44,48","14,00","81,88","71,72","93,91","67,34","67,34","1,19","46,43","64,92","23,40","6,57","47,89","1,26","0,01","-1,54","-2,00"
2025-11-05,22-23,"5,05","96,75","96,75","89,98","65,61","16,68","90,84","78,62","96,75","67,53","67,53","1,36","46,91","65,11","23,62","6,58","48,28","1,44","0,01","-0,07","-0,07"
2025-11-05,23-00,"20,75","120,27","120,27","113,44","75,10","12,05","95,85","80,36","120,27","60,17","60,17","1,87","47,41","65,41","24,32","6,60","48,77","1,94","0,63","0,64","0,68"
