Date,Hour,EE,LT,LV,AT,BE,FR,GER,NL,PL,DK1,DK2,FI,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
2025-06-10,00-01,"70,31","70,31","70,31","90,41","81,13","38,39","86,65","82,96","102,58","86,65","86,66","0,96","62,36","70,81","21,51","5,69","47,67","2,36","1,73","36,91","72,26"
2025-06-10,01-02,"72,00","72,00","72,00","82,34","74,56","12,50","78,07","74,70","105,96","78,07","78,07","0,01","61,81","70,28","21,64","5,47","47,02","1,37","0,71","36,35","71,25"
2025-06-10,02-03,"68,65","68,65","68,65","71,17","65,92","16,46","69,66","67,80","94,01","69,66","69,66","1,09","59,44","67,05","19,64","5,66","47,03","2,26","1,73","35,03","67,98"
2025-06-10,03-04,"60,82","60,82","60,82","62,05","56,12","15,93","59,95","57,71","91,73","59,95","59,95","1,71","52,76","57,95","19,65","6,21","45,29","2,82","2,28","31,35","60,19"
2025-06-10,04-05,"46,50","46,50","46,50","56,05","50,43","12,23","54,16","51,92","85,02","54,16","54,17","3,00","48,07","51,03","19,04","6,86","45,33","3,88","3,40","28,88","54,38"
2025-06-10,05-06,"65,44","65,44","65,44","62,37","50,47","20,57","62,18","56,04","86,01","62,18","62,18","11,33","53,33","57,86","20,61","5,36","47,73","5,62","4,94","32,63","60,68"
2025-06-10,06-07,"77,69","77,69","77,69","79,26","62,04","30,71","74,62","67,71","77,69","74,62","74,62","77,69","59,60","65,00","19,73","5,53","48,76","7,56","8,05","39,62","72,84"
2025-06-10,07-08,"82,04","82,04","82,04","85,19","79,00","38,52","82,79","80,22","83,86","82,79","82,79","82,04","64,25","70,12","32,19","5,00","49,08","9,92","80,94","80,38","82,34"
2025-06-10,08-09,"83,09","83,09","83,09","86,28","78,74","39,10","83,17","80,00","103,91","83,17","82,52","83,09","66,01","70,60","67,29","38,93","49,42","9,16","82,44","82,56","82,45"
2025-06-10,09-10,"68,93","68,93","68,93","62,08","64,14","24,63","69,00","65,09","90,47","69,00","69,22","70,46","56,87","58,58","54,29","34,69","49,33","9,87","70,06","69,73","69,31"
2025-06-10,10-11,"22,62","22,62","22,62","23,07","20,88","9,29","22,21","21,25","50,67","22,71","22,74","22,95","54,21","58,02","21,27","16,53","48,26","12,16","22,87","22,83","22,76"
2025-06-10,11-12,"24,53","24,53","24,53","1,68","5,48","0,00","0,10","13,80","57,81","24,25","24,29","24,57","49,20","49,99","22,57","16,75","47,94","11,28","24,48","24,40","24,32"
2025-06-10,12-13,"17,78","17,78","17,78","-0,33","-0,02","0,00","-0,19","0,10","76,57","17,76","17,76","17,86","46,03","46,52","19,71","15,13","46,40","13,14","17,82","17,80","17,77"
2025-06-10,13-14,"15,86","15,86","15,86","-2,05","1,05","-0,01","-2,33","5,05","79,00","15,84","15,84","15,90","45,55","46,64","21,38","14,46","46,52","13,41","15,88","15,86","15,85"
2025-06-10,14-15,"24,69","24,69","24,69","-5,96","0,41","-0,01","-4,26","5,00","87,13","24,62","24,62","24,89","48,69","50,26","22,94","17,40","46,05","11,99","24,79","24,73","24,65"
2025-06-10,15-16,"31,73","31,73","31,73","-3,66","0,99","-0,01","-1,04","0,99","103,94","31,30","31,30","31,73","51,58","55,07","28,47","19,26","45,84","10,31","31,57","31,48","31,33"
2025-06-10,16-17,"48,49","48,49","48,49","0,03","14,22","-0,01","0,03","10,00","101,19","46,89","47,28","48,49","52,15","55,43","42,03","24,75","47,32","8,63","47,81","47,61","47,35"
2025-06-10,17-18,"106,99","106,99","106,99","79,29","67,06","21,91","53,99","59,66","106,99","58,05","58,05","106,99","55,23","59,44","50,62","30,36","48,45","9,15","58,71","58,46","58,14"
2025-06-10,18-19,"155,19","155,19","155,19","102,96","112,50","35,95","69,60","87,18","155,19","70,44","70,55","155,19","57,13","60,00","54,71","35,05","48,79","9,15","71,57","71,33","71,27"
2025-06-10,19-20,"196,35","196,35","196,35","125,98","124,10","65,57","82,08","102,43","192,11","82,08","82,22","196,35","58,31","59,58","57,93","39,06","49,70","7,96","83,45","83,16","83,09"
2025-06-10,20-21,"225,37","225,37","225,37","121,98","146,00","56,60","83,97","113,33","225,37","83,97","84,70","225,37","62,30","66,31","60,76","40,70","50,12","8,12","85,98","85,67","85,60"
2025-06-10,21-22,"149,58","149,58","149,58","110,05","143,00","58,20","91,28","123,30","149,58","91,28","91,29","149,58","64,71","69,41","63,35","44,45","50,04","9,22","92,28","91,98","91,42"
2025-06-10,22-23,"98,54","98,54","98,54","95,93","133,72","71,92","97,94","113,37","99,45","97,94","97,94","99,77","67,01","72,20","66,33","46,17","49,50","8,57","99,01","98,70","98,08"
2025-06-10,23-00,"88,12","88,12","88,12","73,85","124,47","61,63","85,31","104,95","88,12","85,31","85,31","86,89","65,73","72,71","63,37","41,54","49,65","7,97","86,41","85,96","85,41"
