Date,Hour,EE,LT,LV,AT,BE,FR,GER,NL,PL,DK1,DK2,FI,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
2025-03-30,00-01,"22,04","22,04","22,04","46,22","45,68","46,01","46,31","17,50","107,65","2,95","46,31","5,96","43,31","42,76","12,31","1,70","41,07","5,96","6,19","25,11","44,36"
2025-03-30,01-02,"15,89","15,89","15,89","15,88","15,81","15,85","15,89","12,20","102,38","2,34","7,47","6,92","30,16","29,96","12,69","1,79","28,85","6,92","7,18","6,73","6,57"
2025-03-30,02-03,"5,10","5,10","5,10","5,09","5,04","5,07","5,10","2,31","101,09","2,31","4,34","4,79","13,05","13,20","9,37","1,83","12,68","4,79","4,98","4,54","4,37"
2025-03-30,03-04,"3,90","3,90","3,90","1,20","1,20","1,20","1,20","1,20","100,38","1,20","4,01","3,90","4,12","4,11","4,20","1,98","4,15","3,90","3,96","3,99","4,01"
2025-03-30,04-05,"5,10","5,10","5,10","0,09","0,09","0,09","0,09","0,09","97,78","0,09","3,01","3,90","15,62","15,85","9,80","3,24","15,03","3,90","4,05","3,34","3,08"
2025-03-30,05-06,"22,07","22,07","22,07","0,72","0,04","0,17","0,03","0,00","98,78","0,03","3,49","3,84","8,58","8,68","6,45","3,44","8,35","3,84","3,91","3,62","3,52"
2025-03-30,06-07,"22,01","22,01","22,01","0,75","0,03","0,13","0,00","-0,03","100,99","0,00","3,31","3,93","7,43","9,87","8,68","3,09","16,39","3,93","4,06","3,55","3,36"
2025-03-30,07-08,"10,17","10,17","10,17","1,11","0,05","0,19","-0,01","-0,01","82,74","-0,01","3,65","10,17","5,09","8,89","11,40","3,44","25,76","4,49","4,67","3,97","3,72"
2025-03-30,08-09,"35,00","35,00","35,00","0,06","-0,04","-0,01","-0,04","-0,04","22,29","-0,04","3,90","35,00","19,23","14,62","12,53","3,33","18,40","5,01","5,26","4,32","3,99"
2025-03-30,09-10,"61,37","61,37","61,37","0,00","-4,31","-0,04","-3,47","-3,47","-2,24","-3,47","3,59","61,37","15,37","17,73","18,57","3,14","42,13","5,36","5,70","4,26","3,74"
2025-03-30,10-11,"59,69","59,69","59,69","-1,65","-12,51","-3,80","-11,34","-15,00","-6,47","-11,34","3,80","59,69","6,30","9,69","16,67","3,26","42,48","5,24","5,54","4,35","3,92"
2025-03-30,11-12,"43,30","43,30","43,30","-15,98","-13,00","-0,06","-18,50","-33,00","-17,29","-13,39","1,64","43,30","3,69","8,55","14,62","3,74","44,87","4,12","4,00","2,42","1,80"
2025-03-30,12-13,"55,16","55,16","55,16","-23,41","-38,05","-4,00","-25,76","-33,00","-24,67","-7,91","4,64","55,16","4,67","4,66","4,73","4,09","4,67","4,60","4,62","4,63","4,63"
2025-03-30,13-14,"99,96","99,96","99,96","-24,02","-38,27","-5,00","-26,07","-33,00","-9,25","-5,83","3,98","99,96","4,38","5,43","6,04","3,97","10,05","4,21","4,26","4,07","4,00"
2025-03-30,14-15,"87,03","87,03","87,03","-12,34","-17,40","-5,21","-12,96","-15,34","31,26","-5,31","4,05","87,03","5,10","7,27","9,38","3,48","19,56","4,63","4,78","4,28","4,09"
2025-03-30,15-16,"253,33","253,33","253,33","-4,05","-4,01","-4,00","-4,01","-4,01","88,49","-3,20","7,29","106,75","19,67","19,88","13,81","3,37","19,15","7,91","8,23","7,57","7,35"
2025-03-30,16-17,"250,00","250,00","250,00","1,36","0,14","0,24","-0,01","0,07","119,24","0,07","14,79","129,77","17,16","16,72","11,10","2,37","17,06","13,53","13,86","14,44","14,72"
2025-03-30,17-18,"199,96","199,96","199,96","39,82","57,65","39,82","14,41","14,41","136,36","14,41","28,96","167,96","36,35","34,73","14,15","3,44","35,68","25,34","25,80","27,81","28,74"
2025-03-30,18-19,"276,77","276,77","276,77","92,00","62,00","64,84","60,83","60,83","149,50","60,83","45,06","158,12","43,53","42,44","20,22","6,14","42,39","15,34","19,64","44,95","45,75"
2025-03-30,19-20,"276,70","276,70","276,70","86,00","62,00","64,47","58,86","62,70","161,52","58,86","56,09","86,42","45,54","45,94","33,75","8,77","44,05","12,27","19,20","57,00","57,51"
2025-03-30,20-21,"276,75","276,75","276,75","78,95","60,73","60,19","50,01","65,00","149,19","50,01","48,07","91,66","45,86","44,76","21,55","4,30","44,70","14,81","19,81","48,40","48,91"
2025-03-30,21-22,"230,26","230,26","230,26","77,85","62,53","64,52","61,71","61,71","119,60","61,71","55,60","71,04","47,52","48,11","31,74","5,36","46,12","11,31","13,98","39,99","56,18"
2025-03-30,22-23,"176,29","176,29","176,29","55,99","58,90","57,51","56,44","56,44","100,06","56,44","53,45","34,99","47,85","49,01","22,62","16,24","43,36","11,63","11,76","31,48","53,62"
2025-03-30,23-00,,,,,,,,,,,,,,,,,,,,,
