Date,Hour,EE,LT,LV,AT,BE,FR,GER,NL,PL,DK1,DK2,FI,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
2025-01-19,00-01,"28,78","28,78","28,78","129,91","129,75","129,77","129,73","129,75","129,20","129,73","129,73","25,01","33,82","38,52","2,80","3,72","33,77","6,35","6,92","27,20","29,01"
2025-01-19,01-02,"27,34","27,34","27,34","125,00","124,29","124,35","124,20","124,26","121,74","124,20","124,20","6,64","32,26","38,78","2,56","3,69","32,80","5,88","6,35","17,64","27,54"
2025-01-19,02-03,"25,07","25,07","25,07","123,70","123,12","123,17","123,05","123,10","121,05","123,05","123,05","5,21","31,36","39,47","2,30","3,80","32,29","4,80","4,99","15,71","25,21"
2025-01-19,03-04,"28,76","28,76","28,76","121,24","121,24","121,24","121,24","121,24","121,24","121,24","121,24","4,32","31,98","39,07","2,62","3,39","32,51","4,04","4,17","17,16","28,85"
2025-01-19,04-05,"25,05","25,05","25,05","120,18","120,18","120,18","120,18","120,18","120,18","120,18","120,18","4,29","30,65","39,91","2,36","3,28","31,93","3,99","4,13","15,23","25,16"
2025-01-19,05-06,"29,14","29,14","29,14","120,00","120,00","120,00","120,00","120,00","120,00","120,00","120,00","3,76","32,00","39,34","2,72","3,07","32,57","3,55","3,65","17,27","29,21"
2025-01-19,06-07,"31,66","31,66","31,66","121,69","121,59","121,59","121,57","121,58","121,22","121,57","121,57","3,61","34,19","39,80","2,87","3,00","34,11","3,43","3,51","18,44","31,72"
2025-01-19,07-08,"38,57","38,57","38,57","124,08","123,41","123,47","123,33","123,37","120,96","123,33","123,33","3,43","39,77","39,96","3,07","2,95","36,07","3,29","3,35","21,76","38,62"
2025-01-19,08-09,"56,68","56,68","56,68","123,67","123,60","123,61","123,60","123,60","123,34","123,60","123,59","3,18","40,63","41,28","3,71","3,03","36,54","3,18","3,20","22,32","40,00"
2025-01-19,09-10,"85,17","85,17","85,17","126,30","125,26","125,33","125,16","125,21","122,16","125,16","125,16","3,12","41,64","42,29","4,53","3,62","36,98","3,13","3,03","23,63","43,22"
2025-01-19,10-11,"45,00","45,00","45,00","126,41","125,33","125,43","125,19","125,27","121,02","125,19","125,19","3,07","42,18","43,53","3,23","3,61","36,54","3,08","2,97","24,34","44,29"
2025-01-19,11-12,"45,30","45,30","45,30","124,03","122,08","122,16","121,56","121,56","113,15","121,56","121,56","2,90","42,21","43,95","3,82","3,77","36,23","2,91","2,74","24,62","45,18"
2025-01-19,12-13,"46,07","46,07","46,07","112,25","112,25","112,25","112,25","112,25","112,25","112,25","112,25","2,31","42,04","43,71","5,65","3,71","36,55","2,33","2,06","24,67","45,89"
2025-01-19,13-14,"46,57","46,57","46,57","107,51","107,51","107,51","107,51","107,51","107,51","107,51","107,51","2,32","42,38","44,20","5,17","3,76","36,61","2,34","2,08","24,76","46,39"
2025-01-19,14-15,"47,45","47,45","47,45","116,81","116,81","116,81","116,81","116,81","116,81","116,81","116,81","2,49","43,01","44,82","6,06","4,04","37,26","2,51","2,22","25,09","47,24"
2025-01-19,15-16,"49,99","49,99","49,99","127,30","122,93","113,41","126,29","124,36","126,80","126,29","126,29","2,54","45,31","47,22","6,39","4,17","39,30","2,56","2,26","26,51","49,77"
2025-01-19,16-17,"94,25","94,25","94,25","145,83","135,20","120,74","140,15","137,57","139,98","140,15","140,15","2,72","80,84","118,50","6,95","4,39","39,87","2,76","2,23","47,93","93,91"
2025-01-19,17-18,"133,75","133,75","133,75","156,72","148,14","143,04","149,67","148,81","147,52","149,67","149,68","3,67","119,56","142,12","8,92","4,33","87,79","3,73","2,93","67,59","133,27"
2025-01-19,18-19,"155,81","155,81","155,81","163,36","159,37","159,68","159,04","159,19","157,97","159,04","159,04","3,98","142,61","149,19","7,85","4,36","121,81","4,02","3,10","77,37","155,26"
2025-01-19,19-20,"139,33","139,33","139,33","161,46","156,98","157,33","156,60","156,79","154,75","156,60","156,60","4,14","126,76","132,45","9,49","4,34","109,13","4,19","3,29","70,15","138,77"
2025-01-19,20-21,"74,28","74,28","74,28","155,77","149,57","150,03","149,06","149,31","146,87","149,06","149,06","3,99","65,01","77,92","10,08","4,37","47,90","4,02","3,43","38,23","73,90"
2025-01-19,21-22,"54,42","54,42","54,42","147,00","139,85","140,38","139,26","139,52","133,45","139,26","139,26","4,94","47,95","51,85","10,44","4,36","40,56","4,96","4,43","28,95","54,10"
2025-01-19,22-23,"49,94","49,94","49,94","134,67","131,31","131,56","130,99","131,14","120,69","130,99","130,99","5,38","44,59","46,26","9,49","4,36","39,30","5,41","4,92","26,96","49,67"
2025-01-19,23-00,"47,20","47,20","47,20","124,07","123,04","123,12","122,94","122,99","119,77","122,94","122,94","5,37","43,05","44,72","8,61","4,31","37,64","5,38","5,16","25,83","47,01"
