Date,Hour,EE,LT,LV,AT,BE,FR,GER,NL,PL,DK1,DK2,FI,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
2025-02-20,00-01,"111,44","111,44","111,44","111,10","88,80","90,89","86,17","87,65","111,44","70,90","79,92","4,97","61,62","62,92","33,00","7,50","58,79","5,00","5,00","38,81","73,83"
2025-02-20,01-02,"92,10","92,10","92,10","111,09","87,86","89,97","85,20","86,67","109,51","69,73","82,11","4,98","59,77","60,98","32,62","5,69","57,14","4,99","5,42","37,49","71,11"
2025-02-20,02-03,"92,10","92,10","92,10","110,53","87,30","89,41","84,56","85,98","110,13","68,88","78,31","5,15","59,21","60,39","32,72","5,11","56,67","5,15","5,76","37,20","70,21"
2025-02-20,03-04,"106,89","106,89","106,89","107,93","85,44","87,03","83,64","84,59","110,50","67,08","67,94","5,88","58,09","59,18","33,22","4,43","55,71","5,86","6,78","36,65","68,32"
2025-02-20,04-05,"110,86","110,86","110,86","115,07","83,94","85,89","82,18","82,95","110,86","65,38","66,13","7,78","57,32","58,31","34,62","4,43","55,20","7,73","9,12","36,73","66,47"
2025-02-20,05-06,"174,22","174,22","174,22","142,01","85,08","87,98","83,84","83,73","119,79","64,50","65,12","12,97","58,07","58,62","29,99","4,99","55,71","7,47","8,55","39,02","65,40"
2025-02-20,06-07,"201,01","201,01","201,01","165,90","92,90","98,19","86,31","90,53","147,74","75,77","75,78","38,17","62,25","63,70","31,90","5,31","59,20","6,03","4,89","56,25","75,68"
2025-02-20,07-08,"245,20","245,20","245,20","184,18","111,33","113,87","110,41","111,17","157,28","102,85","107,86","54,48","88,29","90,43","43,70","7,19","83,88","5,90","4,22","80,28","107,97"
2025-02-20,08-09,"190,90","190,90","190,90","158,40","130,43","131,10","127,98","130,70","126,78","105,82","121,31","66,77","91,82","93,88","48,56","7,86","87,74","5,03","5,16","87,79","121,98"
2025-02-20,09-10,"190,90","190,90","190,90","120,89","118,00","114,26","105,87","127,71","105,47","65,11","92,73","50,01","63,89","65,44","31,49","6,49","60,75","5,33","4,21","63,48","77,83"
2025-02-20,10-11,"147,98","147,98","147,98","111,04","99,39","98,01","93,72","103,58","85,18","61,22","83,67","49,80","62,53","63,91","32,67","7,57","59,74","4,91","4,82","61,93","75,01"
2025-02-20,11-12,"92,10","92,10","92,10","91,33","87,58","87,90","87,23","87,39","72,63","60,32","74,70","38,61","60,87","62,39","32,83","5,12","57,95","5,03","5,59","55,07","72,24"
2025-02-20,12-13,"113,95","113,95","113,95","93,05","87,39","87,87","86,87","87,06","64,86","57,83","63,80","36,63","60,96","60,40","17,25","4,48","57,78","5,57","6,04","50,11","63,91"
2025-02-20,13-14,"151,45","151,45","151,45","99,90","84,60","85,05","84,51","84,45","87,48","58,47","62,85","27,04","60,65","59,97","16,21","4,33","57,46","5,67","6,17","44,91","62,95"
2025-02-20,14-15,"190,90","190,90","190,90","115,09","85,08","85,53","84,78","84,78","91,45","65,13","63,99","21,32","60,61","60,11","16,21","5,36","57,26","4,91","4,97","42,52","64,13"
2025-02-20,15-16,"201,07","201,07","201,07","142,91","89,45","88,29","90,05","89,43","104,45","65,71","68,19","9,14","61,93","62,71","16,82","7,57","56,65","4,64","4,10","38,66","68,40"
2025-02-20,16-17,"283,02","283,02","283,02","159,43","95,82","91,10","98,34","96,13","124,77","67,74","68,42","4,15","60,92","61,55","19,55","8,11","56,82","4,20","3,42","36,25","68,68"
2025-02-20,17-18,"283,01","283,01","283,01","201,24","111,69","109,56","110,13","110,09","149,44","71,20","72,30","3,96","60,01","61,33","28,49","10,39","56,93","4,03","2,78","37,95","72,72"
2025-02-20,18-19,"190,90","190,90","190,90","198,75","119,92","127,42","112,38","116,05","125,84","66,42","67,10","3,47","59,85","60,09","19,55","7,47","56,50","3,51","2,73","35,36","67,36"
2025-02-20,19-20,"125,61","125,61","125,61","189,90","128,31","133,98","122,45","125,84","123,63","60,34","60,66","3,27","57,61","57,05","13,17","4,35","54,26","3,28","3,13","31,82","60,78"
2025-02-20,20-21,"119,09","119,09","119,09","159,49","115,42","116,63","105,91","102,70","119,09","56,83","57,10","3,01","54,75","54,10","11,46","3,90","51,54","3,01","2,88","30,00","57,19"
2025-02-20,21-22,"151,45","151,45","151,45","148,22","98,39","101,28","92,41","92,78","103,44","50,03","50,03","3,05","53,23","51,93","11,29","3,08","49,95","3,05","3,05","26,68","50,03"
2025-02-20,22-23,"44,86","44,86","44,86","123,43","94,82","98,51","90,84","93,04","101,91","44,81","44,81","2,60","51,86","50,71","11,10","2,93","48,68","2,61","2,54","23,87","44,83"
2025-02-20,23-00,"17,82","17,82","17,82","111,73","85,56","88,00","83,00","84,31","86,78","43,87","23,43","2,04","51,30","50,10","9,80","2,21","48,11","2,06","2,01","10,00","17,85"
