Date,Hour,EE,LT,LV,AT,BE,FR,GER,NL,PL,DK1,DK2,FI,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
2025-05-18,00-01,"77,03","77,03","77,03","107,91","109,80","37,11","106,73","106,73","119,90","106,73","106,73","2,00","70,78","73,57","5,40","4,71","46,04","4,48","4,99","39,48","76,27"
2025-05-18,01-02,"25,62","25,62","25,62","102,84","105,00","21,73","101,49","101,49","101,47","101,49","101,49","1,40","30,43","73,93","5,28","4,37","35,99","4,39","4,99","13,30","24,89"
2025-05-18,02-03,"13,39","13,39","13,39","99,97","102,30","15,49","98,57","98,57","98,56","98,57","98,57","1,51","19,52","73,12","5,07","3,97","27,69","4,33","4,99","7,29","12,70"
2025-05-18,03-04,"20,03","20,03","20,03","98,78","101,07","15,00","97,40","97,40","97,39","97,40","97,41","1,99","23,10","71,99","4,31","3,67","24,89","4,30","4,94","10,00","17,71"
2025-05-18,04-05,"98,34","98,34","98,34","99,67","102,16","13,90","98,41","98,41","98,34","98,41","98,41","3,62","27,00","70,03","5,90","3,88","32,66","3,67","3,63","3,59","3,60"
2025-05-18,05-06,"57,21","57,21","57,21","99,43","101,22","15,79","97,98","97,80","97,98","97,98","97,98","3,69","17,57","66,67","6,07","2,41","25,22","3,68","4,04","4,37","4,91"
2025-05-18,06-07,"20,05","20,05","20,05","92,42","96,00","14,50","91,30","91,95","91,24","91,30","91,30","5,00","31,60","67,69","6,33","3,39","35,99","5,00","5,42","6,14","7,07"
2025-05-18,07-08,"8,26","8,26","8,26","88,23","91,00","13,83","87,16","87,48","96,05","87,16","87,16","6,02","48,09","48,65","7,36","5,94","35,99","6,02","6,05","5,97","6,01"
2025-05-18,08-09,"6,86","6,86","6,86","63,04","109,00","9,16","67,86","85,56","96,06","67,86","67,86","6,37","55,15","57,42","3,01","4,37","29,74","6,09","6,48","6,75","6,99"
2025-05-18,09-10,"9,47","9,47","9,47","8,36","23,54","-0,01","10,10","16,02","85,67","10,10","9,79","5,04","48,63","50,59","3,69","3,10","26,53","5,05","5,50","5,67","5,85"
2025-05-18,10-11,"7,29","7,29","7,29","0,00","0,03","-0,02","0,00","0,02","85,94","0,00","0,35","2,32","47,64","49,49","5,45","4,06","28,96","2,33","2,01","1,01","0,52"
2025-05-18,11-12,"3,50","3,50","3,50","-0,20","-0,20","-0,20","-0,20","-0,20","89,16","-0,20","-0,36","1,86","40,04","41,51","6,70","3,81","26,29","1,87","1,52","0,38","-0,17"
2025-05-18,12-13,"3,01","3,01","3,01","-2,00","-2,00","-2,00","-2,00","-2,00","89,14","-2,00","-2,50","0,24","35,51","36,73","7,85","2,74","25,41","0,23","-0,20","-1,65","-2,35"
2025-05-18,13-14,"5,50","5,50","5,50","-7,37","-7,37","-7,37","-7,37","-7,37","89,00","-7,09","-6,59","-1,96","34,01","34,99","12,79","2,04","29,62","-1,98","-2,56","-5,05","-6,19"
2025-05-18,14-15,"8,21","8,21","8,21","-15,00","-15,00","-15,00","-15,00","-15,00","81,68","-12,04","-6,94","-2,23","35,46","36,51","12,70","1,84","30,39","-2,25","-2,85","-5,38","-6,53"
2025-05-18,15-16,"8,25","8,25","8,25","-8,97","-8,97","-8,97","-8,97","-8,97","77,64","-6,77","-2,99","-0,02","41,11","42,58","7,52","2,59","28,35","-0,04","-0,42","-2,00","-2,73"
2025-05-18,16-17,"8,26","8,26","8,26","-0,20","-0,20","-0,20","-0,20","-0,20","91,25","-0,20","0,90","2,46","43,40","45,07","4,31","3,83","25,91","2,45","2,24","1,41","1,04"
2025-05-18,17-18,"17,73","17,73","17,73","28,69","8,05","0,00","9,67","9,63","120,32","9,67","8,32","7,10","54,70","56,91","2,24","5,36","28,33","7,08","7,47","7,92","8,23"
2025-05-18,18-19,"92,35","92,35","92,35","91,10","82,61","9,26","91,38","85,65","126,79","85,65","85,65","9,87","49,18","50,79","5,00","3,12","25,23","9,78","11,63","29,69","48,39"
2025-05-18,19-20,"98,36","98,36","98,36","110,04","88,14","30,72","108,40","97,52","113,88","108,40","108,41","12,86","71,19","73,85","5,55","5,68","39,95","12,75","14,75","43,21","71,29"
2025-05-18,20-21,"74,51","74,51","74,51","119,94","110,60","59,47","125,17","117,79","131,75","125,17","125,17","13,71","72,59","75,38","5,79","13,39","44,91","13,62","13,66","45,55","74,55"
2025-05-18,21-22,"72,38","72,38","72,38","133,08","128,87","37,00","130,47","128,00","130,76","130,47","130,47","13,30","73,13","75,93","5,94","3,77","44,05","11,32","13,23","44,48","72,72"
2025-05-18,22-23,"74,00","74,00","74,00","120,65","114,60","50,71","118,41","115,40","118,65","118,41","118,41","10,43","73,63","76,56","3,75","2,93","40,69","8,93","10,43","43,88","74,23"
2025-05-18,23-00,"74,24","74,24","74,24","105,95","98,67","33,96","103,62","100,00","104,06","103,62","103,62","8,06","72,81","75,73","3,92","1,50","36,35","7,57","9,23","42,75","74,17"
