Date,Hour,EE,LT,LV,AT,BE,FR,GER,NL,PL,DK1,DK2,FI,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
2025-04-21,00-01,"108,22","108,22","108,22","106,94","110,00","78,27","108,58","110,63","108,22","108,58","108,58","14,30","49,62","57,79","7,29","1,34","33,17","8,86","8,51","30,86","54,74"
2025-04-21,01-02,"87,07","87,07","87,07","99,75","94,65","68,16","97,59","95,43","98,39","97,59","97,59","8,39","48,86","56,87","7,41","1,35","32,78","8,39","8,51","29,78","52,35"
2025-04-21,02-03,"87,03","87,03","87,03","94,76","97,88","61,54","96,47","98,62","96,08","96,47","96,47","7,67","48,62","56,59","8,11","1,35","32,77","7,65","7,83","29,51","52,31"
2025-04-21,03-04,"87,04","87,04","87,04","94,40","98,61","34,64","96,84","100,00","96,35","96,84","96,84","7,56","49,50","56,61","4,82","1,33","32,78","7,47","7,62","29,55","52,31"
2025-04-21,04-05,"98,40","98,40","98,40","98,28","95,99","25,00","97,98","97,98","98,40","97,98","97,98","7,00","48,43","56,63","8,52","1,32","32,77","7,01","7,19","29,17","52,55"
2025-04-21,05-06,"87,03","87,03","87,03","97,56","98,27","29,97","98,54","100,00","98,53","98,54","98,54","7,11","49,91","57,46","7,51","1,32","32,89","7,10","7,28","29,93","53,69"
2025-04-21,06-07,"79,90","79,90","79,90","93,87","100,00","60,05","97,07","100,65","96,08","97,07","97,07","41,32","50,32","59,32","10,70","1,31","32,54","6,29","5,91","31,26","57,44"
2025-04-21,07-08,"90,01","90,01","90,01","88,89","94,65","72,13","91,31","94,65","90,01","91,31","91,31","90,01","49,32","57,41","9,90","1,44","33,33","7,19","6,78","30,82","55,68"
2025-04-21,08-09,"80,61","80,61","80,61","67,05","91,30","65,12","88,50","91,30","80,61","88,50","88,50","80,61","48,06","55,42","10,70","1,39","33,64","9,80","9,75","30,77","52,41"
2025-04-21,09-10,"49,92","49,92","49,92","24,18","93,30","33,98","87,99","92,71","49,92","87,99","87,98","49,92","47,49","53,90","9,76","1,39","32,98","11,14","11,38","30,15","49,92"
2025-04-21,10-11,"28,67","28,67","28,67","-18,58","75,40","25,74","65,24","68,08","22,12","65,24","65,20","28,67","47,00","53,29","9,60","1,38","31,91","11,26","8,91","24,57","32,94"
2025-04-21,11-12,"27,36","27,36","27,36","-10,35","52,51","17,74","33,88","40,00","10,90","33,88","33,87","27,36","46,06","51,12","6,99","1,39","30,65","10,02","7,57","23,33","31,66"
2025-04-21,12-13,"15,39","15,39","15,39","-37,98","20,44","11,83","17,19","15,52","-13,39","17,19","17,18","22,85","42,58","49,30","7,00","1,36","25,51","10,47","9,97","14,26","16,57"
2025-04-21,13-14,"8,91","8,91","8,91","-45,75","8,91","8,12","8,91","8,91","-21,27","8,91","8,91","26,15","29,27","30,79","9,59","1,36","22,84","8,73","8,90","8,90","8,91"
2025-04-21,14-15,"8,41","8,41","8,41","-8,04","10,00","6,56","8,43","8,36","-0,43","8,44","8,44","32,63","32,03","33,07","8,99","1,37","25,33","8,20","8,36","8,36","8,43"
2025-04-21,15-16,"10,15","10,15","10,15","8,85","10,96","9,27","10,01","10,37","9,57","10,29","10,29","55,04","43,98","49,16","6,96","1,36","30,29","9,61","9,78","10,02","10,25"
2025-04-21,16-17,"49,59","49,59","49,59","44,11","55,98","11,94","50,05","56,36","48,11","50,05","49,78","55,01","49,35","53,11","4,97","1,37","31,99","11,93","12,14","30,67","49,72"
2025-04-21,17-18,"107,27","107,27","107,27","78,05","99,46","20,33","88,77","100,17","85,27","88,77","88,77","107,27","52,49","57,33","4,60","1,40","33,03","10,66","10,54","32,13","54,75"
2025-04-21,18-19,"141,03","141,03","141,03","99,94","103,06","44,86","101,95","104,37","113,70","101,95","101,97","141,03","52,45","61,01","8,33","1,35","35,21","11,88","6,89","54,94","78,23"
2025-04-21,19-20,"148,97","148,97","148,97","120,93","122,85","107,78","121,95","123,11","121,65","121,95","121,96","148,96","61,99","65,01","10,20","1,32","33,93","10,23","7,30","49,21","82,18"
2025-04-21,20-21,"140,10","140,10","140,10","138,67","140,00","134,09","139,14","140,00","140,10","139,14","139,15","95,34","52,15","65,01","14,28","1,31","34,43","9,27","6,58","44,47","73,12"
2025-04-21,21-22,"132,10","132,10","132,10","132,10","132,10","132,10","132,10","132,10","132,10","132,10","132,10","86,94","52,00","60,81","9,75","1,32","34,21","7,54","7,09","31,62","58,50"
2025-04-21,22-23,"108,03","108,03","108,03","122,77","122,77","122,77","122,77","122,77","122,77","122,77","122,77","46,64","49,73","57,78","10,69","1,31","33,87","6,41","5,98","30,14","56,53"
2025-04-21,23-00,"55,23","55,23","55,23","106,48","108,00","102,93","106,54","107,13","106,51","106,54","106,54","35,00","48,77","55,87","9,60","1,31","33,58","6,41","6,03","29,52","54,93"
