Date,Hour,EE,LT,LV,AT,BE,FR,GER,NL,PL,DK1,DK2,FI,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
2025-11-22,00-01,"92,68","100,65","100,65","124,09","117,20","99,94","122,49","118,95","122,97","118,95","122,49","92,59","98,56","98,35","44,96","17,10","95,03","90,85","80,68","98,60","101,21"
2025-11-22,01-02,"71,70","93,87","93,87","107,90","103,43","92,23","106,86","104,56","108,19","104,56","104,55","70,70","101,44","101,02","49,07","16,72","94,32","58,64","41,68","88,49","97,07"
2025-11-22,02-03,"65,79","65,79","65,79","93,97","91,68","85,98","93,44","92,29","116,32","92,29","92,25","49,28","89,67","89,37","45,93","16,89","84,20","47,45","36,84","63,00","70,94"
2025-11-22,03-04,"58,76","58,76","58,76","86,34","85,73","84,19","86,20","85,89","117,27","85,89","85,86","38,22","83,83","83,50","38,44","16,91","77,67","31,62","20,69","54,99","64,36"
2025-11-22,04-05,"53,50","67,32","67,32","98,96","98,95","98,94","98,95","98,95","107,24","98,95","98,92","43,99","95,64","95,34","44,29","20,37","88,67","36,32","24,13","63,00","73,80"
2025-11-22,05-06,"53,49","58,34","58,34","94,04","92,59","89,01","93,73","93,04","107,24","93,04","93,00","36,35","90,33","90,05","41,91","20,37","83,76","30,51","19,99","54,57","65,28"
2025-11-22,06-07,"40,00","53,41","53,41","92,22","92,22","92,22","92,22","92,22","107,24","92,22","92,17","31,03","89,53","89,26","40,57","20,37","82,89","25,82","16,00","49,78","61,01"
2025-11-22,07-08,"25,99","50,74","50,74","93,50","93,50","93,50","93,50","93,50","128,52","93,50","93,45","25,98","90,79","90,50","37,47","18,19","83,55","19,64","9,39","46,72","59,15"
2025-11-22,08-09,"31,21","52,85","52,85","90,37","90,37","90,37","90,37","90,37","114,29","90,37","90,32","31,19","87,74","87,48","39,63","17,36","81,21","26,63","16,43","49,38","60,16"
2025-11-22,09-10,"30,00","48,90","48,90","89,16","89,16","89,16","89,16","89,16","126,54","89,16","89,11","26,25","85,53","85,26","36,81","19,12","78,91","20,44","10,90","45,27","56,53"
2025-11-22,10-11,"40,00","46,67","46,67","87,23","87,23","87,23","87,23","87,23","123,34","87,23","87,18","23,15","84,71","84,44","34,11","15,74","77,84","17,11","7,21","42,90","54,60"
2025-11-22,11-12,"40,01","45,92","45,92","87,00","87,00","87,00","87,00","87,00","121,22","87,00","86,95","22,03","84,44","84,17","33,46","15,39","77,51","15,40","5,98","42,10","53,95"
2025-11-22,12-13,"46,22","46,22","46,22","86,64","86,64","86,64","86,64","86,64","118,53","86,64","86,60","23,45","83,04","82,74","34,19","16,31","76,45","17,62","8,08","42,64","53,73"
2025-11-22,13-14,"44,95","44,95","44,95","85,07","85,07","85,07","85,07","85,07","114,20","85,07","85,03","21,54","82,61","82,31","33,12","15,78","75,94","14,64","5,98","41,27","52,63"
2025-11-22,14-15,"44,24","44,24","44,24","85,49","85,49","85,49","85,49","85,49","114,12","85,49","85,44","20,35","82,50","82,20","32,66","15,92","75,77","12,46","4,69","40,48","52,03"
2025-11-22,15-16,"71,69","83,91","83,91","83,91","83,91","83,91","83,91","83,91","122,30","83,91","83,86","19,94","81,49","81,18","32,23","15,85","74,84","11,95","4,47","39,88","51,32"
2025-11-22,16-17,"71,69","71,69","71,69","82,19","82,19","82,19","82,19","82,19","115,23","82,14","82,10","21,50","79,80","79,47","33,46","17,62","73,44","13,94","6,74","40,45","51,03"
2025-11-22,17-18,"85,04","86,84","86,84","87,32","86,49","80,74","86,59","82,86","111,01","82,81","82,77","20,62","80,45","80,11","32,90","16,64","73,93","12,86","5,47","40,07","50,92"
2025-11-22,18-19,"85,07","87,39","87,39","88,35","85,43","73,08","86,93","80,82","111,01","80,77","80,73","19,84","78,48","78,14","31,87","15,94","72,08","12,24","4,99","38,90","49,54"
2025-11-22,19-20,"85,09","89,27","89,27","90,41","88,42","74,80","88,68","79,81","111,00","79,76","79,72","19,60","77,50","77,16","31,48","15,75","71,18","12,09","4,94","38,42","48,92"
2025-11-22,20-21,"69,95","69,95","69,95","85,70","86,37","83,28","85,05","80,10","106,79","80,06","80,01","19,78","77,77","77,45","31,43","15,87","71,48","12,23","5,30","38,41","49,21"
2025-11-22,21-22,"85,03","85,03","85,03","85,74","85,40","78,10","84,64","78,09","107,00","77,94","74,90","19,47","75,82","75,50","30,79","15,68","69,70","12,14","5,41","37,57","48,06"
2025-11-22,22-23,"84,97","84,97","84,97","85,60","85,91","80,10","84,60","77,87","106,31","77,52","68,93","19,33","75,60","75,29","30,64","15,54","69,50","12,01","5,28","37,41","47,89"
2025-11-22,23-00,"87,35","87,35","87,35","88,27","88,45","79,72","86,82","77,44","105,25","76,48","50,82","19,15","75,19","74,87","30,41","15,37","69,10","11,85","5,16","37,15","47,58"
