Date,Hour,EE,LT,LV,AT,BE,FR,GER,NL,PL,DK1,DK2,FI,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
2025-10-23,00-01,"21,07","50,00","50,00","119,54","85,64","14,00","110,17","96,45","115,52","168,96","489,07","4,42","64,26","72,18","38,99","6,28","55,97","4,28","2,87","33,38","61,96"
2025-10-23,01-02,"20,84","47,18","47,18","112,76","89,99","10,00","105,55","97,24","108,18","105,55","105,26","4,29","64,96","74,06","39,59","5,89","55,04","4,14","2,90","33,16","51,84"
2025-10-23,02-03,"20,84","43,70","43,70","105,42","77,26","2,47","97,20","86,24","107,98","97,20","96,93","4,44","64,93","73,98","40,00","5,72","55,03","4,28","2,90","32,31","48,68"
2025-10-23,03-04,"20,84","36,53","36,53","102,37","65,36","2,40","92,58","77,16","107,97","92,58","92,29","4,61","64,83","73,77","40,71","5,25","55,01","4,41","2,74","30,49","42,44"
2025-10-23,04-05,"20,89","53,35","53,35","117,12","75,51","3,52","106,10","88,32","110,27","106,10","105,83","3,99","63,72","73,33","37,91","6,28","53,21","3,89","3,00","34,23","56,97"
2025-10-23,05-06,"20,89","52,23","52,23","114,78","73,47","1,99","103,85","86,19","107,98","103,85","103,57","4,00","63,24","73,18","38,47","5,92","52,15","3,88","3,28","33,86","55,86"
2025-10-23,06-07,"20,89","51,71","51,71","104,58","66,34","0,16","94,45","78,11","107,98","94,46","94,23","4,01","63,09","73,01","38,78","5,79","51,98","3,88","3,40","33,71","55,18"
2025-10-23,07-08,"20,89","53,20","53,20","100,29","63,62","0,16","90,58","74,91","107,97","90,58","90,39","4,05","62,37","72,07","38,50","5,92","51,52","3,94","3,64","33,92","56,25"
2025-10-23,08-09,"20,90","45,31","45,31","109,72","60,82","0,66","107,08","88,98","153,72","107,08","106,76","4,00","62,87","72,80","40,71","4,63","51,51","3,85","3,48","31,97","49,85"
2025-10-23,09-10,"20,90","50,01","50,01","103,46","60,16","0,16","98,40","81,90","106,56","98,40","98,16","4,00","62,83","72,74","40,31","5,03","51,52","3,87","3,74","33,18","53,68"
2025-10-23,10-11,"20,95","55,63","55,63","98,17","62,10","0,05","89,07","74,48","106,56","89,07","88,91","4,00","61,76","70,96","38,44","5,87","51,52","3,91","3,80","34,27","58,18"
2025-10-23,11-12,"20,95","62,51","62,51","94,85","60,38","0,01","85,72","71,70","115,79","85,72","85,60","4,00","61,17","70,01","36,91","6,71","51,52","3,95","3,98","35,84","63,94"
2025-10-23,12-13,"36,61","73,73","73,73","102,76","65,29","0,00","93,18","77,82","106,57","93,18","93,08","3,12","61,78","70,78","36,97","6,59","51,99","3,12","3,97","38,51","73,74"
2025-10-23,13-14,"36,91","73,47","73,47","96,09","61,05","0,00","87,13","72,77","106,57","87,13","87,06","3,15","61,67","70,00","37,24","6,64","52,75","3,14","4,00","38,40","73,36"
2025-10-23,14-15,"36,91","72,79","72,79","94,94","51,68","0,00","74,38","61,41","107,98","74,38","74,37","3,62","61,32","68,86","37,58","7,09","53,42","3,62","4,47","38,32","72,45"
2025-10-23,15-16,"36,91","62,13","62,13","97,50","44,67","-0,01","65,00","52,86","107,98","65,00","64,99","3,99","58,16","65,69","38,68","5,95","51,51","3,94","5,26","34,94","62,57"
2025-10-23,16-17,"52,19","73,84","73,84","96,68","54,95","-0,01","75,27","73,27","106,57","75,27","75,25","3,23","62,17","69,39","38,15","6,63","55,01","3,22","4,09","38,64","73,49"
2025-10-23,17-18,"52,20","69,16","69,16","97,57","50,86","-0,01","70,77","66,32","106,56","70,77","70,76","4,00","60,82","68,16","38,69","6,70","53,29","3,97","5,00","37,44","69,15"
2025-10-23,18-19,"68,93","68,93","68,93","97,78","49,39","-0,01","69,81","62,55","106,56","69,81","69,80","4,66","60,00","67,21","40,71","6,64","53,05","4,62","6,44","37,55","68,68"
2025-10-23,19-20,"82,61","82,61","82,61","108,28","47,57","0,00","68,14","59,53","106,57","68,14","68,13","6,59","59,27","65,54","42,03","8,21","53,77","6,54","8,52","37,77","66,99"
2025-10-23,20-21,"82,96","82,96","82,96","111,00","47,07","0,00","67,31","58,43","106,56","67,31","67,30","4,65","58,32","64,94","40,71","4,36","52,46","3,12","5,29","35,21","66,18"
2025-10-23,21-22,"81,10","81,10","81,10","109,92","47,33","0,00","67,31","58,99","97,04","67,31","67,30","6,77","58,97","64,87","42,82","5,98","53,77","5,02","7,38","36,27","66,13"
2025-10-23,22-23,"127,71","127,71","127,71","132,57","47,79","0,00","67,55","60,10","107,97","67,55","67,54","9,84","59,81","65,14","45,07","8,68","55,02","7,96","10,40","37,91","66,31"
2025-10-23,23-00,"174,99","174,99","174,99","169,42","48,20","0,01","67,91","63,65","107,98","67,91","67,90","12,50","60,43","65,51","46,32","11,37","55,03","10,69","13,03","39,42","66,65"
