Date,Hour,EE,LT,LV,AT,BE,FR,GER,NL,PL,DK1,DK2,FI,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
2025-07-13,00-01,"0,03","0,03","0,03","112,94","116,57","95,66","115,35","118,35","115,24","115,35","31,75","0,00","69,99","82,92","2,31","3,10","-21,66","-1,16","10,36","25,57","30,38"
2025-07-13,01-02,"1,25","18,71","1,25","106,42","112,60","87,25","109,14","112,92","108,79","109,14","21,94","1,26","50,13","81,13","2,28","3,10","-12,49","-2,13","6,15","17,37","20,94"
2025-07-13,02-03,"2,49","16,44","2,49","104,28","113,67","74,89","108,42","114,53","108,15","108,42","19,39","2,49","41,73","80,94","2,00","2,96","-10,13","2,41","4,96","15,26","18,47"
2025-07-13,03-04,"5,00","13,68","13,68","102,05","104,83","60,72","107,35","111,49","107,31","107,35","15,96","5,00","32,83","80,00","1,61","2,96","-5,07","2,26","4,85","12,75","15,26"
2025-07-13,04-05,"9,47","15,07","9,47","98,95","103,91","55,25","104,64","110,37","104,54","104,64","17,70","9,47","41,02","79,99","1,65","2,55","-8,42","2,32","4,96","14,00","16,88"
2025-07-13,05-06,"11,16","17,00","13,88","95,42","100,85","54,07","100,85","106,41","100,72","100,85","48,91","11,16","43,63","69,99","1,89","2,85","-10,17","2,54","6,64","15,80","18,87"
2025-07-13,06-07,"16,26","23,37","16,26","90,55","91,24","51,09","95,80","99,90","95,52","95,80","76,65","16,26","54,62","68,01","1,99","2,53","-15,22","2,54","11,06","21,89","25,60"
2025-07-13,07-08,"18,21","25,44","18,21","88,24","97,00","62,31","92,18","97,47","91,96","92,18","92,17","18,21","56,98","66,39","2,09","3,58","-11,94","3,77","12,84","23,94","27,70"
2025-07-13,08-09,"17,04","24,21","17,04","70,02","92,13","55,00","87,94","92,27","81,26","87,94","87,93","17,04","56,17","65,27","2,04","3,94","-9,31","4,22","11,49","22,73","26,47"
2025-07-13,09-10,"15,01","17,78","15,01","18,19","60,17","22,50","57,62","60,00","38,98","57,62","47,00","15,01","54,75","63,62","2,29","3,38","-9,46","4,64","9,23","20,64","24,38"
2025-07-13,10-11,"5,00","5,00","5,00","4,28","4,28","4,28","4,28","4,28","4,28","4,28","14,89","5,01","51,11","58,76","2,28","3,30","-0,10","4,34","2,33","11,26","14,11"
2025-07-13,11-12,"4,50","4,50","4,50","0,05","0,05","0,05","0,05","0,05","0,05","0,05","3,48","4,51","49,26","55,24","1,99","3,09","11,81","4,00","-0,28","4,30","5,75"
2025-07-13,12-13,"2,19","2,19","2,19","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1,07","2,19","2,25","2,24","2,29","1,36","2,26","2,16","1,90","1,90","1,90"
2025-07-13,13-14,"0,78","0,11","0,11","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,02","0,78","1,05","0,98","2,28","1,16","1,23","0,72","0,00","0,15","0,05"
2025-07-13,14-15,"1,81","1,81","1,81","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,06","4,88","37,93","42,28","1,80","2,48","11,45","4,34","-1,81","0,81","0,04"
2025-07-13,15-16,"4,21","4,21","4,21","0,00","0,00","0,00","0,00","0,00","11,74","0,00","4,15","5,78","51,84","58,47","1,91","2,18","10,24","5,19","-0,14","5,49","7,26"
2025-07-13,16-17,"12,97","12,97","12,97","2,22","2,58","1,00","2,36","2,59","81,64","2,36","20,14","9,97","53,35","62,73","2,31","2,35","-9,11","8,96","3,22","15,37","19,10"
2025-07-13,17-18,"24,39","33,02","24,39","65,07","83,83","9,37","73,40","85,06","111,27","73,40","55,60","22,76","58,34","67,38","2,28","2,45","0,00","11,77","17,55","27,92","31,33"
2025-07-13,18-19,"30,15","36,12","30,15","92,06","75,00","30,39","100,61","101,65","123,00","100,61","100,60","30,15","61,06","69,98","2,00","2,53","6,26","16,35","25,85","34,84","37,96"
2025-07-13,19-20,"36,19","36,19","36,19","110,77","101,54","70,10","113,74","115,62","121,18","113,74","113,73","29,69","64,97","74,28","2,06","2,71","5,28","18,35","24,58","34,79","38,22"
2025-07-13,20-21,"36,23","36,23","36,23","116,56","115,00","107,69","120,00","120,21","126,38","120,00","119,99","28,36","69,92","80,69","2,35","3,09","-4,17","12,03","22,64","34,53","38,63"
2025-07-13,21-22,"34,89","34,89","34,89","126,67","126,55","122,80","127,70","128,02","128,88","127,70","127,69","26,29","71,98","83,40","2,76","2,96","-9,76","8,89","20,04","33,10","37,51"
2025-07-13,22-23,"25,88","34,55","25,88","126,94","126,94","126,94","126,94","126,94","126,94","126,94","126,93","25,88","71,96","83,52","2,94","2,92","-11,85","8,53","19,67","32,79","37,21"
2025-07-13,23-00,"22,33","31,16","22,33","114,99","114,88","114,40","115,41","115,41","116,13","115,41","115,40","22,33","69,53","80,94","2,36","3,31","-15,86","5,04","16,09","29,36","33,88"
