Date,Hour,EE,LT,LV,AT,BE,FR,GER,NL,PL,DK1,DK2,FI,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
2025-06-08,00-01,"82,30","82,30","82,30","94,92","101,91","23,62","93,84","95,02","94,46","93,84","92,89","-0,49","72,97","75,50","23,22","4,11","45,52","1,07","0,51","40,64","84,15"
2025-06-08,01-02,"83,82","83,82","83,82","87,94","75,60","14,47","83,00","81,82","84,92","83,00","83,01","-0,84","71,52","74,00","23,22","4,20","45,59","0,69","0,13","39,83","82,40"
2025-06-08,02-03,"78,00","78,00","78,00","81,28","69,31","10,18","76,86","73,87","84,84","76,86","76,87","-0,81","67,97","70,27","22,26","4,40","45,33","0,59","-0,01","37,74","77,22"
2025-06-08,03-04,"70,65","70,65","70,65","76,49","60,74","0,08","69,74","63,39","77,24","69,74","69,74","-0,21","62,59","64,45","16,66","3,49","45,85","0,79","0,47","34,22","70,00"
2025-06-08,04-05,"68,58","68,58","68,58","71,24","49,65","2,53","67,02","57,17","70,70","67,02","67,02","-0,11","59,08","61,00","17,99","3,54","47,91","1,02","0,66","32,60","67,42"
2025-06-08,05-06,"56,93","56,93","56,93","59,03","40,66","5,05","55,66","47,32","71,01","55,66","55,63","0,00","49,01","50,62","16,76","4,19","46,38","1,06","0,64","27,31","55,97"
2025-06-08,06-07,"38,43","38,43","38,43","41,84","25,80","0,01","39,02","33,07","64,99","39,02","37,94","1,92","34,06","35,07","11,94","4,26","34,50","2,52","2,27","19,75","38,08"
2025-06-08,07-08,"3,62","3,62","3,62","4,06","2,62","0,02","3,71","3,09","65,50","3,71","3,62","3,61","3,64","3,64","3,65","3,60","34,35","3,61","3,61","3,62","3,62"
2025-06-08,08-09,"1,23","1,23","1,23","0,00","0,00","-0,01","0,00","0,00","2,44","0,00","1,22","1,26","2,32","2,35","1,64","1,35","34,09","1,28","1,27","1,24","1,22"
2025-06-08,09-10,"0,98","0,98","0,98","-0,50","-0,50","-0,50","-0,50","-0,50","-0,50","-0,50","0,98","0,98","0,98","0,98","0,98","0,98","34,08","0,98","0,98","0,98","0,98"
2025-06-08,10-11,"0,06","0,06","0,06","-2,00","-2,00","-2,00","-2,00","-2,00","-2,00","-0,03","0,06","0,08","1,49","1,50","1,18","1,01","34,09","0,18","0,08","0,07","0,06"
2025-06-08,11-12,"-0,08","-0,08","-0,08","-3,78","-7,84","-7,39","-8,21","-8,10","-5,58","-0,52","-0,48","0,03","10,64","11,00","3,84","1,01","34,36","0,26","0,16","-0,22","-0,43"
2025-06-08,12-13,"0,08","0,08","0,08","-17,39","-19,70","-19,45","-19,92","-19,85","-18,42","0,31","0,30","0,30","1,00","1,00","1,01","0,98","34,36","0,37","0,30","0,30","0,30"
2025-06-08,13-14,"1,00","1,00","1,00","-23,97","-39,29","-37,93","-39,98","-39,92","-18,76","1,00","1,00","1,00","1,03","1,03","1,01","1,00","34,36","1,00","1,00","1,00","1,00"
2025-06-08,14-15,"0,97","0,97","0,97","-27,68","-51,91","-50,00","-52,56","-52,83","-11,77","0,97","0,97","0,97","1,00","1,00","1,00","0,99","34,35","0,97","0,97","0,97","0,97"
2025-06-08,15-16,"1,21","1,21","1,21","-24,66","-51,31","-48,01","-53,06","-52,99","-22,66","1,19","1,21","1,21","1,21","1,21","1,21","1,21","34,35","1,21","1,21","1,21","1,21"
2025-06-08,16-17,"1,73","1,73","1,73","0,00","-35,97","-35,35","-38,89","-35,97","-15,44","1,67","1,73","1,73","1,73","1,73","1,73","1,73","34,35","1,73","1,73","1,73","1,73"
2025-06-08,17-18,"30,95","30,95","30,95","32,76","-10,30","-2,85","-16,71","-14,06","41,66","1,07","4,24","4,24","4,24","4,24","4,24","4,24","34,50","4,24","4,24","4,24","4,24"
2025-06-08,18-19,"20,06","20,06","20,06","56,01","2,57","0,00","-0,01","0,01","87,28","0,35","5,79","5,54","16,79","16,62","11,64","5,08","34,51","5,43","5,48","5,66","5,76"
2025-06-08,19-20,"83,77","83,77","83,77","85,90","39,62","17,86","39,65","39,99","83,77","39,65","40,62","12,69","40,67","40,65","11,78","8,90","40,54","6,17","12,63","26,84","40,63"
2025-06-08,20-21,"113,71","113,71","113,71","94,90","77,00","30,46","60,88","82,70","113,71","60,88","59,12","8,28","54,03","55,27","17,46","8,64","48,70","6,41","8,81","33,69","59,37"
2025-06-08,21-22,"80,68","80,68","80,68","102,32","130,74","39,92","69,55","94,68","80,68","69,55","67,52","7,94","59,03","61,09","19,08","4,23","48,48","6,52","8,78","37,78","67,95"
2025-06-08,22-23,"65,16","65,16","65,16","85,97","85,52","64,35","65,07","130,13","91,81","65,07","64,71","6,25","59,68","61,00","14,52","6,98","48,26","6,28","6,78","35,77","64,88"
2025-06-08,23-00,"54,29","54,29","54,29","71,71","70,97","54,69","51,13","113,40","64,29","51,13","51,49","5,15","47,69","51,53","11,84","5,77","48,01","5,18","5,58","28,52","51,62"
