Date,Hour,EE,LT,LV,AT,BE,FR,GER,NL,PL,DK1,DK2,FI,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
2025-07-31,00-01,"14,31","14,76","14,76","88,18","89,60","90,00","88,93","89,47","106,33","88,93","14,91","14,31","16,93","79,25","11,33","1,70","28,17","13,80","14,12","14,68","14,88"
2025-07-31,01-02,"11,18","11,21","11,21","78,08","83,19","77,37","82,11","83,48","101,57","82,11","11,21","11,18","17,25","78,41","11,45","1,73","28,45","11,02","11,21","11,21","11,21"
2025-07-31,02-03,"11,04","11,30","11,30","77,72","79,35","71,07","79,00","79,95","97,36","79,00","11,39","11,04","18,04","76,43","10,03","1,77","26,76","10,68","10,94","11,26","11,37"
2025-07-31,03-04,"11,00","11,26","11,26","74,22","78,10","58,38","77,27","79,52","97,36","77,27","29,78","11,00","17,87","74,75","9,96","1,68","26,49","10,64","10,90","11,22","11,33"
2025-07-31,04-05,"11,97","12,31","12,31","78,06","77,20","57,75","78,51","78,51","95,24","78,51","38,73","11,97","19,18","75,76","9,83","1,68","26,49","11,55","11,82","12,26","12,40"
2025-07-31,05-06,"13,49","13,97","13,97","79,26","81,46","59,01","85,43","83,24","96,92","83,24","83,24","13,49","19,75","77,31","9,36","1,68","26,98","12,98","13,26","13,89","14,10"
2025-07-31,06-07,"16,23","16,83","16,83","95,25","99,46","81,96","98,14","100,75","108,10","89,07","89,07","16,23","19,72","78,68","10,95","1,70","28,96","15,59","15,95","16,73","16,99"
2025-07-31,07-08,"34,04","56,62","56,62","100,23","100,51","100,46","100,46","100,51","101,22","100,46","100,46","34,04","62,92","79,62","9,30","1,71","27,88","32,46","33,07","46,41","57,19"
2025-07-31,08-09,"48,62","60,43","60,43","93,83","94,11","91,55","94,09","94,29","94,00","94,09","94,09","48,62","70,80","79,95","11,38","1,54","26,49","46,35","47,17","55,64","61,29"
2025-07-31,09-10,"32,34","60,57","60,57","82,71","90,89","51,31","88,91","93,90","91,28","88,91","88,91","32,34","64,91","79,00","11,50","2,46","25,79","30,93","31,56","47,56","61,05"
2025-07-31,10-11,"43,71","51,81","51,81","72,50","68,94","30,50","74,17","74,17","73,72","74,17","74,17","43,71","56,94","76,79","11,68","2,49","26,38","30,37","30,98","42,74","52,26"
2025-07-31,11-12,"36,01","49,74","49,74","73,24","63,84","23,92","70,04","65,84","71,50","70,04","70,03","36,01","52,95","73,67","12,12","2,49","26,48","25,26","25,81","38,84","50,07"
2025-07-31,12-13,"35,01","35,01","35,01","63,40","56,80","29,01","61,15","58,00","62,18","61,15","61,15","35,01","41,26","67,80","11,51","2,07","26,49","23,98","24,50","30,63","35,33"
2025-07-31,13-14,"30,36","30,36","30,36","50,50","41,30","23,50","48,05","43,55","60,50","48,05","48,05","30,36","37,32","49,65","11,13","1,78","26,48","26,57","27,11","29,59","30,76"
2025-07-31,14-15,"33,17","33,17","33,17","35,88","32,39","25,26","35,06","33,40","80,04","35,06","35,06","33,17","38,47","53,97","11,49","1,70","25,02","23,46","23,97","29,40","33,48"
2025-07-31,15-16,"47,08","47,08","47,08","58,31","47,89","28,50","55,07","50,58","94,02","55,07","55,07","47,08","48,83","71,73","11,57","1,74","25,19","21,00","21,51","35,40","47,32"
2025-07-31,16-17,"49,84","59,83","59,83","76,05","66,75","30,00","72,43","68,30","97,07","72,43","72,43","49,84","60,92","73,12","11,86","1,76","25,02","22,66","23,23","42,91","60,09"
2025-07-31,17-18,"66,65","66,65","66,65","89,79","82,34","42,11","84,56","84,56","91,22","84,56","84,56","47,79","68,92","78,96","9,51","1,64","26,04","25,95","26,52","48,24","67,03"
2025-07-31,18-19,"69,72","69,72","69,72","94,90","94,93","64,24","96,90","96,82","112,38","96,90","96,90","49,23","69,40","79,79","9,38","1,74","26,60","23,96","24,26","49,53","69,89"
2025-07-31,19-20,"119,80","119,80","119,80","110,00","114,00","86,71","111,92","116,17","136,97","111,92","111,92","47,01","71,07","84,58","9,69","2,49","26,48","20,54","15,81","80,72","107,67"
2025-07-31,20-21,"155,51","155,51","155,51","129,97","130,10","107,99","128,27","131,93","155,51","128,27","128,27","47,92","73,23","88,81","11,38","2,49","25,12","19,86","14,13","89,40","120,29"
2025-07-31,21-22,"94,41","94,41","94,41","120,51","125,71","114,45","125,11","126,71","134,00","125,11","125,12","29,76","70,58","84,50","11,57","2,48","25,01","17,95","15,90","65,00","92,77"
2025-07-31,22-23,"76,06","76,06","76,06","110,45","114,39","110,27","114,16","114,77","123,64","114,16","114,15","15,84","68,30","80,69","11,07","2,25","24,97","15,78","15,64","47,76","75,82"
2025-07-31,23-00,"57,90","57,90","57,90","101,95","103,00","98,32","102,79","103,41","103,02","102,79","102,79","14,00","55,95","79,57","10,72","1,72","24,85","14,09","14,48","38,00","57,98"
