Date,Hour,EE,LT,LV,AT,BE,FR,GER,NL,PL,DK1,DK2,FI,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
2025-10-06,00-01,"20,76","29,91","29,91","95,60","33,00","37,64","30,98","30,84","47,66","30,98","4,09","3,49","27,89","28,58","13,66","5,47","26,45","3,50","2,72","14,18","17,04"
2025-10-06,01-02,"20,76","20,76","20,76","80,00","26,11","29,98","24,53","24,53","34,94","24,53","16,84","8,00","24,59","25,14","13,20","5,69","23,44","5,80","4,99","13,96","16,40"
2025-10-06,02-03,"20,63","20,63","20,63","64,71","16,77","20,20","15,77","15,34","20,63","15,77","15,67","12,15","19,35","20,62","14,15","5,69","22,97","11,31","10,20","14,35","15,47"
2025-10-06,03-04,"20,75","20,75","20,75","66,04","15,55","20,00","12,10","13,29","32,73","12,10","12,18","7,99","16,81","18,35","11,71","5,69","21,56","6,33","5,72","10,61","11,94"
2025-10-06,04-05,"10,34","20,70","20,70","83,00","17,02","22,24","13,85","14,32","40,11","13,85","13,82","10,33","17,77","19,29","13,93","8,29","22,23","8,79","8,45","12,51","13,63"
2025-10-06,05-06,"7,60","20,70","20,70","79,65","13,76","18,99","10,57","11,05","36,62","10,57","10,58","7,60","13,91","15,07","10,51","7,16","17,21","6,27","5,99","9,46","10,41"
2025-10-06,06-07,"6,70","20,70","20,70","72,93","13,09","18,26","9,11","10,30","36,96","9,11","9,11","6,70","11,80","12,73","9,04","6,34","14,43","5,62","5,40","8,20","8,97"
2025-10-06,07-08,"6,27","24,50","24,50","64,42","10,76","15,61","6,66","8,09","33,35","6,69","6,69","6,27","9,24","10,04","8,29","6,59","11,92","6,11","5,99","6,81","6,67"
2025-10-06,08-09,"6,44","26,22","26,22","72,15","10,14","15,11","7,00","7,62","31,45","7,00","6,96","6,44","7,51","7,64","6,88","6,35","7,83","6,21","6,16","6,76","6,91"
2025-10-06,09-10,"8,00","31,18","31,18","63,50","11,74","16,03","8,70","9,51","31,18","8,70","8,70","8,00","9,46","9,65","8,62","7,88","9,98","7,68","7,62","8,43","8,63"
2025-10-06,10-11,"10,21","28,76","28,76","58,80","12,92","16,60","10,58","11,05","28,76","10,58","10,57","10,20","10,91","10,95","10,19","8,29","10,88","10,17","9,99","10,43","10,54"
2025-10-06,11-12,"9,92","24,50","24,50","50,00","12,11","15,20","10,13","10,55","24,50","10,13","10,17","9,92","10,40","10,43","9,92","8,29","10,35","9,88","9,77","10,07","10,15"
2025-10-06,12-13,"10,06","10,34","10,34","51,84","12,77","16,06","10,53","11,08","24,02","10,53","10,49","10,06","10,82","10,86","9,92","8,29","10,73","10,08","9,82","10,30","10,43"
2025-10-06,13-14,"10,14","10,40","10,40","51,00","12,46","15,62","10,52","10,87","21,81","10,52","10,52","10,13","10,81","10,85","9,94","8,29","10,72","10,15","9,89","10,36","10,48"
2025-10-06,14-15,"10,54","10,89","10,89","53,51","12,57","15,77","11,03","11,03","19,09","11,03","11,03","10,53","11,32","11,38","10,08","7,56","11,20","10,56","10,14","10,83","10,99"
2025-10-06,15-16,"10,40","20,63","20,63","57,58","12,76","16,33","10,85","11,01","21,38","10,85","10,85","10,39","11,14","11,20","10,03","7,82","11,03","10,42","10,05","10,67","10,81"
2025-10-06,16-17,"9,73","13,72","13,72","48,04","12,12","15,01","11,02","10,86","13,72","11,02","11,02","9,73","11,14","11,24","9,18","8,26","10,92","8,14","7,97","10,50","10,97"
2025-10-06,17-18,"13,97","20,63","20,63","56,52","19,05","21,80","18,12","18,03","20,63","18,12","18,12","13,96","18,27","18,60","11,80","8,25","17,56","8,77","8,11","16,45","17,96"
2025-10-06,18-19,"14,52","20,63","20,63","60,22","18,93","21,95","17,86","17,85","20,66","17,86","17,86","14,51","18,14","18,42","12,53","7,90","17,53","10,83","10,00","16,52","17,72"
2025-10-06,19-20,"17,01","24,26","24,26","70,00","21,30","24,83","20,20","20,00","24,26","20,20","20,00","16,99","20,34","20,64","14,41","6,39","19,71","14,56","13,15","18,80","19,85"
2025-10-06,20-21,"8,00","8,00","8,00","50,33","9,05","12,17","7,81","7,81","8,00","7,81","8,01","8,00","8,06","8,07","7,99","7,95","8,05","7,94","7,93","7,99","8,01"
2025-10-06,21-22,"14,63","14,63","14,63","68,01","11,02","13,68","9,90","9,90","24,53","9,90","9,90","14,63","10,21","10,22","9,98","9,67","10,18","9,98","9,92","10,06","10,09"
2025-10-06,22-23,"28,14","28,14","28,14","90,57","23,89","26,38","22,80","22,80","95,85","22,80","22,79","28,11","25,21","25,62","17,05","8,29","24,36","14,98","13,58","20,84","22,47"
2025-10-06,23-00,"53,74","53,74","53,74","115,09","51,03","54,10","49,90","49,58","103,84","49,90","49,89","49,28","47,63","48,89","22,96","8,29","45,03","14,00","11,08","43,62","49,42"
