Date,Hour,EE,LT,LV,AT,BE,FR,GER,NL,PL,DK1,DK2,FI,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
2025-02-09,00-01,"61,87","61,87","61,87","135,00","135,00","135,00","135,00","135,00","135,00","135,00","135,00","24,99","54,94","55,02","20,98","4,90","51,96","6,73","6,17","42,88","61,42"
2025-02-09,01-02,"57,82","57,82","57,82","140,00","136,41","137,56","134,51","135,70","128,60","130,04","134,51","21,45","54,48","53,91","15,31","4,82","51,40","6,69","6,40","39,26","57,58"
2025-02-09,02-03,"57,33","57,33","57,33","119,36","135,48","137,56","130,18","134,30","125,10","114,63","130,18","10,64","54,56","53,87","14,35","4,77","51,44","6,59","6,33","33,59","57,12"
2025-02-09,03-04,"57,29","57,29","57,29","119,30","119,30","119,30","119,30","119,30","119,30","119,30","119,30","10,51","54,77","54,03","13,77","4,76","51,62","6,40","6,16","33,51","57,10"
2025-02-09,04-05,"20,87","20,87","20,87","116,82","116,91","116,87","116,79","117,00","116,80","116,01","116,79","10,00","55,18","54,45","14,10","4,78","52,01","6,56","6,31","33,48","57,58"
2025-02-09,05-06,"85,05","85,05","85,05","117,00","117,00","117,00","117,00","117,00","117,00","113,13","117,00","6,19","58,22","57,56","14,47","4,80","54,67","6,19","5,91","33,68","61,09"
2025-02-09,06-07,"85,01","85,01","85,01","117,00","117,00","117,00","117,00","117,00","117,00","115,26","117,00","6,08","64,11","66,49","14,99","4,84","55,58","6,08","5,58","38,82","71,61"
2025-02-09,07-08,"85,01","85,01","85,01","133,43","133,43","133,43","133,43","133,43","133,43","119,58","133,43","5,84","75,89","78,87","14,93","4,86","65,11","5,84","5,28","45,05","84,41"
2025-02-09,08-09,"85,80","85,80","85,80","136,77","136,77","136,77","136,77","136,77","136,77","121,94","136,77","5,90","75,28","78,15","15,70","4,82","65,31","5,89","4,97","45,43","85,27"
2025-02-09,09-10,"119,30","119,30","119,30","122,49","124,95","125,00","123,97","124,87","121,11","120,09","123,98","10,00","107,00","111,61","13,74","4,88","88,75","5,94","4,99","64,19","118,60"
2025-02-09,10-11,"110,90","110,90","110,90","110,05","124,30","121,61","114,79","117,00","110,90","111,00","114,80","21,17","101,41","105,76","13,78","4,87","83,95","5,51","5,43","65,83","110,71"
2025-02-09,11-12,"94,50","94,50","94,50","110,24","133,00","122,01","105,65","104,30","103,30","103,92","105,66","17,36","95,79","99,95","11,98","4,80","78,66","5,43","5,80","60,25","103,16"
2025-02-09,12-13,"85,03","85,03","85,03","103,59","148,08","140,32","98,71","100,00","86,98","90,43","95,56","10,00","80,07","83,34","13,59","4,78","66,80","5,43","5,81","48,56","86,84"
2025-02-09,13-14,"96,60","96,60","96,60","100,75","136,95","120,09","95,53","96,86","97,40","86,95","92,26","12,12","76,48","79,47","14,44","4,78","64,67","5,35","4,94","48,69","85,18"
2025-02-09,14-15,"159,22","159,22","159,22","109,90","109,90","109,90","109,90","109,90","109,90","91,88","103,04","5,66","76,52","79,44","15,32","4,73","65,31","4,94","4,09","46,18","86,60"
2025-02-09,15-16,"200,03","200,03","200,03","120,40","120,40","120,40","120,40","120,40","120,40","104,95","113,23","4,54","90,95","94,61","14,98","4,75","76,71","4,52","3,69","52,59","101,96"
2025-02-09,16-17,"325,07","325,07","325,07","146,53","142,30","142,64","141,96","142,11","140,35","116,91","129,88","4,00","102,34","106,29","19,71","4,75","86,82","3,98","3,91","58,21","113,95"
2025-02-09,17-18,"207,59","207,59","207,59","155,07","149,06","149,54","148,58","148,79","146,31","130,00","146,25","6,39","102,33","105,60","29,73","4,71","90,95","4,45","2,69","62,46","120,65"
2025-02-09,18-19,"240,01","240,01","240,01","168,90","162,45","162,96","161,93","162,17","159,91","119,91","141,72","4,08","100,74","104,53","20,50","4,79","86,35","4,05","2,96","58,58","114,70"
2025-02-09,19-20,"189,99","189,99","189,99","167,00","178,99","169,86","156,13","132,00","154,99","105,50","118,73","3,54","88,26","91,41","20,85","4,81","76,30","3,53","2,93","51,62","100,47"
2025-02-09,20-21,"200,03","200,03","200,03","158,75","156,98","155,01","150,65","144,57","148,76","90,85","108,18","3,17","70,56","72,71","22,39","4,85","63,15","3,16","1,94","42,79","83,45"
2025-02-09,21-22,"159,22","159,22","159,22","143,59","142,98","143,05","142,92","142,95","142,67","86,37","83,70","3,00","66,01","67,77","25,66","4,82","60,32","2,99","1,96","40,61","78,70"
2025-02-09,22-23,"156,04","156,04","156,04","143,00","143,00","143,00","143,00","143,00","143,00","81,38","70,85","2,81","59,92","61,56","22,76","4,82","54,55","2,81","1,89","37,12","71,19"
2025-02-09,23-00,"145,67","145,67","145,67","129,21","135,44","134,04","127,97","119,08","128,40","71,95","62,41","2,45","57,16","56,89","15,33","4,77","53,70","2,45","1,95","32,93","62,59"
