Date,Hour,EE,LT,LV,AT,BE,FR,GER,NL,PL,DK1,DK2,FI,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
2025-09-11,00-01,"20,69","20,69","20,69","80,72","41,99","14,00","88,21","79,11","92,79","82,57","87,98","3,38","32,19","65,89","12,77","1,09","29,19","3,19","3,14","13,86","22,41"
2025-09-11,01-02,"20,63","20,63","20,63","77,33","39,32","11,70","85,00","75,96","90,09","79,24","84,78","2,46","31,56","61,25","11,23","2,93","28,59","2,50","2,45","11,55","21,58"
2025-09-11,02-03,"16,48","16,48","16,48","70,05","35,72","10,53","77,13","68,36","85,35","71,54","76,93","1,99","23,19","55,77","8,46","2,50","20,76","2,24","2,21","9,34","17,40"
2025-09-11,03-04,"9,92","9,92","9,92","64,83","26,74","0,00","70,67","62,14","85,81","65,23","70,46","2,54","16,78","45,57","7,63","1,02","14,94","2,44","2,82","6,46","10,90"
2025-09-11,04-05,"20,69","20,69","20,69","65,65","26,88","0,00","70,67","62,03","86,67","65,17","70,50","2,30","24,35","34,03","9,79","1,02","22,60","2,23","2,59","11,94","21,43"
2025-09-11,05-06,"39,97","39,97","39,97","77,42","35,33","8,84","79,05","70,17","90,27","66,60","78,92","2,75","35,38","38,69","13,90","1,05","33,08","2,67","3,13","22,00","40,50"
2025-09-11,06-07,"56,37","56,37","56,37","108,57","50,52","9,64","111,18","102,59","104,03","85,87","110,99","4,26","47,37","49,64","13,83","1,04","43,80","5,10","3,23","30,40","56,82"
2025-09-11,07-08,"111,96","111,96","111,96","123,07","64,13","28,59","125,33","109,90","133,77","85,80","125,15","7,32","55,61","58,35","14,56","1,08","51,65","7,96","3,72","40,86","71,51"
2025-09-11,08-09,"49,79","49,79","49,79","117,69","80,55","37,08","120,36","118,20","121,62","87,00","120,26","27,29","58,49","61,05","15,50","1,08","53,85","11,09","3,69","59,02","87,80"
2025-09-11,09-10,"30,95","30,95","30,95","108,27","80,96","17,13","102,05","90,00","104,93","63,63","101,30","30,95","56,11","58,56","16,00","1,08","52,94","13,37","3,70","48,99","60,44"
2025-09-11,10-11,"7,99","20,00","20,00","79,03","55,40","0,03","73,64","63,40","99,19","41,09","58,66","7,99","41,27","42,77","15,81","1,08","39,24","5,81","3,77","28,86","49,58"
2025-09-11,11-12,"5,00","31,36","31,36","65,60","5,03","-0,01","8,23","3,86","97,00","8,23","15,39","5,00","30,05","28,48","30,09","1,01","32,17","4,33","3,70","12,33","14,94"
2025-09-11,12-13,"4,00","13,00","13,00","55,22","-0,01","-0,01","-0,01","-0,19","103,23","4,08","4,94","4,00","10,35","10,58","16,96","1,32","19,99","3,34","3,80","4,61","4,88"
2025-09-11,13-14,"2,95","10,01","10,01","49,23","-0,01","-0,01","-0,07","-0,07","88,45","2,97","7,31","2,95","20,30","16,63","34,43","-3,77","25,10","2,46","3,85","6,30","7,10"
2025-09-11,14-15,"3,06","5,67","5,67","70,06","-0,74","-0,01","-0,72","-0,74","86,24","4,25","6,18","3,06","15,49","12,90","25,91","-1,76","19,08","2,71","3,70","5,46","6,03"
2025-09-11,15-16,"18,08","18,08","18,08","79,87","-1,46","-0,01","0,00","-0,01","102,86","2,82","10,24","3,40","24,48","21,43","33,37","-2,58","29,98","2,93","3,76","8,43","9,86"
2025-09-11,16-17,"20,70","20,70","20,70","90,37","-0,01","-0,01","8,96","3,00","103,97","8,96","26,04","5,00","46,53","48,55","15,68","4,28","42,86","4,76","2,11","19,98","24,66"
2025-09-11,17-18,"50,10","50,10","50,10","109,37","37,56","0,00","75,82","68,00","114,00","68,00","58,93","3,42","53,34","55,81","16,00","4,37","48,83","3,98","2,83","31,42","58,85"
2025-09-11,18-19,"114,44","114,44","114,44","114,34","53,78","7,05","118,57","109,37","195,72","106,68","110,25","4,55","64,38","68,08","7,46","1,98","57,51","3,26","2,85","77,07","111,08"
2025-09-11,19-20,"128,70","128,70","128,70","161,57","74,66","32,46","132,86","125,76","327,10","128,00","130,73","3,43","66,10","69,99","11,87","4,10","59,37","2,83","1,45","72,87","129,74"
2025-09-11,20-21,"119,80","119,80","119,80","134,61","80,00","25,85","125,25","121,75","217,02","123,02","125,23","2,07","65,47","71,46","15,60","4,04","56,81","2,28","1,74","60,96","122,54"
2025-09-11,21-22,"80,00","80,00","80,00","108,09","53,65","11,81","111,45","103,19","138,05","103,19","107,45","1,36","63,91","68,64","17,61","2,80","57,12","2,13","1,67","40,72","80,37"
2025-09-11,22-23,"69,78","69,78","69,78","103,37","53,27","15,97","84,81","81,20","107,93","81,20","84,76","0,58","61,39","65,97","15,95","3,08","56,21","1,18","0,53","36,27","69,99"
2025-09-11,23-00,"21,02","21,02","21,02","99,59","31,86","11,87","63,89","59,98","104,64","63,89","63,74","0,02","44,90","61,74","11,43","4,02","43,65","0,43","0,52","19,89","25,35"
