Date,Hour,EE,LT,LV,AT,BE,FR,GER,NL,PL,DK1,DK2,FI,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
2025-08-27,00-01,"98,98","98,98","98,98","98,41","97,67","97,41","96,59","95,40","103,10","96,59","96,60","73,18","91,65","92,01","3,59","2,25","76,67","74,05","80,65","86,72","97,06"
2025-08-27,01-02,"90,67","90,67","90,67","90,17","90,00","90,02","89,98","89,98","90,67","89,98","89,99","67,74","87,38","87,38","3,24","3,32","73,39","68,20","71,78","79,91","90,23"
2025-08-27,02-03,"87,59","87,59","87,59","86,70","86,54","86,55","86,52","86,52","87,20","86,52","86,53","50,00","84,02","84,01","3,49","3,01","70,44","50,47","53,98","69,78","86,72"
2025-08-27,03-04,"88,33","88,33","88,33","88,40","86,91","80,36","87,25","83,80","87,94","87,25","87,26","44,63","84,73","84,72","3,13","2,43","69,37","45,12","48,67","67,57","87,42"
2025-08-27,04-05,"90,75","90,75","90,75","91,72","89,45","79,04","90,00","84,49","90,75","90,00","90,01","48,50","86,91","87,05","3,32","2,33","71,23","49,11","53,40","71,08","90,19"
2025-08-27,05-06,"98,53","98,53","98,53","99,60","97,13","85,90","97,73","91,23","98,53","96,07","95,47","85,25","91,52","91,52","2,50","3,56","75,61","85,22","85,33","89,86","95,42"
2025-08-27,06-07,"146,91","146,91","146,91","109,98","109,87","102,84","110,00","99,90","110,31","109,10","109,70","106,01","96,70","96,70","2,72","6,05","79,84","105,26","105,01","106,03","109,39"
2025-08-27,07-08,"116,05","116,05","116,05","115,53","118,00","113,12","115,19","108,17","115,43","115,38","116,91","114,38","108,00","108,00","3,58","7,03","89,57","113,98","113,70","114,53","116,75"
2025-08-27,08-09,"113,64","113,64","113,64","113,64","113,64","113,64","113,64","113,64","113,64","113,72","114,48","111,99","105,72","105,72","3,40","6,79","87,74","111,60","111,32","112,06","114,32"
2025-08-27,09-10,"101,16","101,16","101,16","101,63","101,63","101,63","101,63","101,63","101,63","101,63","101,63","100,24","96,74","96,74","3,59","6,43","81,05","100,02","99,86","100,31","101,55"
2025-08-27,10-11,"90,61","90,61","90,61","75,08","85,42","85,21","86,00","85,45","90,52","86,57","90,61","90,61","90,61","90,61","3,93","6,30","74,78","90,61","90,61","90,61","90,61"
2025-08-27,11-12,"84,95","84,95","84,95","73,09","78,85","77,75","79,29","79,01","92,47","80,03","84,95","84,95","84,95","84,95","4,38","6,44","71,55","84,95","84,95","84,95","84,95"
2025-08-27,12-13,"66,44","66,44","66,44","61,05","64,00","63,65","64,38","64,16","71,47","64,64","66,44","66,44","66,44","66,44","4,83","6,55","56,32","66,44","66,44","66,44","66,44"
2025-08-27,13-14,"72,13","72,13","72,13","46,94","50,25","49,85","50,68","50,42","58,58","53,42","72,13","72,13","72,13","72,13","3,22","4,96","58,69","72,13","72,13","72,13","72,13"
2025-08-27,14-15,"81,69","81,69","81,69","49,65","50,85","50,62","50,94","50,89","53,69","54,83","81,69","81,69","81,69","81,69","3,03","5,00","66,37","81,69","81,69","81,69","81,69"
2025-08-27,15-16,"80,01","80,01","80,01","77,54","73,36","50,62","76,18","74,09","77,56","76,67","80,01","80,01","87,35","87,35","3,08","4,98","71,06","80,01","80,01","80,01","80,01"
2025-08-27,16-17,"89,51","89,51","89,51","86,79","79,10","63,81","85,10","81,32","96,07","85,51","89,51","89,51","89,51","89,51","3,83","5,96","75,52","89,51","89,51","89,51","89,51"
2025-08-27,17-18,"105,87","105,87","105,87","107,29","97,53","78,73","104,94","100,93","105,87","104,94","104,94","102,82","97,39","97,39","3,54","6,25","82,32","102,49","102,27","103,04","104,74"
2025-08-27,18-19,"133,89","133,89","133,89","128,28","104,60","89,61","134,63","122,72","133,89","134,64","134,73","127,88","106,02","106,02","3,49","7,41","89,16","126,84","126,09","128,55","134,11"
2025-08-27,19-20,"219,61","219,61","219,61","208,10","135,98","99,00","222,07","184,98","219,61","222,07","222,04","149,99","138,48","138,51","3,58","7,47","117,40","144,52","143,68","175,93","219,94"
2025-08-27,20-21,"219,33","219,33","219,33","208,51","162,30","109,10","222,04","197,16","219,33","222,04","222,03","119,99","190,84","190,85","3,98","7,17","162,43","117,87","117,63","168,31","221,25"
2025-08-27,21-22,"128,19","128,19","128,19","126,12","127,51","114,32","128,87","121,26","128,19","128,88","128,98","114,17","117,38","117,38","3,70","6,87","99,65","113,39","113,29","120,14","128,69"
2025-08-27,22-23,"113,52","113,52","113,52","113,63","113,63","113,63","113,63","113,63","113,63","113,63","113,89","72,60","109,99","109,99","3,70","5,71","93,93","72,34","72,30","93,48","113,80"
2025-08-27,23-00,"102,83","102,83","102,83","103,57","103,57","103,57","103,57","103,57","103,57","103,57","103,30","52,44","97,82","100,34","3,32","4,77","79,12","52,11","52,07","78,12","103,17"
