Date,Hour,EE,LT,LV,AT,BE,FR,GER,NL,PL,DK1,DK2,FI,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
2025-07-02,00-01,"20,06","54,33","54,33","119,29","119,29","119,29","119,29","119,29","119,29","119,29","119,29","20,06","48,48","64,16","1,08","1,20","20,11","2,64","2,36","38,70","54,20"
2025-07-02,01-02,"19,88","54,22","54,22","102,75","102,71","102,71","102,70","102,70","102,89","102,70","102,70","19,88","48,52","63,69","0,98","1,17","19,35","3,02","2,87","38,54","54,09"
2025-07-02,02-03,"25,23","53,04","53,04","92,54","92,54","92,54","92,54","92,54","92,54","92,54","92,54","25,23","47,34","63,54","0,66","2,04","16,02","3,21","2,99","40,31","52,93"
2025-07-02,03-04,"22,53","51,90","51,90","92,08","92,08","92,08","92,08","92,08","92,08","92,08","92,08","22,53","46,23","62,90","0,72","2,09","15,95","3,31","3,10","38,45","51,80"
2025-07-02,04-05,"15,12","52,04","52,04","90,39","100,00","85,08","91,71","95,77","94,23","91,71","91,71","15,12","46,64","62,93","0,78","1,70","16,72","3,39","3,68","35,14","51,96"
2025-07-02,05-06,"28,00","52,73","52,73","99,16","109,37","93,47","100,55","104,86","100,01","100,55","100,55","28,00","47,69","63,00","0,98","1,50","19,54","3,95","4,40","41,05","52,67"
2025-07-02,06-07,"54,40","54,40","54,40","113,88","131,07","103,68","116,43","123,69","115,57","116,43","116,43","54,08","48,91","64,62","1,99","2,95","20,45","4,52","4,79","54,19","54,31"
2025-07-02,07-08,"61,17","61,17","61,17","109,85","113,64","107,80","110,42","112,00","110,16","110,42","110,42","61,49","52,91","70,68","4,18","1,71","22,37","5,60","5,00","60,95","60,59"
2025-07-02,08-09,"60,35","60,35","60,35","104,52","104,52","104,52","104,52","104,52","104,52","104,52","104,52","60,35","53,22","69,92","3,05","2,91","24,01","5,99","5,58","59,98","59,74"
2025-07-02,09-10,"54,63","54,63","54,63","88,97","92,59","92,73","92,62","92,49","90,28","92,49","92,49","54,63","50,89","65,03","0,89","6,74","22,09","6,99","7,04","54,72","54,77"
2025-07-02,10-11,"50,01","50,01","50,01","74,10","81,33","81,79","81,06","81,06","68,23","81,06","81,06","50,01","49,58","63,17","0,77","7,45","20,79","8,26","12,59","50,56","50,91"
2025-07-02,11-12,"24,60","24,60","24,60","62,03","74,56","76,39","69,93","72,78","24,60","69,93","69,90","24,60","46,78","59,80","0,74","5,41","20,73","8,60","9,93","23,97","29,96"
2025-07-02,12-13,"21,15","21,15","21,15","34,09","75,78","70,64","36,12","25,00","7,35","36,12","36,09","21,15","41,62","57,30","0,70","4,41","19,67","6,47","7,42","20,58","26,18"
2025-07-02,13-14,"20,29","20,29","20,29","22,42","48,55","50,29","32,59","32,59","20,29","32,59","32,56","20,29","39,93","50,01","0,65","4,33","19,55","6,31","7,28","19,76","25,08"
2025-07-02,14-15,"23,16","23,16","23,16","52,09","56,50","54,02","46,61","46,58","26,76","46,61","46,57","23,16","44,87","57,38","0,57","5,27","20,13","7,61","8,68","22,57","28,49"
2025-07-02,15-16,"35,35","39,50","39,50","71,85","71,53","71,57","71,49","71,51","69,50","71,49","71,47","35,35","47,25","59,28","0,58","7,44","20,32","12,14","13,44","39,25","41,43"
2025-07-02,16-17,"49,74","50,22","50,22","89,03","79,96","79,98","79,60","79,61","82,61","79,60","79,60","49,74","49,53","62,48","0,67","7,49","20,69","10,49","11,22","50,33","50,69"
2025-07-02,17-18,"54,54","54,54","54,54","102,94","93,50","87,61","89,27","91,14","106,28","89,27","89,27","54,54","51,17","65,54","0,97","7,18","21,78","7,57","7,66","54,68","54,76"
2025-07-02,18-19,"63,60","63,60","63,60","113,99","151,52","87,68","113,99","131,90","193,93","113,99","113,99","63,60","56,93","73,99","2,00","1,96","24,00","7,12","6,68","63,31","63,14"
2025-07-02,19-20,"146,21","146,21","146,21","186,45","250,36","119,03","186,01","231,19","303,29","186,01","186,07","69,57","55,44","74,46","2,15","0,85","25,53","11,72","5,39","91,23","108,74"
2025-07-02,20-21,"144,01","144,01","144,01","161,17","350,00","119,80","240,07","316,12","374,73","240,07","240,13","68,52","54,48","72,93","2,79","0,88","25,22","10,94","5,08","88,94","105,21"
2025-07-02,21-22,"63,05","63,05","63,05","162,25","249,05","126,16","180,21","213,59","197,20","180,21","180,21","63,05","56,46","72,01","2,00","2,89","24,57","6,27","5,89","62,72","62,84"
2025-07-02,22-23,"57,76","57,76","57,76","131,54","147,50","125,10","134,93","140,80","135,66","134,93","134,93","55,96","53,39","67,78","0,87","5,94","22,80","5,94","5,94","56,91","57,76"
2025-07-02,23-00,"25,06","54,61","54,61","105,99","108,56","108,51","108,50","108,59","117,35","108,50","108,50","23,74","50,29","64,67","0,84","5,65","20,84","5,64","5,64","40,22","54,61"
