Date,Hour,EE,LT,LV,AT,BE,FR,GER,NL,PL,DK1,DK2,FI,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
2025-04-04,00-01,"40,12","40,12","40,12","110,39","103,78","64,08","108,34","104,97","109,71","104,97","108,33","-3,01","47,61","49,28","11,12","0,93","41,36","-5,97","-6,79","21,39","42,55"
2025-04-04,01-02,"27,47","27,47","27,47","104,97","97,78","51,65","103,04","98,88","104,58","99,90","103,01","-2,46","46,31","48,78","12,64","-0,88","40,01","-8,32","-9,89","17,56","32,07"
2025-04-04,02-03,"38,37","38,37","38,37","106,76","98,87","41,53","102,89","98,87","104,75","101,57","102,87","-5,00","46,35","48,64","12,64","-0,08","40,01","-8,25","-9,47","19,71","41,13"
2025-04-04,03-04,"43,38","43,38","43,38","106,76","97,75","46,78","103,61","98,95","105,02","103,61","103,60","-5,00","47,07","48,98","9,39","0,03","40,02","-6,79","-7,66","21,37","45,22"
2025-04-04,04-05,"25,02","25,02","25,02","108,46","98,71","35,74","105,95","100,30","107,99","100,30","100,30","-4,54","48,07","49,97","8,11","1,25","40,02","-4,55","-4,76","24,62","53,49"
2025-04-04,05-06,"91,52","91,52","91,52","115,10","103,43","23,46","112,55","105,37","113,89","105,37","105,37","-2,46","50,04","52,37","17,70","1,25","44,43","-2,89","-3,40","29,13","62,39"
2025-04-04,06-07,"85,12","85,12","85,12","153,05","127,07","42,80","152,67","135,16","154,02","135,16","152,68","-1,40","57,03","58,15","17,35","0,98","48,76","-1,46","-2,12","33,74","71,23"
2025-04-04,07-08,"148,35","148,35","148,35","180,17","159,92","81,91","180,17","166,83","181,59","164,16","180,16","-0,56","105,41","122,63","14,53","1,19","49,94","-0,58","-2,01","73,47","162,84"
2025-04-04,08-09,"0,04","81,74","81,74","142,34","136,63","100,14","139,40","136,73","140,55","139,40","139,41","-0,20","64,60","72,29","20,32","1,31","49,41","-0,27","-0,96","37,60","80,91"
2025-04-04,09-10,"-0,01","81,77","81,77","96,85","94,41","80,30","95,68","94,48","96,16","95,68","95,68","-0,74","52,97","54,73","26,02","1,36","48,66","-0,77","-0,63","28,81","62,96"
2025-04-04,10-11,"0,00","40,12","40,12","65,00","58,91","39,88","65,00","60,91","64,96","65,00","58,24","-0,21","49,37","50,44","24,26","1,33","46,32","-1,04","-1,00","26,82","58,06"
2025-04-04,11-12,"0,39","8,51","8,51","7,82","7,82","7,82","7,82","7,82","7,82","7,82","14,55","-0,11","45,07","46,20","19,44","1,30","41,93","-2,00","-3,40","8,92","13,39"
2025-04-04,12-13,"-0,85","1,06","1,06","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,02","-0,88","43,57","44,54","20,96","1,30","40,82","-1,00","-1,22","-0,31","-0,06"
2025-04-04,13-14,"-1,00","-0,03","-0,03","-0,99","-3,15","-0,01","-1,31","-2,27","-1,27","-1,31","-1,31","-1,00","36,62","37,42","17,65","1,27","34,30","-1,01","-1,12","-1,18","-1,29"
2025-04-04,14-15,"-1,05","-1,05","-1,05","-0,91","-2,90","-0,02","-1,21","-2,14","-1,14","-1,21","-1,15","-1,05","38,77","39,61","18,56","1,24","36,30","-1,06","-1,18","-1,09","-1,14"
2025-04-04,15-16,"0,01","1,08","1,08","0,97","-0,08","-0,01","-0,13","-0,11","-0,81","-0,13","1,61","-0,21","38,64","39,48","18,59","1,19","36,22","-0,41","-0,63","0,90","1,45"
2025-04-04,16-17,"7,29","7,29","7,29","37,18","22,52","0,00","29,70","24,78","70,62","25,01","33,22","0,00","47,06","48,23","19,31","1,20","43,48","0,17","-2,09","22,35","30,78"
2025-04-04,17-18,"72,95","72,95","72,95","86,64","65,69","19,50","79,87","70,73","112,93","70,50","70,50","0,13","48,67","50,32","13,39","1,29","42,48","-0,04","2,10","28,00","54,11"
2025-04-04,18-19,"64,50","64,50","64,50","126,35","103,22","32,83","126,35","111,03","128,19","111,03","111,03","2,28","53,75","56,06","6,41","1,39","44,30","2,27","2,41","29,99","64,32"
2025-04-04,19-20,"133,22","133,22","133,22","177,87","132,66","54,23","167,64","132,99","172,74","132,99","132,99","2,88","54,27","56,71","5,03","3,00","45,02","2,88","2,95","30,08","133,06"
2025-04-04,20-21,"124,24","124,24","124,24","159,72","131,00","52,33","155,99","140,06","161,00","137,92","137,92","3,01","53,65","56,17","3,19","4,73","43,75","3,01","3,00","29,87","124,11"
2025-04-04,21-22,"55,03","55,03","55,03","127,06","104,32","50,02","120,67","109,00","122,14","111,14","111,14","3,00","49,48","51,40","9,81","6,65","43,02","2,99","2,98","28,54","54,75"
2025-04-04,22-23,"53,78","53,78","53,78","119,30","93,38","51,40","106,15","98,10","105,24","98,10","98,10","2,83","48,51","50,44","8,87","6,22","41,94","2,83","2,83","28,02","53,52"
2025-04-04,23-00,"50,06","50,06","50,06","102,97","87,65","56,82","96,97","91,06","97,11","91,06","91,06","3,01","47,43","49,12","3,33","4,22","40,51","3,01","3,02","26,60","49,97"
