Date,Hour,EE,LT,LV,AT,BE,FR,GER,NL,PL,DK1,DK2,FI,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
2025-05-02,00-01,"89,39","89,39","89,39","88,50","104,80","77,80","89,92","96,00","90,00","89,92","61,03","0,00","57,62","60,05","-0,63","1,61","31,38","-0,01","0,03","31,28","61,09"
2025-05-02,01-02,"56,87","56,87","56,87","72,28","114,86","30,77","77,12","92,20","75,34","77,12","56,87","-0,01","54,91","57,21","-0,04","1,58","28,64","-0,01","0,21","29,30","56,87"
2025-05-02,02-03,"53,76","53,76","53,76","62,09","104,77","18,79","66,90","82,00","68,73","66,90","53,53","-0,02","50,31","52,44","0,11","1,53","30,66","-0,02","0,00","27,64","53,60"
2025-05-02,03-04,"52,68","52,68","52,68","61,94","84,57","11,74","63,91","71,54","67,16","63,91","52,68","-0,01","50,85","52,99","-0,01","1,52","25,61","-0,01","0,17","27,29","52,68"
2025-05-02,04-05,"51,72","51,72","51,72","66,31","75,60","3,35","66,00","68,68","66,57","66,00","51,72","-0,01","49,92","52,01","0,01","1,14","27,28","0,00","0,20","26,80","51,72"
2025-05-02,05-06,"53,27","53,27","53,27","77,22","68,29","4,33","74,01","70,00","74,76","74,01","74,01","0,39","50,79","52,90","0,27","1,12","28,63","0,39","0,52","27,89","53,21"
2025-05-02,06-07,"58,76","58,76","58,76","87,97","94,34","8,25","86,83","88,40","86,91","86,83","86,83","1,68","55,44","57,76","0,31","2,84","34,00","1,70","1,73","30,92","58,64"
2025-05-02,07-08,"64,90","64,90","64,90","78,78","103,90","7,96","88,55","102,90","87,28","88,55","88,55","2,61","55,69","58,01","0,87","2,46","40,50","2,69","2,73","31,23","58,51"
2025-05-02,08-09,"68,01","68,01","68,01","58,02","108,90","14,00","84,90","93,75","77,64","84,90","84,90","3,08","50,34","52,02","2,91","2,57","41,47","3,08","3,09","27,48","50,85"
2025-05-02,09-10,"8,24","8,24","8,24","10,18","109,94","12,74","55,00","76,39","11,46","55,00","54,90","3,23","48,46","49,72","0,87","2,81","36,21","3,23","3,24","27,10","49,58"
2025-05-02,10-11,"0,85","0,85","0,85","0,85","0,85","0,85","0,85","0,85","0,85","0,85","0,95","1,51","47,41","49,30","2,70","3,37","31,31","1,67","1,68","1,15","1,01"
2025-05-02,11-12,"0,51","0,51","0,51","-0,01","-0,01","-0,01","-0,01","-0,01","-0,01","-0,01","-0,01","0,51","40,07","40,88","2,85","2,61","29,58","0,79","0,81","0,27","0,01"
2025-05-02,12-13,"-0,10","-0,10","-0,10","-0,80","-0,80","-0,80","-0,80","-0,80","-0,80","-0,80","-0,80","-0,10","18,02","17,91","3,38","1,73","16,74","-0,04","-0,02","-0,55","-0,81"
2025-05-02,13-14,"-3,00","-3,00","-3,00","-3,00","-3,00","-3,00","-3,00","-3,00","-3,00","-3,00","-3,00","-1,73","8,50","8,73","3,37","1,20","7,79","-1,68","-1,65","-2,49","-2,90"
2025-05-02,14-15,"-2,20","-2,20","-2,20","-4,00","-4,00","-4,00","-4,00","-4,00","-4,00","-4,00","-2,85","-1,54","8,42","8,64","3,39","1,29","7,74","-1,55","-1,52","-2,35","-2,74"
2025-05-02,15-16,"0,00","-0,08","0,00","-0,08","-0,08","-0,08","-0,08","-0,08","0,00","-0,08","-0,48","0,00","36,54","37,94","2,96","3,23","24,35","0,48","0,49","-0,18","-0,40"
2025-05-02,16-17,"1,11","0,63","1,11","0,30","0,30","0,30","0,30","0,30","6,22","0,30","0,43","1,11","47,72","49,58","2,91","4,07","31,21","1,31","1,32","0,68","0,50"
2025-05-02,17-18,"8,21","8,21","8,21","70,32","57,44","24,64","67,50","61,44","98,59","55,64","66,62","3,23","49,27","51,18","2,74","4,21","31,13","3,33","3,34","5,72","8,15"
2025-05-02,18-19,"56,16","56,16","56,16","102,95","93,36","27,52","99,90","95,18","154,79","77,95","91,84","3,06","52,96","55,00","2,71","4,08","36,18","3,21","3,25","30,56","56,02"
2025-05-02,19-20,"60,44","60,44","60,44","123,35","100,05","39,78","118,39","107,98","120,40","105,15","106,56","3,05","56,89","59,09","2,79","3,78","38,98","3,05","3,09","31,93","60,27"
2025-05-02,20-21,"66,62","66,62","66,62","148,37","111,24","35,01","150,40","140,35","151,82","116,28","116,28","2,70","62,83","65,82","1,40","4,17","39,60","2,70","2,78","34,96","66,47"
2025-05-02,21-22,"66,16","66,16","66,16","123,38","116,33","67,05","121,24","117,73","121,72","117,73","117,73","2,54","62,58","65,09","1,62","2,50","38,98","2,55","2,73","34,66","66,02"
2025-05-02,22-23,"61,40","61,40","61,40","108,94","101,85","52,05","106,72","103,26","107,26","103,26","103,26","1,88","57,83","60,13","1,99","1,48","36,79","1,88","2,09","31,82","61,25"
2025-05-02,23-00,"59,67","59,67","59,67","98,72","91,44","41,05","96,44","92,80","96,99","92,80","92,80","1,33","55,72","57,92","2,70","1,18","36,59","1,33","1,41","30,35","59,47"
