Date,Hour,EE,LT,LV,AT,BE,FR,GER,NL,PL,DK1,DK2,FI,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
2025-07-16,00-01,"62,22","62,22","62,22","95,51","85,05","74,97","97,63","95,83","100,33","97,63","97,64","6,69","51,34","81,94","8,13","1,75","10,66","6,53","5,61","34,27","61,96"
2025-07-16,01-02,"40,01","57,93","57,93","89,54","73,18","56,53","93,99","91,04","94,04","93,99","93,99","6,44","47,83","76,59","7,28","2,94","9,50","6,45","5,97","32,52","57,70"
2025-07-16,02-03,"12,92","54,74","54,74","82,61","69,25","55,26","86,67","84,00","91,36","86,67","86,67","6,54","46,74","74,99","7,30","3,31","7,87","6,53","6,70","31,70","54,65"
2025-07-16,03-04,"7,06","46,12","46,12","79,07","63,88","48,19","83,43","80,43","94,00","83,43","83,43","7,06","39,33","73,96","7,07","2,20","7,04","7,05","7,16","28,08","46,06"
2025-07-16,04-05,"6,56","19,94","19,94","79,36","62,33","44,71","84,26","80,96","93,14","84,26","84,26","6,56","16,13","72,13","7,04","2,20","7,08","6,56","6,61","13,77","19,92"
2025-07-16,05-06,"25,09","89,11","89,11","84,66","66,32","46,97","90,41","86,65","92,25","90,41","86,34","6,99","30,92","72,70","7,78","2,48","7,51","6,99","7,10","22,73","36,84"
2025-07-16,06-07,"40,01","99,91","99,91","103,20","75,97","52,33","105,74","101,12","106,31","105,74","105,74","7,84","48,20","76,86","7,75","3,64","9,06","7,85","7,35","34,58","58,47"
2025-07-16,07-08,"25,03","98,09","98,09","110,00","85,43","62,55","112,63","109,08","113,01","112,63","112,63","25,02","53,06","83,36","7,98","2,52","10,65","13,60","12,78","51,90","72,59"
2025-07-16,08-09,"32,94","111,73","111,73","109,38","91,99","75,20","111,92","109,09","111,73","111,92","111,92","32,93","54,06","84,99","5,84","2,91","11,06","16,23","13,99","60,04","78,86"
2025-07-16,09-10,"18,47","70,55","70,55","99,62","84,11","66,99","104,21","99,90","103,22","104,21","104,22","18,47","53,23","84,99","8,41","2,95","10,46","10,99","10,26","46,84","69,77"
2025-07-16,10-11,"9,02","61,68","61,68","85,02","64,34","42,63","89,80","82,65","84,33","89,80","89,80","9,02","52,45","83,39","8,86","3,48","10,11","8,95","9,15","36,35","61,55"
2025-07-16,11-12,"8,94","64,07","64,07","82,04","54,96","28,81","85,65","75,64","70,00","85,65","85,65","8,94","51,90","82,03","8,16","2,88","10,09","8,82","7,57","37,89","63,72"
2025-07-16,12-13,"11,51","60,63","60,63","82,42","66,65","53,60","81,96","78,01","64,99","81,96","81,96","11,51","49,20","77,73","8,62","2,20","9,90","11,34","9,86","37,02","60,29"
2025-07-16,13-14,"10,79","56,87","56,87","84,26","55,49","36,26","78,62","72,43","64,62","78,62","78,62","10,79","46,15","72,90","8,43","2,19","9,96","10,61","9,24","34,68","56,54"
2025-07-16,14-15,"9,91","51,25","51,25","89,99","48,79","33,25","68,06","62,85","64,33","68,06","68,06","9,91","44,40","69,80","8,01","2,20","9,55","9,79","9,99","31,35","51,19"
2025-07-16,15-16,"10,83","53,99","53,99","89,99","46,90","29,01","69,20","63,25","77,74","69,20","69,20","10,83","45,03","70,98","8,00","1,17","9,61","10,65","9,91","33,41","53,78"
2025-07-16,16-17,"10,12","56,76","56,76","89,91","58,32","39,76","80,86","73,51","82,25","80,86","80,86","10,12","49,14","77,34","8,01","1,16","9,77","9,99","10,21","34,83","56,70"
2025-07-16,17-18,"12,16","63,91","63,91","91,04","71,51","57,57","89,09","84,43","90,24","89,09","89,09","12,16","51,80","82,05","8,63","1,15","9,70","11,95","10,35","39,63","63,59"
2025-07-16,18-19,"68,48","68,48","68,48","101,75","98,36","79,10","95,49","98,65","114,09","95,49","95,49","16,42","53,40","84,56","8,00","1,18","9,76","16,14","14,29","42,23","63,85"
2025-07-16,19-20,"164,50","164,50","164,50","110,02","110,09","109,62","108,37","109,68","164,50","108,37","108,37","12,46","54,16","86,20","8,00","1,38","9,60","12,26","10,61","41,67","66,21"
2025-07-16,20-21,"192,54","192,54","192,54","129,92","121,50","122,84","119,72","120,80","192,54","119,72","119,72","11,66","52,87","83,39","7,07","2,05","9,81","11,47","10,18","39,92","63,27"
2025-07-16,21-22,"150,50","150,50","150,50","126,19","132,61","108,40","129,04","132,70","154,72","129,04","129,02","12,15","53,00","83,34","7,94","2,19","9,45","11,79","4,86","29,99","42,79"
2025-07-16,22-23,"125,21","125,21","125,21","119,93","121,24","117,40","120,71","121,28","125,21","120,71","120,71","6,29","48,39","75,92","8,29","2,88","9,83","6,17","5,64","33,63","56,91"
2025-07-16,23-00,"6,27","6,27","6,27","106,17","110,86","111,14","110,55","110,75","113,53","110,55","110,55","4,54","4,45","73,96","7,64","2,19","9,56","4,53","5,05","5,72","6,28"
