Date,Hour,EE,LT,LV,AT,BE,FR,GER,NL,PL,DK1,DK2,FI,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
2025-10-04,00-01,"28,13","131,10","131,10","122,89","5,94","13,75","2,93","2,93","131,10","2,93","2,13","2,34","7,29","7,03","5,78","1,73","9,98","2,32","2,52","2,21","2,14"
2025-10-04,01-02,"20,89","54,48","54,48","124,99","2,13","9,94","0,10","0,10","102,70","0,10","0,90","1,33","7,05","6,67","5,19","1,76","10,88","1,54","1,51","1,03","0,92"
2025-10-04,02-03,"20,84","20,84","20,84","112,25","1,24","8,52","-0,05","-1,89","94,59","-0,05","-0,05","0,44","6,38","5,92","4,44","1,77","10,98","0,92","0,69","0,12","-0,02"
2025-10-04,03-04,"20,83","20,83","20,83","99,60","0,71","7,20","-0,08","-2,04","70,53","-0,08","-0,08","0,40","6,47","6,10","4,27","1,76","10,32","0,89","0,65","0,09","-0,05"
2025-10-04,04-05,"20,78","20,78","20,78","118,74","0,84","8,55","0,00","-2,35","89,72","0,00","0,00","0,91","14,03","11,96","9,86","1,79","23,09","1,55","1,43","0,28","-0,01"
2025-10-04,05-06,"20,77","20,77","20,77","112,42","0,84","8,11","-0,01","-2,08","88,76","-0,01","-0,01","0,90","14,17","12,14","9,92","1,78","23,07","1,52","1,42","0,28","-0,01"
2025-10-04,06-07,"20,76","20,76","20,76","105,73","-2,72","2,41","-0,01","-2,72","91,22","-0,01","-0,01","0,90","14,13","12,11","9,88","1,78","23,01","1,54","1,42","0,28","-0,01"
2025-10-04,07-08,"20,75","20,75","20,75","98,35","-4,07","0,61","-0,02","-4,01","101,46","-0,02","-0,02","0,87","14,09","12,06","9,90","1,78","22,95","1,43","1,38","0,26","-0,02"
2025-10-04,08-09,"20,64","20,64","20,64","110,67","-2,21","3,83","-0,01","-3,55","88,69","-0,01","-0,01","0,78","13,09","11,22","9,12","1,79","21,32","1,32","1,23","0,22","-0,01"
2025-10-04,09-10,"20,63","20,63","20,63","102,99","-3,18","2,23","-0,01","-4,07","91,10","-0,01","-0,01","0,70","11,60","9,94","8,05","1,78","18,89","1,23","1,11","0,20","-0,01"
2025-10-04,10-11,"20,63","20,63","20,63","98,14","-4,04","0,69","-0,04","-4,08","94,91","-0,04","-0,04","0,61","10,44","8,94","7,20","1,78","17,02","1,14","0,99","0,15","-0,05"
2025-10-04,11-12,"9,23","9,23","9,23","97,84","-4,09","0,62","-0,11","-4,09","103,77","-0,11","-0,11","0,44","8,16","6,99","5,53","1,77","13,35","0,96","0,75","0,05","-0,11"
2025-10-04,12-13,"20,64","20,64","20,64","100,84","-4,54","0,01","-0,07","-4,08","91,88","-0,07","-0,07","0,55","9,07","8,12","6,21","1,92","14,80","1,11","0,90","0,12","-0,08"
2025-10-04,13-14,"20,58","20,58","20,58","102,54","-4,50","0,00","-0,09","-4,09","92,46","-0,09","-0,09","0,38","6,40","5,73","4,27","1,82","10,45","0,89","0,63","0,05","-0,10"
2025-10-04,14-15,"9,97","9,97","9,97","102,92","-4,64","0,00","-0,10","-4,64","90,35","-0,10","-0,10","0,34","6,11","5,47","4,08","1,72","9,99","0,83","0,59","0,03","-0,11"
2025-10-04,15-16,"5,01","5,01","5,01","103,61","-4,68","-0,01","-0,13","-4,68","103,77","-0,13","-0,17","0,01","5,80","5,31","3,71","1,55","8,92","0,74","0,52","0,00","-0,13"
2025-10-04,16-17,"20,78","26,10","26,10","96,76","-4,68","0,00","-0,93","-4,03","87,90","-0,93","-0,89","-0,01","6,49","5,71","4,27","1,40","11,74","0,30","0,01","-0,67","-0,84"
2025-10-04,17-18,"20,78","25,55","25,55","97,49","-4,70","0,00","-0,97","-4,04","92,54","-0,97","-0,97","-0,01","6,70","6,00","4,27","1,40","11,51","0,30","0,00","-0,68","-0,92"
2025-10-04,18-19,"20,78","25,82","25,82","99,65","-4,79","0,00","-1,03","-4,04","103,77","-1,03","-1,03","-0,01","5,21","4,63","3,38","1,10","9,14","0,22","-0,02","-0,58","-0,97"
2025-10-04,19-20,"20,77","21,86","21,86","105,71","-5,00","0,00","-1,58","-4,04","103,77","-1,58","-1,58","-0,01","4,11","3,57","2,73","0,80","7,71","0,02","-0,18","-0,71","-1,48"
2025-10-04,20-21,"5,00","5,00","5,00","97,72","-4,65","0,00","-1,52","-4,65","76,22","-1,52","-1,51","-0,01","3,75","2,90","2,52","0,72","7,09","0,01","-0,18","-0,68","-1,43"
2025-10-04,21-22,"3,50","3,50","3,50","104,64","-4,73","0,00","-2,02","-4,10","100,14","-2,02","-1,98","-0,01","3,63","2,70","2,56","0,74","7,24","0,01","-0,19","-0,73","-1,86"
2025-10-04,22-23,"3,60","3,60","3,60","112,07","-4,93","0,00","-2,02","-4,08","103,77","-2,01","-1,98","-0,01","3,63","2,70","2,56","0,74","7,23","0,01","-0,19","-0,73","-1,85"
2025-10-04,23-00,"7,54","7,54","7,54","127,90","-5,47","0,00","-2,06","-4,10","98,33","-2,01","-1,62","-0,01","3,50","2,58","2,57","0,85","7,05","0,17","-0,01","-0,51","-1,51"
