Date,Hour,EE,LT,LV,AT,BE,FR,GER,NL,PL,DK1,DK2,FI,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
2025-01-23,00-01,"111,99","111,99","111,99","118,81","114,17","114,60","113,70","113,92","111,99","112,80","59,81","63,20","49,46","49,46","49,46","49,46","49,46","49,46","49,46","49,46","49,46"
2025-01-23,01-02,"107,09","107,09","107,09","113,89","109,34","109,77","108,88","109,10","107,09","108,88","55,84","64,63","39,46","39,46","39,46","39,46","39,46","39,46","39,46","39,46","39,46"
2025-01-23,02-03,"85,21","85,21","85,21","113,50","105,67","105,84","105,58","105,62","106,93","105,58","51,01","55,01","37,86","37,86","37,86","21,28","37,86","37,86","37,86","37,86","37,86"
2025-01-23,03-04,"103,48","103,48","103,48","112,72","100,17","100,45","100,01","100,08","103,48","100,01","46,84","57,14","37,86","37,86","37,86","8,62","37,86","37,86","37,86","37,86","37,86"
2025-01-23,04-05,"79,98","79,98","79,98","115,28","97,99","98,53","97,59","97,77","100,87","97,59","41,82","70,62","37,83","37,83","37,83","4,95","37,83","37,83","37,83","37,83","37,83"
2025-01-23,05-06,"106,25","106,25","106,25","126,84","100,88","101,82","100,01","100,43","106,25","100,01","38,15","106,25","38,13","38,44","38,04","5,24","37,84","38,13","38,13","38,14","38,15"
2025-01-23,06-07,"130,00","130,00","130,00","145,00","110,58","113,79","106,41","108,56","115,73","106,41","90,66","130,00","90,09","99,81","87,02","4,63","80,90","90,01","90,10","90,49","90,62"
2025-01-23,07-08,"152,49","152,49","152,49","166,62","139,67","142,28","136,60","138,14","136,07","136,60","136,60","152,49","133,72","133,72","133,72","5,11","133,72","133,72","133,72","133,72","133,72"
2025-01-23,08-09,"155,26","155,26","155,26","166,86","159,71","160,34","159,03","159,35","153,56","159,03","159,03","155,12","154,15","154,25","144,27","9,21","153,86","150,01","155,61","155,25","155,22"
2025-01-23,09-10,"141,99","141,99","141,99","165,10","156,46","157,26","155,42","155,93","141,99","155,42","148,24","138,01","151,30","150,59","159,21","11,04","153,34","123,72","138,75","140,91","142,38"
2025-01-23,10-11,"130,00","130,00","130,00","157,94","136,00","135,21","130,94","128,00","116,98","130,94","117,87","129,99","127,68","126,87","138,68","5,69","130,04","97,85","113,29","115,86","117,45"
2025-01-23,11-12,"109,52","109,52","109,52","157,09","124,83","123,60","116,10","111,42","109,52","116,10","109,44","109,52","108,43","108,52","100,46","5,19","108,16","106,16","109,86","109,53","109,47"
2025-01-23,12-13,"97,80","97,80","97,80","151,91","104,18","104,18","94,93","91,40","97,80","94,75","92,63","92,63","91,92","91,98","85,58","4,75","91,72","89,66","92,93","92,68","92,65"
2025-01-23,13-14,"122,60","122,60","122,60","144,94","96,39","98,58","88,56","88,32","108,15","83,46","85,37","122,60","79,72","79,53","79,18","4,17","80,25","33,95","48,17","84,51","86,64"
2025-01-23,14-15,"111,76","111,76","111,76","151,90","94,79","95,40","85,86","85,86","111,76","72,35","73,23","111,77","64,86","64,89","60,01","4,07","64,72","26,65","37,39","73,06","74,60"
2025-01-23,15-16,"112,87","112,87","112,87","158,00","95,61","100,26","89,80","92,77","112,87","67,60","64,11","72,12","57,07","57,71","39,03","4,40","55,22","33,50","33,09","65,18","64,36"
2025-01-23,16-17,"117,09","117,09","117,09","162,54","95,71","100,97","89,87","92,55","117,09","83,69","87,62","83,44","78,55","78,97","63,96","4,44","77,32","26,74","32,35","83,22","87,73"
2025-01-23,17-18,"116,94","116,94","116,94","165,10","111,41","115,69","106,75","109,00","116,94","91,19","100,99","89,94","81,97","82,58","62,31","4,29","80,15","23,20","28,09","89,23","101,18"
2025-01-23,18-19,"97,80","97,80","97,80","155,11","119,29","121,78","112,00","112,00","117,55","85,09","99,89","82,98","70,24","71,11","45,34","4,41","67,66","23,07","23,90","81,30","80,19"
2025-01-23,19-20,"70,24","70,24","70,24","151,53","113,06","114,79","101,87","99,90","113,54","77,88","87,49","70,24","57,63","58,46","34,50","4,30","55,14","22,44","21,65","68,46","67,27"
2025-01-23,20-21,"55,59","55,59","55,59","148,94","93,34","98,44","86,36","89,50","102,11","65,17","71,06","55,59","44,67","45,37","25,39","4,18","42,56","21,21","19,60","53,93","52,91"
2025-01-23,21-22,"40,39","40,39","40,39","126,39","79,89","84,21","74,28","77,23","93,30","57,42","66,21","39,84","42,02","41,00","29,94","3,99","39,93","18,60","21,38","40,28","40,49"
2025-01-23,22-23,"27,04","27,04","27,04","125,07","81,01","85,09","75,68","78,49","92,80","55,95","65,95","23,76","43,57","37,70","9,92","3,80","35,26","19,42","22,69","26,38","27,94"
2025-01-23,23-00,"26,00","26,00","26,00","123,04","61,85","65,01","58,23","60,09","93,13","44,56","53,11","22,71","42,65","37,03","7,99","3,70","33,81","18,46","21,60","25,36","26,90"
