Date,Hour,EE,LT,LV,AT,BE,FR,GER,NL,PL,DK1,DK2,FI,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
2025-06-19,00-01,"69,10","69,10","69,10","113,42","112,20","98,07","112,20","111,79","112,76","111,79","68,84","-0,01","64,98","74,50","5,24","1,39","41,58","0,33","0,18","34,94","68,92"
2025-06-19,01-02,"66,52","66,52","66,52","105,10","116,43","50,89","106,40","109,08","111,14","95,17","66,30","-0,10","62,43","73,01","4,37","1,09","34,97","0,18","0,06","33,48","66,38"
2025-06-19,02-03,"63,68","63,68","63,68","102,71","104,74","41,39","105,29","107,40","115,75","100,17","63,47","-0,28","59,51","70,81","3,99","0,83","30,28","-0,01","-0,12","32,04","63,55"
2025-06-19,03-04,"19,25","19,25","19,25","100,37","115,97","23,71","99,51","104,27","116,94","87,29","19,15","-0,05","23,21","69,37","2,61","0,61","30,18","0,10","0,03","9,69","19,18"
2025-06-19,04-05,"4,57","4,57","4,57","97,11","100,94","18,21","100,94","104,23","100,26","70,23","4,46","0,00","10,33","67,33","2,38","0,61","30,18","0,15","0,08","2,27","4,50"
2025-06-19,05-06,"25,05","25,05","25,05","93,32","104,45","24,40","95,68","107,60","98,78","74,35","25,05","2,30","28,65","67,13","2,61","2,37","30,71","2,30","2,29","13,88","25,05"
2025-06-19,06-07,"59,26","59,26","59,26","96,93","102,47","38,20","101,51","104,90","100,47","78,99","59,27","3,09","57,39","66,20","3,09","3,09","34,15","3,09","3,09","31,74","59,27"
2025-06-19,07-08,"87,67","87,67","87,67","84,95","114,78","65,05","89,25","100,47","87,67","72,51","58,38","3,69","58,18","65,94","4,30","3,58","37,46","3,68","3,72","31,54","58,38"
2025-06-19,08-09,"10,57","10,57","10,57","73,47","115,91","41,98","71,25","89,56","36,30","50,00","40,29","4,28","54,09","59,99","2,58","3,80","37,09","4,12","4,16","22,57","40,22"
2025-06-19,09-10,"2,83","2,83","2,83","-5,00","12,16","16,85","0,86","9,75","2,83","0,86","2,72","2,68","33,07","33,24","4,32","3,06","32,98","2,75","2,68","2,65","2,71"
2025-06-19,10-11,"0,04","0,04","0,04","-2,28","-0,40","-0,01","-1,33","-0,58","-0,24","-1,33","-0,04","0,32","30,95","31,37","4,77","1,47","31,08","0,60","0,45","0,01","-0,13"
2025-06-19,11-12,"-0,01","-0,01","-0,01","-28,54","-8,04","-0,01","-29,98","-9,02","-49,08","-8,27","1,80","-0,13","19,20","19,82","6,31","1,24","19,55","-0,08","-0,32","-1,06","0,65"
2025-06-19,12-13,"-1,66","-1,66","-1,66","-55,40","-11,49","-0,01","-52,21","-6,02","-93,88","-5,36","1,93","-1,66","15,48","16,04","3,83","-0,46","15,79","-1,62","-1,82","-2,52","0,65"
2025-06-19,13-14,"-1,75","-1,75","-1,75","-80,01","-14,06","-0,02","-65,44","-6,07","-92,56","-4,97","2,95","-1,97","12,74","13,21","2,77","-0,88","13,01","-1,94","-2,12","-2,75","1,39"
2025-06-19,14-15,"-0,06","-0,06","-0,06","-77,74","-13,99","-0,06","-64,95","-5,09","-132,95","-5,09","4,13","-2,22","16,93","17,54","4,06","-0,88","17,29","-2,16","-2,38","-3,19","0,77"
2025-06-19,15-16,"0,00","0,00","0,00","-4,94","-4,03","-0,10","-39,79","-7,84","-103,67","-6,00","0,71","-1,71","29,61","30,61","8,64","0,54","30,19","-1,65","-1,96","-3,19","-1,25"
2025-06-19,16-17,"-0,04","-0,04","-0,04","22,47","-1,05","2,71","-4,95","-3,12","-79,85","-4,95","-3,12","-1,30","39,08","40,07","8,93","0,75","39,60","-1,25","-1,55","-2,56","-2,96"
2025-06-19,17-18,"2,96","2,96","2,96","45,78","11,02","18,92","2,30","6,59","-0,24","2,30","0,47","0,00","50,99","54,46","3,85","1,26","42,72","0,65","0,53","0,42","0,47"
2025-06-19,18-19,"46,85","46,85","46,85","98,99","89,19","82,60","80,33","84,41","12,61","80,33","80,33","1,33","57,04","62,14","3,42","1,80","43,98","1,43","1,35","29,32","56,58"
2025-06-19,19-20,"69,09","69,09","69,09","131,98","119,18","118,47","118,47","118,78","87,88","118,47","118,48","1,62","64,37","72,15","4,69","2,38","44,59","1,81","1,72","34,14","67,14"
2025-06-19,20-21,"80,22","80,22","80,22","142,21","141,08","126,02","138,85","141,56","135,69","138,85","138,85","1,65","75,67","81,83","4,87","2,84","44,69","1,95","1,81","39,92","80,05"
2025-06-19,21-22,"87,40","87,40","87,40","139,21","145,62","111,61","141,80","146,97","139,29","141,80","141,80","1,45","82,05","89,88","4,98","2,78","44,67","1,79","1,64","42,43","87,21"
2025-06-19,22-23,"81,81","81,81","81,81","131,29","130,62","124,64","129,66","130,80","128,30","129,66","129,66","1,04","77,09","89,85","4,33","2,31","44,49","1,36","1,21","40,93","81,63"
2025-06-19,23-00,"78,54","78,54","78,54","103,83","109,88","105,01","108,89","110,00","108,19","108,89","108,89","0,35","73,82","85,49","3,99","1,77","43,99","0,70","0,52","39,08","78,34"
