Date,Hour,EE,LT,LV,AT,BE,FR,GER,NL,PL,DK1,DK2,FI,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
2025-04-30,00-01,"95,00","95,00","95,00","95,00","95,00","95,00","95,00","95,00","95,00","95,00","95,00","95,00","62,22","64,95","3,03","7,15","36,17","8,17","8,15","36,14","64,56"
2025-04-30,01-02,"127,24","90,02","127,24","90,09","89,96","86,67","90,00","89,91","90,02","90,00","90,00","127,24","57,23","59,85","3,06","3,59","35,12","7,13","6,98","33,89","60,81"
2025-04-30,02-03,"88,05","88,05","88,05","89,47","86,17","20,14","87,59","85,49","88,05","87,59","87,59","88,05","54,58","58,17","3,99","3,95","34,81","6,82","6,68","33,32","58,93"
2025-04-30,03-04,"88,65","88,65","88,65","90,00","88,19","16,45","88,25","86,77","88,65","88,25","88,25","88,65","53,52","57,60","6,35","2,47","34,68","6,12","5,90","33,44","59,86"
2025-04-30,04-05,"127,23","127,23","127,23","93,66","89,07","15,41","91,40","88,68","91,97","91,40","91,40","127,23","53,48","56,88","3,97","5,56","33,68","5,98","6,01","32,19","56,98"
2025-04-30,05-06,"262,43","127,23","127,23","97,40","93,78","35,00","95,83","93,78","96,24","95,83","95,83","262,43","54,78","58,11","4,98","4,18","35,53","5,89","5,96","33,35","58,77"
2025-04-30,06-07,"299,92","182,63","182,63","115,00","114,69","87,99","115,27","115,27","115,24","115,27","115,27","299,92","57,90","60,47","6,63","4,05","38,98","6,94","6,74","35,74","63,53"
2025-04-30,07-08,"290,00","120,28","120,28","120,30","120,50","117,01","120,30","120,30","120,28","120,30","120,31","290,00","78,51","90,05","29,16","1,57","41,47","8,07","7,29","61,70","117,62"
2025-04-30,08-09,"225,72","94,81","199,95","93,96","103,97","98,03","99,90","99,90","94,81","99,90","99,90","225,72","64,01","70,09","28,74","2,79","50,07","9,44","7,55","49,93","85,99"
2025-04-30,09-10,"198,99","70,38","198,99","73,60","103,30","59,92","76,70","87,81","70,38","76,70","75,10","198,99","52,73","57,20","28,27","3,25","41,29","9,15","9,60","37,19","65,64"
2025-04-30,10-11,"223,56","7,08","71,97","7,08","7,08","7,08","7,08","7,08","7,08","7,08","8,48","223,56","52,70","51,46","10,71","1,52","35,95","8,33","8,49","8,47","8,48"
2025-04-30,11-12,"199,99","1,15","79,97","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","199,99","36,15","44,95","22,25","14,43","35,34","4,67","4,70","1,86","0,39"
2025-04-30,12-13,"189,00","0,25","79,95","-1,00","-1,00","-1,00","-1,00","-1,00","-1,00","-1,00","-0,79","189,00","30,57","35,98","19,43","12,41","33,35","3,43","3,44","0,90","-0,43"
2025-04-30,13-14,"155,05","-0,11","145,11","-6,21","-6,21","-6,21","-6,21","-6,21","-6,21","-2,70","-0,98","155,05","25,35","29,92","15,99","10,10","27,67","2,56","2,56","0,44","-0,68"
2025-04-30,14-15,"146,96","3,50","146,96","-3,00","-3,00","-3,00","-3,00","-3,00","-3,00","-3,00","0,00","146,96","20,79","24,40","13,36","8,52","22,71","2,81","2,81","1,12","0,24"
2025-04-30,15-16,"140,56","0,02","140,56","-0,02","-0,02","-0,02","-0,02","-0,02","-0,02","-0,02","2,63","140,56","29,69","32,01","7,25","3,69","31,21","3,39","3,43","2,95","2,70"
2025-04-30,16-17,"119,94","19,82","119,94","19,91","15,22","0,00","19,91","17,27","19,82","19,91","20,64","119,94","25,23","23,93","3,06","2,72","24,08","10,80","10,85","15,94","20,44"
2025-04-30,17-18,"81,50","62,59","81,50","80,26","76,02","24,19","78,39","76,18","87,67","78,39","72,01","81,50","53,46","57,29","8,47","3,36","41,84","7,09","6,88","33,47","61,60"
2025-04-30,18-19,"67,25","67,25","67,25","103,30","97,78","60,09","101,80","99,00","102,96","101,80","101,81","67,25","58,37","64,39","8,47","1,57","41,60","8,66","8,35","36,62","66,82"
2025-04-30,19-20,"127,82","127,82","127,82","132,05","121,56","92,00","130,37","125,40","132,95","130,37","130,37","127,82","58,18","64,94","6,87","3,37","39,79","9,40","9,18","65,80","127,29"
2025-04-30,20-21,"172,90","172,90","172,90","175,29","174,17","80,85","176,43","176,43","178,08","176,43","176,43","119,93","87,97","103,24","4,00","9,98","49,55","8,46","8,47","87,34","172,79"
2025-04-30,21-22,"131,11","131,11","131,11","127,83","127,55","108,14","128,00","128,00","128,02","128,00","128,02","146,96","103,70","123,15","3,95","5,90","57,25","4,82","14,65","101,25","125,39"
2025-04-30,22-23,"108,42","108,42","108,42","108,74","108,25","95,10","108,33","108,01","108,42","108,33","108,33","108,42","88,13","103,96","11,10","1,37","57,00","6,10","5,76","53,90","105,77"
2025-04-30,23-00,"91,33","91,33","91,33","99,74","97,61","69,38","98,68","97,53","98,95","98,68","98,68","91,33","80,63","94,97","5,00","2,56","48,46","5,18","4,98","47,39","92,03"
