Date,Hour,EE,LT,LV,AT,BE,FR,GER,NL,PL,DK1,DK2,FI,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
2025-02-11,00-01,"191,19","191,19","191,19","111,58","143,19","120,00","77,45","63,00","115,21","54,09","58,84","30,67","51,31","52,05","32,04","4,72","49,39","8,12","9,34","44,66","59,07"
2025-02-11,01-02,"140,71","140,71","140,71","107,02","147,08","120,00","71,10","65,00","108,04","55,92","54,19","25,30","51,01","50,82","23,16","4,73","48,80","8,61","9,74","39,72","54,29"
2025-02-11,02-03,"126,50","126,50","126,50","112,04","135,60","114,65","71,62","74,08","105,54","55,72","52,26","15,14","50,94","50,42","21,65","4,71","48,78","9,99","11,37","33,72","52,31"
2025-02-11,03-04,"52,36","52,36","52,36","105,48","127,65","109,91","74,89","77,75","106,35","56,19","52,18","10,52","50,52","50,06","21,64","4,72","48,37","9,63","10,94","31,37","52,24"
2025-02-11,04-05,"85,16","85,16","85,16","105,47","119,66","106,01","77,45","77,50","118,75","56,24","52,28","12,67","50,66","50,23","22,75","4,74","48,58","10,25","11,69","32,50","52,34"
2025-02-11,05-06,"340,09","340,09","340,09","126,06","124,04","114,53","87,44","91,55","124,49","59,92","54,90","29,90","51,28","51,15","23,17","4,85","49,02","8,22","9,24","42,42","55,03"
2025-02-11,06-07,"200,80","200,80","200,80","159,93","128,11","120,13","100,46","116,50","149,37","69,80","65,14","47,50","54,40","55,45","29,20","4,90","51,73","7,42","6,47","56,06","65,56"
2025-02-11,07-08,"290,00","290,00","290,00","177,18","143,95","150,79","134,93","143,11","190,22","81,69","89,64","74,59","58,59","59,75","30,71","4,97","55,60","6,70","5,65","72,24","70,95"
2025-02-11,08-09,"250,05","250,05","250,05","169,97","159,06","159,06","155,53","159,06","157,62","99,41","92,77","92,49","72,46","73,92","37,68","4,99","68,72","7,50","6,22","89,56","87,94"
2025-02-11,09-10,"240,06","240,06","240,06","144,99","163,30","153,74","141,42","163,76","110,08","86,03","89,68","79,26","62,42","63,65","33,11","5,00","59,27","7,82","6,79","76,78","75,43"
2025-02-11,10-11,"181,60","181,60","181,60","121,58","196,82","154,01","96,65","152,80","83,70","73,04","85,30","74,31","58,88","60,00","31,82","5,00","56,00","8,82","7,93","72,05","70,80"
2025-02-11,11-12,"161,36","161,36","161,36","119,03","187,31","147,09","92,78","140,00","82,91","71,16","69,90","75,99","58,23","59,30","32,11","5,03","55,44","9,06","8,65","71,60","70,45"
2025-02-11,12-13,"149,80","149,80","149,80","120,00","170,98","139,97","97,68","137,20","86,95","70,69","66,62","70,23","56,19","57,20","31,62","5,04","53,55","10,61","9,81","68,21","67,02"
2025-02-11,13-14,"125,60","125,60","125,60","119,05","153,16","134,89","111,11","132,80","111,27","72,52","65,41","67,93","54,80","55,74","31,77","5,00","52,33","12,17","11,41","66,04","64,94"
2025-02-11,14-15,"200,04","200,04","200,04","129,71","137,66","131,96","123,46","135,00","113,65","74,51","64,50","54,22","54,75","55,70","31,78","5,00","52,29","12,16","11,40","59,13","64,86"
2025-02-11,15-16,"200,10","200,10","200,10","150,10","144,26","144,96","143,69","143,92","135,63","77,89","67,06","35,04","55,57","56,56","31,26","5,03","52,97","10,64","9,83","50,18","66,22"
2025-02-11,16-17,"299,92","299,92","299,92","167,74","145,16","146,82","144,47","144,41","146,82","81,70","89,55","36,91","58,65","59,70","32,63","4,95","55,86","10,63","9,75","52,97","70,00"
2025-02-11,17-18,"340,00","340,00","340,00","172,37","161,16","162,43","159,97","160,48","156,06","93,89","130,19","47,50","69,31","70,60","37,39","4,99","65,87","10,22","9,11","64,82","83,35"
2025-02-11,18-19,"240,06","240,06","240,06","188,04","173,95","174,57","168,19","177,86","160,03","105,91","114,30","40,38","76,55","78,05","40,04","4,99","72,59","8,23","6,93","65,94","92,76"
2025-02-11,19-20,"240,01","240,01","240,01","185,92","202,82","190,00","167,45","167,45","165,99","89,99","92,10","29,54","62,00","63,20","32,60","4,99","58,83","7,42","6,38","51,49","74,92"
2025-02-11,20-21,"99,92","99,92","99,92","167,62","175,98","171,45","162,63","144,58","161,35","80,98","89,61","17,05","57,02","58,07","31,10","4,97","54,22","8,91","7,98","41,95","68,38"
2025-02-11,21-22,"181,59","181,59","181,59","158,82","155,37","153,77","148,75","140,10","145,92","79,72","74,30","17,75","56,50","57,56","30,60","4,99","53,72","7,53","7,99","42,18","67,85"
2025-02-11,22-23,"126,49","126,49","126,49","152,71","146,67","146,38","142,95","150,00","132,21","80,55","74,11","6,27","55,34","56,39","29,68","4,97","52,61","6,25","7,36","35,68","66,59"
2025-02-11,23-00,"96,60","96,60","96,60","130,98","131,50","130,58","128,24","136,16","125,86","76,80","65,89","4,29","54,69","55,76","28,09","4,92","51,92","4,65","5,37","34,53","66,23"
